index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)"
"(2.0769230769230775, 2.0769230769230775)",(0.010533562897053025-0.006021105078435902j),(-0.010913146412517734-0.0073258355156256925j),(-0.015786408200200906+0.0027447142327239916j),(-0.01091314641251773-0.007325835515625688j),(0.007868936103247653-0.004269992075600783j),(-0.004539917846271404+0.00539600551906195j),(0.0029277487516455093-0.006436819463526912j),(0.0014183152671270135+0.008043614217925942j),(-0.00945094817489021-0.002064077662024932j),(-0.0013560680849706726-0.010864298050970137j),(0.0033327151496713014-0.01095157508483259j),(-0.0013560680849706405-0.010864298050970151j),(-0.009450948174890193-0.002064077662024935j),(0.0014183152671270048+0.008043614217925937j),(0.002927748751645548-0.0064368194635269j),(-0.004539917846271435+0.005396005519061947j)
"(2.230769230769231, 2.0769230769230775)",(0.01224622888349281+0.0006176636533346391j),(-0.0037801726047388172-0.012721935005858467j),(-0.012270428638420858-0.009583946881576093j),(-0.00027923225709466405-0.012464896764633556j),(0.007375816819967279+0.004328879206317081j),(-0.006754427100519952-0.0012213190107396804j),(0.006948216437937242-0.0007243705616928987j),(-0.006021711465674325+0.005460286679040817j),(-0.0037055102147107166-0.008897923474129942j),(0.007607989409404091-0.007763193801078783j),(0.010166189183498719-0.004896989750385203j),(0.006233310126456881-0.008689621838506197j),(-0.005965037017922522-0.007220945500748839j),(-0.0031886086593129626+0.007200418984637532j),(0.005640190119655265-0.0039178990309798765j),(-0.006587155695017979+0.002398416991216513j)
"(2.384615384615385, 2.0769230769230775)",(0.009662904415063645+0.007729302413206545j),(0.005818682965150019-0.011992435973723663j),(-0.0005227181540838175-0.015086139545776076j),(0.009707014237655475-0.00681214350988513j),(-1.8209890133402684e-05+0.008198323052928738j),(-0.0021781436641832384-0.006329504275311005j),(0.004038645225925607+0.005599389779038937j),(-0.007763268191218028-0.002261251622311899j),(0.005260572275880332-0.008025082056109302j),(0.010702750095343123+0.0013008013487942817j),(0.010243842113115601+0.004313149296338321j),(0.010278767192606536-0.001834373672904583j),(5.0210925550210064e-05-0.009069667122611548j),(-0.006573130566263765+0.003817301113534986j),(0.00668261928096015-0.00018390674387271306j),(-0.006811101918587655-0.0015434924515849084j)
"(2.5384615384615383, 2.0769230769230775)",(0.0027527917298860167+0.012158583126006865j),(0.012586494769766664-0.004380877864128889j),(0.011178840782626577-0.009416802745221142j),(0.010462504639374249+0.0042957581054139035j),(-0.006864174704148925+0.0038769629378555166j),(0.0043986188507029265-0.0048377762297171605j),(-0.0028672735063176103+0.006193432195328125j),(-0.0020465169970662863-0.007775005676102398j),(0.009545735667297835-3.1748669749214985e-05j),(0.005290332490766578+0.009284645221666383j),(0.0032920127216794644+0.010434669543211001j),(0.008301171070995083+0.005912925096278358j),(0.005859061217358416-0.006547074771719789j),(-0.007279018468143884-0.0009924683184231336j),(0.005412857323833613+0.0036394614163165525j),(-0.004646864160551638-0.005193563026278152j)
"(2.6923076923076925, 2.0769230769230775)",(-0.005954838641805834+0.011033036651003397j),(0.011729927067553065+0.006214890504128117j),(0.013763002582515386+0.0032655147729961954j),(0.0017505401857369866+0.010672626308333096j),(-0.006477811712433418-0.003977136027623282j),(0.006206238462426275+0.0015456449108972629j),(-0.006731548887329954+0.000479908547210744j),(0.005628950030127686-0.0056720370304022385j),(0.005166490730461344+0.007960782696396359j),(-0.004395205027335877+0.009629247007127676j),(-0.005889439364724874+0.009012727130812559j),(0.0013336920777168796+0.009857587839673596j),(0.008480748866190024-0.0007643521008732024j),(-0.0048052499906842275-0.005240071154296125j),(0.00202085198517006+0.0060492622709442355j),(-0.0004841750259193159-0.00694563336349536j)
"(2.8461538461538467, 2.0769230769230775)",(-0.011952632260344737+0.003945748387180895j),(0.002981096387799709+0.01284027360982549j),(0.0050914663177954655+0.012706140029060073j),(-0.007928607697458907+0.006680892606100143j),(0.00039248505735664025-0.007336598583351936j),(0.0015073863594484956+0.006079876099054188j),(-0.003597084700742311-0.005622498366928773j),(0.0076775807979090555+0.00202463696029847j),(-0.003956839262329127+0.008559985086160998j),(-0.01030340944440039+0.0019122326065562495j),(-0.0105464195146061+0.0009650219907444135j),(-0.006277978665581114+0.007406441952086712j),(0.006391852644325381+0.005228018175999463j),(-0.0001361131753519922-0.006889120493571401j),(-0.002249677065730716+0.0058299256075313825j),(0.004097864724066397-0.005627780214183082j)
"(3.0, 2.0769230769230775)",(-0.011228387624602897-0.005751578018692781j),(-0.007968772167337284+0.010343723625804562j),(-0.007438099869642886+0.010965832974855816j),(-0.009374460700846552-0.0033732473319643234j),(0.006450625038243584-0.0030061497849105633j),(-0.004599864395415438+0.0040692544703945024j),(0.003221732408034619-0.005763575700835259j),(0.0020170862572623104+0.007624941716508746j),(-0.009299221322476426+0.0011198925971983077j),(-0.007317745158504662-0.0073484527723772855j),(-0.0070706463332850834-0.007647340623241834j),(-0.009477336069358175+0.00010771481611867204j),(0.0006963433784763516+0.007983021302242045j),(0.004458330650872477-0.004984449317149509j),(-0.005440167055547888+0.0028334956998624897j),(0.00681521968779289-0.00143252997516566j)
"(-3.0, 2.230769230769231)",(-0.010334024615472948-0.005231241727923172j),(-0.0016748484618892211+0.007473712873877656j),(0.005170158785096652-0.0038280021366331137j),(-0.0057646558693150544+0.0019486078739015926j),(0.007213614436195745-0.00010083378198860708j),(-0.006721022393133101-0.007610865041905043j),(-0.012384579368586524+0.004591288668225873j),(-0.012453893059986761+0.002164521507919456j),(-0.00204657464747523-0.009031279306174847j),(0.005239807705624774+0.004257345623198058j),(-0.0055343712371536775-0.0024637989132669375j),(0.006682804602565532+0.0002379844294723855j),(-0.005457975699151884+0.005906206602548704j),(-0.006858227272132325-0.006552574390624264j),(-0.0004385867909842188-0.010342969638128368j),(-0.0015874556446323844-0.010091894210062076j)
"(-2.8461538461538463, 2.230769230769231)",(-0.010047156577913715+0.005920447464471743j),(0.00561997700795883+0.005266373071623993j),(-0.0008405525926654086-0.006444425834500015j),(-0.0010622302751709333+0.006116819425930774j),(0.003544091269569079-0.006557366139226318j),(-0.010403883485242564+0.0018186971370595622j),(-0.003612708214166672+0.013117479688417134j),(-0.0066085132073346875+0.010867145494305272j),(-0.00765479606802396-0.005070284994479741j),(0.0067493257402701365-0.00016703393198177013j),(-0.0059340584332743945+0.0017040203320653022j),(0.005302955550115589-0.004395092425421824j),(0.0002616515679150662+0.00827589166279077j),(-0.00967990505715649+0.000717760900569323j),(-0.008487399999675899-0.006206174912830559j),(-0.009231576505170322-0.004592036449324966j)
"(-2.6923076923076925, 2.230769230769231)",(-0.0005559097789164858+0.011723791742826874j),(0.00744706619060364-0.0021182688011669648j),(-0.006086167696951205-0.0024667902469598007j),(0.004942595087937664+0.003973111493581646j),(-0.004076075855013522-0.0065538904231683265j),(-0.004205126804536665+0.01017394449586126j),(0.008542964592979948+0.01110771552619503j),(0.0034681061223992443+0.012283663694378702j),(-0.008994096535453818+0.0012876296447209635j),(0.005183260739516777-0.004332942600972312j),(-0.003685126021722978+0.0051135788177698914j),(0.0012607911393776436-0.006990303480798844j),(0.006035312141185327+0.006027748102956193j),(-0.006241321965665267+0.00772729202923455j),(-0.010344065550668646+0.002640436473824349j),(-0.00923088574114501+0.004792870361044549j)
"(-2.5384615384615383, 2.230769230769231)",(0.009482006506778152+0.007036005712855467j),(0.0020959516285395034-0.00749286468234759j),(-0.005231507663075686+0.0040850957411162694j),(0.0060225570648609564-0.0024080039162834715j),(-0.008008076809769074+0.0002132137510139345j),(0.006463095480020724+0.009511114233072522j),(0.01442150553530517+0.00024344234322950197j),(0.011150349838402733+0.0062215398536657005j),(-0.0060570303338638104+0.006620201675745179j),(0.0016191319446756524-0.006570042412964414j),(5.1955730182905445e-05+0.006447056052808685j),(-0.0034678306613049165-0.00646289995772547j),(0.008777901239800113+0.000485280579843924j),(0.0011886332044534203+0.010094306987085258j),(-0.004777076849581636+0.009725113514221652j),(-0.0017243579070650556+0.010343223291072139j)
"(-2.3846153846153846, 2.230769230769231)",(0.011234500920043841-0.0038380721182548413j),(-0.0052586336502047784-0.0057817875121416226j),(0.0008782989827627879+0.006652985391105916j),(0.0009426124773083532-0.006576870656968992j),(-0.004111854512012222+0.0072528720948568295j),(0.012037376997708713+5.9448784278349286e-05j),(0.009771298497321657-0.011154190868770212j),(0.012365959807791503-0.0030038375581157104j),(-0.0008590649187474472+0.008802822944879395j),(-0.002322813153654266-0.006376448078176153j),(0.0037521319949391403+0.005439505676788426j),(-0.00686375935611999-0.0032220182886500575j),(0.007228652076898509-0.0054681095727111525j),(0.008090185118623548+0.006532470215422795j),(0.004171323767538038+0.010168456819766369j),(0.007173781155654232+0.007754937711679601j)
"(-2.230769230769231, 2.230769230769231)",(0.003381779236737878-0.01144051313388986j),(-0.007738167452449087+0.001303065801583744j),(0.006223206981129598+0.002708658876490378j),(-0.005319288303026127-0.004264665006746868j),(0.0041573024011903196+0.007646051492362236j),(0.007438085287726484-0.01020424494981897j),(-0.0017337154069534764-0.015117344566605368j),(0.007438085287726486-0.010204244949818978j),(0.004157302401190319+0.0076460514923622405j),(-0.005319288303026132-0.004264665006746872j),(0.00622320698112961+0.002708658876490383j),(-0.007738167452449084+0.001303065801583764j),(0.0023030205211867034-0.009058561752538453j),(0.010607325863458477-0.0007546631731538848j),(0.010444406245022715+0.0038781851198508854j),(0.010607325863458486-0.0007546631731538747j)
"(-2.0769230769230766, 2.230769230769231)",(-0.007269291268957728-0.009522183051364201j),(-0.0031886086593129214+0.007200418984637554j),(0.005640190119655228-0.003917899030979931j),(-0.006587155695017937+0.0023984169912165685j),(0.009088889356674948+0.0006942350671705769j),(-0.0037801726047389-0.012721935005858446j),(-0.01227042863842088-0.009583946881576072j),(-0.0002792322570947262-0.012464896764633571j),(0.00737581681996731+0.004328879206317044j),(-0.006754427100519971-0.0012213190107396592j),(0.006948216437937241-0.0007243705616929109j),(-0.006021711465674295+0.005460286679040849j),(-0.003705510214710751-0.00889792347412993j),(0.007607989409404073-0.007763193801078804j),(0.010166189183498684-0.004896989750385255j),(0.00623331012645685-0.008689621838506224j)
"(-1.923076923076923, 2.230769230769231)",(-0.01202031348664817+5.316782059833431e-05j),(0.004170473840508432+0.006707480504477992j),(-0.00028539522125437726-0.006946647184485699j),(-0.0015128995110554593+0.007064892205609604j),(0.005956079386563817-0.007506289274505789j),(-0.012893576815759486-0.005379174685121623j),(-0.015810984997712565+0.0013337191011344334j),(-0.007094007647770084-0.009978752524797069j),(0.008387834269546044+0.0003932720105301277j),(-0.006684605726810567+0.0018203233573909157j),(0.006052502715108201-0.0039097582317531646j),(-0.002513654400761964+0.008043038382160752j),(-0.00839132761314151-0.00532420561809671j),(0.0008715799673022317-0.011068034454632524j),(0.0038157858710657602-0.010760764760128412j),(-0.0025096400528225975-0.01044490026432122j)
"(-1.7692307692307692, 2.230769230769231)",(-0.007398901374200672+0.009511706401806002j),(0.0079042561362238+0.00045074291157966295j),(-0.006042423475324775-0.003619460914294461j),(0.0052673166632585915+0.005292641537845014j),(-0.0028095197355679814-0.009715451099455678j),(-0.013231123798195538+0.006452504853857673j),(-0.011455795497200704+0.011287793136584935j),(-0.010911170272653023-0.004880508156611576j),(0.007674057378131644-0.0030111996231329528j),(-0.005561053161560898+0.004272934947811021j),(0.004049839857288188-0.00624917179084708j),(0.0016307716904789319+0.00858651792732035j),(-0.010241471440827548+0.00010701153669447357j),(-0.006287544013838351-0.00942437277844749j),(-0.004653665761676093-0.010557745277154444j),(-0.009466622321434243-0.005148925157925488j)
"(-1.6153846153846154, 2.230769230769231)",(0.0026851865299792393+0.011766319196317949j),(0.005034116075725511-0.006128457728317015j),(-0.006481320429417018+0.0030004158933752524j),(0.007607661284197501-0.0014362403329842845j),(-0.010011573468587654-0.003833174874003126j),(-0.004770854705495249+0.014759030683141683j),(-0.002583382319349667+0.015978948943137214j),(-0.011591074064636582+0.00047630308695064224j),(0.00605235794439615-0.005382447594399327j),(-0.003932316982188771+0.005937867530448114j),(0.001552670242220005-0.0075516792394535025j),(0.005379349718786246+0.007298729162052363j),(-0.008997511220078048+0.005505156595588869j),(-0.010857069776759395-0.003931812670947594j),(-0.010597785044664085-0.004821248803318029j),(-0.010261370193229343+0.003349537954350617j)
"(-1.4615384615384615, 2.230769230769231)",(0.01069344969327696+0.00560603771085956j),(-0.001831497383935189-0.0077256966881827805j),(-0.0013214543528418778+0.007129032568937637j),(0.003380034443404227-0.007314339265662735j),(-0.009884321332015809+0.0057088648150865106j),(0.006939256781257961+0.014771967174563347j),(0.006319451826621373+0.014860782682707144j),(-0.010200230992035177+0.004617746960881367j),(0.004255430931361857-0.0067414530522729j),(-0.002252394280661764+0.006898225160344467j),(-0.0009329318875323864-0.007939014657133715j),(0.008097028397289732+0.004784167494556876j),(-0.005416211058199766+0.009404100675063603j),(-0.011376608657284674+0.0029461320360031594j),(-0.011296886033620106+0.0031547430815991296j),(-0.004858592504145197+0.00963827783739548j)
"(-1.3076923076923075, 2.230769230769231)",(0.01130591356510721-0.004210081179232812j),(-0.007188138884051162-0.0033815268657091434j),(0.005016256797005685+0.0054015085185985905j),(-0.003972300127323301-0.007427427212190528j),(-0.00240922669357118+0.011967677979622341j),(0.015472164964861868+0.007315567411113701j),(0.012338395776595089+0.010097789381941651j),(-0.00805293553432759+0.007130527219427413j),(0.002756892647842338-0.007370636183383903j),(-0.0008147627062975028+0.00737367840331031j),(-0.0030930085823673895-0.007698968909472509j),(0.009593655673069612+0.0017398846489070229j),(-0.0007256604832343584+0.01112662983861745j),(-0.008164531992834487+0.008711391538490067j),(-0.006956787111629419+0.009522459182306132j),(0.0031196875469699245+0.010310499135224081j)
"(-1.1538461538461537, 2.230769230769231)",(0.004708757584540965-0.011080230499057007j),(-0.007208309489049822+0.0033375197285721394j),(0.007482961805972862-0.0006270878061838408j),(-0.008693456530701719-0.0016561600311872486j),(0.0074069136803439+0.010815833918042335j),(0.017563832366404637-0.003124287563004674j),(0.014898279598677277+0.004480310029663096j),(-0.006124275503302666+0.008280013169237913j),(0.001786566252105156-0.007590105432633465j),(0.00022690540572504984+0.007604304194502889j),(-0.004796696599398191-0.0071586070831775985j),(0.010019714149218916-0.001259297530760329j),(0.00390343748352588+0.01075014045706838j),(-0.00272916980087076+0.01179308191010466j),(2.842757491035042e-05+0.011830860595822489j),(0.009165561696962565+0.0055740594953848175j)
"(-1.0, 2.230769230769231)",(-0.004460224374769568-0.011137934413948666j),(-0.002286302273812062+0.0076036231513069395j),(0.004400391129197991-0.006280679460180423j),(-0.007363652748714334+0.0057654464548140385j),(0.013747215648607609+0.0032217993560827796j),(0.01397095372894257-0.012012774796444164j),(0.014993302557048472-4.8084260768151026e-05j),(-0.00491506955518454+0.00853288684105048j),(0.001423171614340564-0.007629914643440762j),(0.0008020898033822012+0.007781414847030495j),(-0.006037236312335607-0.006606902817877967j),(0.009708323066337843-0.003852098019201826j),(0.007680161764321961+0.008835019713642766j),(0.003111835600534407+0.011841167648322678j),(0.006675412194161092+0.009777967007357554j),(0.010535567758257772-0.0016066846089944381j)
"(-0.8461538461538458, 2.230769230769231)",(-0.010801928844051137-0.005086495424998561j),(0.003949799456705618+0.0068820747613793105j),(-0.001791366352363047-0.007650304371946041j),(-0.0009994096140285864+0.009896022381564198j),(0.013779227541889764-0.0064813850773581j),(0.007692782292119794-0.01714332203710884j),(0.014015221251689632-0.0027232256701686616j),(-0.004567962884520594+0.0082420034161454j),(0.0016794137645039207-0.00757983972028161j),(0.0008682125072151052+0.008013599372430256j),(-0.006861052921306573-0.00626374572854075j),(0.009036390014818688-0.005882331467198534j),(0.01027614489889891+0.006105619212627198j),(0.0079356506440891+0.009462797076798039j),(0.010814267212083997+0.00475862971729419j),(0.0072559760621507185-0.007672592321686607j)
"(-0.6923076923076921, 2.230769230769231)",(-0.011424602333241336+0.0032023999763765372j),(0.007637989243974783+0.002137639599201124j),(-0.006931542870117562-0.004158806784760687j),(0.006439704421454744+0.00848186979086155j),(0.008486442189078413-0.014029017124734764j),(0.001690096087223873-0.018780691606300998j),(0.01297584631403718-0.0035597629913529227j),(-0.00501594651891232+0.007526554107514809j),(0.0025383842113482534-0.007379266460096524j),(0.0003777718707168856+0.008308237896037463j),(-0.0073066636082130135-0.006276429553410538j),(0.00833678184089006-0.0073360775954864794j),(0.01173925192682206+0.0032117411818427567j),(0.011028229210051156+0.005712592127229642j),(0.011695382765313348-0.0011808945397575087j),(0.0013979881772135626-0.010340605555382234j)
"(-0.5384615384615383, 2.230769230769231)",(-0.006883312254481547+0.009553434818083354j),(0.007098398171093166-0.0035429859779606975j),(-0.008170952696736402+0.0017608217298086834j),(0.011153509631127038+0.002705788178906951j),(0.0009283330116600259-0.017532334546924964j),(-0.002322362374759621-0.018428350399924673j),(0.01226190994023144-0.0028364066805490443j),(-0.00604870909245485+0.006286794215444217j),(0.003930712175911252-0.006827907830037437j),(-0.0007209862431444261+0.00855561500080236j),(-0.0073618598470771585-0.0067222419926538735j),(0.00786024750614686-0.008264774245998516j),(0.01233794299953628+0.0006135829872490826j),(0.012342734944008428+0.0016261758043032027j),(0.009807664583890253-0.006300155466527448j),(-0.004440685261524382-0.009271755438015821j)
"(-0.3846153846153846, 2.230769230769231)",(5.2059275956962275e-05+0.011671369824355925j),(0.0032291767621599483-0.0072607578710558104j),(-0.0053430269210438044+0.006860612399994059j),(0.011610317745322445-0.004458666447344835j),(-0.006017441301538561-0.017605172386717993j),(-0.003840782248506753-0.017525608852695142j),(0.011698242585324717-0.0008285337413945319j),(-0.00728849209687085+0.004307752873088955j),(0.005661447230008797-0.0056281827594526525j),(-0.002442899068714083+0.008517873249212542j),(-0.006942327667374002-0.007600716106259517j),(0.007768788013405037-0.008718837659344801j),(0.0124133974422585-0.0014288578450015713j),(0.012264282218468623-0.0020525708187887383j),(0.0062835354231736435-0.009655110102130472j),(-0.008398926362292367-0.0056054011513435925j)
"(-0.23076923076923084, 2.230769230769231)",(0.006378425253917735+0.009638460427719151j),(-0.0017287027546348307-0.007787962356449947j),(-0.00027148089015305933+0.009105640338410803j),(0.00861977945093404-0.010418056140007736j),(-0.010821971730056099-0.01611534659222795j),(-0.002997385948774922-0.016748929207377625j),(0.010714583043329763+0.0021537640822211707j),(-0.00814268041859762+0.0014463778103471067j),(0.007320312539687038-0.0034916491972885j),(-0.0046840909825540495+0.007843562381761784j),(-0.005896890515888243-0.008807980385082263j),(0.008138975408649324-0.00870234847168828j),(0.01227608601159375-0.002806413564246228j),(0.011345316152928072-0.0049400285112870925j),(0.002300021537872176-0.011107774113785255j),(-0.009837192560951535-0.001003920561065027j)
"(-0.07692307692307665, 2.230769230769231)",(0.010253114688892399+0.00507040486785079j),(-0.005743354902970046-0.005619547351006474j),(0.004834849997304936+0.008310367983421819j),(0.004102747794142533-0.014112845894556032j),(-0.013160316880139026-0.014865093173805933j),(-0.00014887722500503002-0.01589434964602541j),(0.008588059230207654+0.005540835451124057j),(-0.007850556176367216-0.0021110962033646214j),(0.008246406649339762-0.00033337947860608095j),(-0.00711839124589802+0.006142958337683371j),(-0.004049444556720776-0.010098248269364401j),(0.008958785604770418-0.008152313880680473j),(0.012149947674199458-0.0034938433510939312j),(0.010110670070046361-0.006945709042506212j),(-0.0012881694213039282-0.01105440853932683j),(-0.009125114340751656+0.00315509082044035j)
"(0.0769230769230771, 2.230769230769231)",(0.011317728848777662-0.0001113792510920716j),(-0.007850556176367204-0.0021110962033646223j),(0.008588059230207662+0.0055408354511240565j),(-0.00014887722500504246-0.015894349646025402j),(-0.013160316880139024-0.01486509317380593j),(0.004102747794142544-0.014112845894556029j),(0.004834849997304902+0.008310367983421826j),(-0.005743354902970046-0.005619547351006467j),(0.007648979835314947+0.0034806616684463915j),(-0.009125114340751637+0.0031550908204403677j),(-0.0012881694213039382-0.01105440853932684j),(0.010110670070046375-0.0069457090425062j),(0.012149947674199456-0.0034938433510939377j),(0.008958785604770418-0.00815231388068046j),(-0.004049444556720754-0.0100982482693644j),(-0.00711839124589802+0.0061429583376833834j)
"(0.23076923076923084, 2.230769230769231)",(0.010246198813122465-0.004532626346466336j),(-0.008142680418597614+0.001446377810347105j),(0.01071458304332977+0.002153764082221165j),(-0.0029973859487749223-0.01674892920737762j),(-0.010821971730056102-0.01611534659222795j),(0.008619779450934041-0.010418056140007736j),(-0.00027148089015306687+0.009105640338410805j),(-0.0017287027546348342-0.00778796235644995j),(0.004957996156311226+0.006971905856219197j),(-0.00983719256095154-0.0010039205610649909j),(0.0023000215378721394-0.011107774113785293j),(0.01134531615292808-0.004940028511287108j),(0.01227608601159375-0.0028064135642462138j),(0.008138975408649322-0.008702348471688265j),(-0.005896890515888209-0.008807980385082268j),(-0.004684090982554082+0.007843562381761773j)
"(0.384615384615385, 2.230769230769231)",(0.008075812710444656-0.007618434997648093j),(-0.00728849209687085+0.004307752873088931j),(0.011698242585324726-0.0008285337413945495j),(-0.003840782248506738-0.017525608852695145j),(-0.006017441301538544-0.017605172386717993j),(0.011610317745322441-0.004458666447344824j),(-0.0053430269210438044+0.006860612399994043j),(0.003229176762159966-0.007260757871055815j),(0.00034023682466887957+0.008694707789961611j),(-0.008398926362292364-0.005605401151343562j),(0.00628353542317364-0.009655110102130488j),(0.012264282218468632-0.002052570818788733j),(0.012413397442258495-0.0014288578450015485j),(0.0077687880134050475-0.008718837659344784j),(-0.00694232766737398-0.007600716106259535j),(-0.0024428990687141157+0.008517873249212536j)
"(0.5384615384615388, 2.230769230769231)",(0.005719626878517212-0.00941909296199376j),(-0.006048709092454853+0.0062867942154442025j),(0.01226190994023145-0.002836406680549064j),(-0.0023223623747596067-0.01842835039992468j),(0.0009283330116600531-0.017532334546924964j),(0.011153509631127045+0.002705788178906975j),(-0.008170952696736396+0.001760821729808673j),(0.0070983981710931645-0.003542985977960701j),(-0.004908437027992586+0.007349499420862887j),(-0.004440685261524383-0.009271755438015812j),(0.009807664583890258-0.006300155466527447j),(0.012342734944008438+0.001626175804303219j),(0.01233794299953627+0.0006135829872491038j),(0.007860247506146863-0.0082647742459985j),(-0.007361859847077128-0.006722241992653899j),(-0.0007209862431444678+0.008555615000802357j)
"(0.6923076923076925, 2.230769230769231)",(0.0037735722460714664-0.01029238994031511j),(-0.005015946518912318+0.0075265541075147935j),(0.01297584631403718-0.00355976299135293j),(0.0016900960872238708-0.018780691606300987j),(0.008486442189078427-0.014029017124734759j),(0.006439704421454737+0.008481869790861553j),(-0.00693154287011755-0.004158806784760692j),(0.007637989243974784+0.0021376395992011373j),(-0.008535328966668886+0.0027295940544147333j),(0.0013979881772135595-0.01034060555538223j),(0.011695382765313357-0.0011808945397575041j),(0.011028229210051154+0.0057125921272296615j),(0.011739251926822045+0.00321174118184279j),(0.008336781840890069-0.007336077595486462j),(-0.007306663608212979-0.006276429553410568j),(0.0003777718707168537+0.008308237896037475j)
"(0.8461538461538463, 2.230769230769231)",(0.0025399176678984688-0.010635704229139066j),(-0.0045679628845205975+0.008242003416145383j),(0.01401522125168963-0.0027232256701686685j),(0.007692782292119806-0.017143322037108825j),(0.013779227541889764-0.006481385077358082j),(-0.000999409614028604+0.009896022381564205j),(-0.0017913663523630194-0.007650304371946051j),(0.0039497994567056095+0.00688207476137932j),(-0.008341419524907863-0.003559258945552731j),(0.007255976062150712-0.007672592321686611j),(0.01081426721208401+0.004758629717294191j),(0.007935650644089076+0.009462797076798077j),(0.010276144898898895+0.006105619212627222j),(0.00903639001481869-0.005882331467198507j),(-0.006861052921306558-0.006263745728540747j),(0.000868212507215076+0.008013599372430255j)
"(1.0, 2.230769230769231)",(0.0021370415328927717-0.01072874964952519j),(-0.004915069555184547+0.008532886841050465j),(0.014993302557048477-4.8084260768172134e-05j),(0.013970953728942562-0.012012774796444164j),(0.013747215648607602+0.003221799356082769j),(-0.007363652748714339+0.005765446454814041j),(0.004400391129197994-0.006280679460180405j),(-0.0022863022738120638+0.007603623151306952j),(-0.003719421482587332-0.008371227168557609j),(0.01053556775825776-0.0016066846089944772j),(0.00667541219416112+0.009777967007357549j),(0.0031118356005344085+0.011841167648322685j),(0.007680161764321956+0.008835019713642775j),(0.00970832306633784-0.003852098019201813j),(-0.0060372363123355754-0.006606902817877981j),(0.0008020898033821731+0.0077814148470305j)
"(1.1538461538461542, 2.230769230769231)",(0.0025967428971105143-0.010665146518061996j),(-0.006124275503302667+0.008280013169237897j),(0.014898279598677283+0.004480310029663096j),(0.017563832366404634-0.0031242875630046437j),(0.007406913680343884+0.01081583391804234j),(-0.008693456530701724-0.0016561600311872566j),(0.0074829618059728716-0.0006270878061838143j),(-0.007208309489049838+0.0033375197285721338j),(0.0032901907773268063-0.008628651902463523j),(0.009165561696962558+0.005574059495384818j),(2.8427574910351836e-05+0.011830860595822498j),(-0.0027291698008707773+0.011793081910104667j),(0.003903437483525879+0.01075014045706838j),(0.010019714149218917-0.0012592975307603043j),(-0.004796696599398166-0.007158607083177598j),(0.00022690540572501073+0.007604304194502887j)
"(1.3076923076923084, 2.230769230769231)",(0.003898383931591784-0.010333177394982811j),(-0.008052935534327593+0.007130527219427392j),(0.012338395776595072+0.010097789381941674j),(0.015472164964861822+0.007315567411113744j),(-0.002409226693571238+0.011967677979622327j),(-0.00397230012732326-0.007427427212190564j),(0.005016256797005655+0.005401508518598589j),(-0.007188138884051148-0.0033815268657091634j),(0.008579372708279907-0.003569647514485401j),(0.003119687546969904+0.010310499135224074j),(-0.00695678711162945+0.009522459182306122j),(-0.008164531992834536+0.008711391538490033j),(-0.0007256604832344104+0.011126629838617449j),(0.009593655673069587+0.0017398846489070632j),(-0.003093008582367346-0.0076989689094725065j),(-0.0008147627062975294+0.007373678403310294j)
"(1.4615384615384617, 2.230769230769231)",(0.0059246700677550255-0.009430470817170983j),(-0.010200230992035163+0.004617746960881349j),(0.0063194518266213775+0.01486078268270714j),(0.006939256781257943+0.014771967174563343j),(-0.00988432133201581+0.005708864815086506j),(0.0033800344434042253-0.007314339265662735j),(-0.001321454352841876+0.007129032568937634j),(-0.0018314973839352114-0.0077256966881827935j),(0.00842576436926178+0.004016661660883264j),(-0.00485859250414519+0.009638277837395477j),(-0.011296886033620113+0.0031547430815991296j),(-0.011376608657284685+0.0029461320360031364j),(-0.00541621105819979+0.009404100675063585j),(0.008097028397289709+0.004784167494556899j),(-0.0009329318875323741-0.007939014657133727j),(-0.002252394280661777+0.006898225160344469j)
"(1.6153846153846159, 2.230769230769231)",(0.008353074179573507-0.007535335454219205j),(-0.01159107406463659+0.00047630308695063704j),(-0.0025833823193496734+0.015978948943137207j),(-0.0047708547054952895+0.014759030683141662j),(-0.010011573468587658-0.0038331748740031446j),(0.007607661284197519-0.0014362403329842596j),(-0.006481320429417013+0.0030004158933752572j),(0.005034116075725529-0.006128457728316998j),(0.0024294830874574463+0.009040447491946067j),(-0.010261370193229345+0.0033495379543506177j),(-0.010597785044664085-0.00482124880331805j),(-0.010857069776759397-0.003931812670947608j),(-0.008997511220078065+0.005505156595588835j),(0.00537934971878621+0.007298729162052365j),(0.0015526702422200367-0.007551679239453487j),(-0.00393231698218881+0.005937867530448076j)
