index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)"
"(-1.4615384615384615, -2.8461538461538463)",(-0.009550695670746255-0.007802744115170529j),(0.010093024560974396-0.003697732551867705j),(0.010529482709671866+0.006382923127584475j),(0.011192726969177844-0.000785670114197412j),(-0.004253862053259201-0.006986148208646516j),(0.002932185223675602+0.004306087739070947j),(-0.004576212037088483-0.0018842748260770755j),(0.009704165572234654+0.0031140309390843704j),(0.0063196910229662085-0.015438948615859488j),(0.011628525577627988-0.0016442002236691392j),(-0.005228329259209876+0.0015468027238606976j),(0.0046666003253339255+0.0013771143337697658j)
"(-1.3076923076923075, -2.8461538461538463)",(-0.01219495483921619+0.0006081058405964833j),(0.005815783536563754-0.008892594511222127j),(0.012378763478190459+0.0002906645696408092j),(0.010296765593998614-0.005145731282645995j),(-0.006268156836814237-0.005843876050374756j),(0.003868580102604552+0.0038783373561844304j),(-0.004721121401906756-0.001026336902341449j),(0.009588737730467445+0.00036584631789294755j),(-0.0014086158956791222-0.016692590621413136j),(0.008608927206115714-0.009155418418336309j),(-0.002785350359426896+0.005060051712762336j),(0.004213629850824288-0.002334153921004831j)
"(-1.1538461538461537, -2.8461538461538463)",(-0.00878988864519864+0.008281043856852235j),(-0.000310768753676978-0.010469677066827363j),(0.011114627721344967-0.005548289708292775j),(0.00806218224480408-0.008595632690682935j),(-0.007772323400032657-0.0044678165560822535j),(0.00458746135317837+0.0035053036035588092j),(-0.004729912172109583-0.00047393622465065083j),(0.008857277874568014-0.0014712101681172507j),(-0.007822992333878894-0.014721942845098096j),(0.0017631317321169424-0.013319872263655635j),(0.0014557732618661731+0.005982460482307392j),(0.0014244316371664258-0.004560282878961161j)
"(-1.0, -2.8461538461538463)",(-0.001674087262224632+0.011814834141461363j),(-0.005854552090763976-0.008467442839615126j),(0.007602444177157311-0.009835306985583j),(0.005129619452777378-0.0108899806702017j),(-0.00882788071561574-0.003112121305551123j),(0.005126252991812406+0.0032940592230456035j),(-0.004712935980555465-0.00023215762724944805j),(0.007997401214062968-0.0024319722767334605j),(-0.011997414649532079-0.011216180749929701j),(-0.006010999519411522-0.01301083122743687j),(0.005325487978929573+0.0039053683036828755j),(-0.0019613082047038525-0.004328192291859414j)
"(-0.8461538461538458, -2.8461538461538463)",(0.0056477986830933405+0.010339500346411337j),(-0.00918278989041584-0.004169641641886656j),(0.0030292332137582664-0.012029511858385357j),(0.0020645275887398824-0.01208969178512069j),(-0.009550950159077995-0.001965203070761898j),(0.005508376923389968+0.0033252589275518394j),(-0.0047186781910775475-0.00029612954198507846j),(0.007280549182554012-0.0026736535800634554j),(-0.014047359843682869-0.007664232834267085j),(-0.012228241394772483-0.009075822211319497j),(0.007123898605960855-0.000136613409020389j),(-0.004262987864096828-0.0020838742976684176j)
"(-0.6923076923076921, -2.8461538461538463)",(0.010382946779202502+0.005227146195176037j),(-0.009818541699418449+0.0007440883181552723j),(-0.001534382595061412-0.01224659083290282j),(-0.0007307856702985487-0.012440322075986412j),(-0.010065403825403328-0.0011563276550079593j),(0.005723324402878016+0.00365618228178837j),(-0.004734317948569917-0.000667570208695229j),(0.00679047158098494-0.002355218476182548j),(-0.014584126641525358-0.004984143088791944j),(-0.01573314976649543-0.003354850364067038j),(0.006296298240378174-0.004480554925339907j),(-0.004673653306725608+0.0009205994110839855j)
"(-0.5384615384615383, -2.8461538461538463)",(0.01140833885811797-0.001135494989797791j),(-0.008228192746913407+0.004906223373740364j),(-0.005372891734537606-0.010999080425251214j),(-0.0030280275666651293-0.012256333809040364j),(-0.010468183053377015-0.0007732066568067285j),(0.00571281509482987+0.004315912859617388j),(-0.004685374464663018-0.0013503899040625677j),(0.00647555132946067-0.001590671754900174j),(-0.014238865282244096-0.0035460785669084354j),(-0.016694584752995213+0.0023734782673860014j),(0.003363019765299217-0.007715099894130927j),(-0.0033611392653742126+0.0034464860686555577j)
"(-0.3846153846153846, -2.8461538461538463)",(0.009179739577023631-0.006598830430903579j),(-0.005342660423071536+0.007595483286947963j),(-0.008169494036161244-0.008926898866400272j),(-0.004736737415242088-0.011837967368362736j),(-0.010805335004120712-0.0008790325426505231j),(0.005365686381393067+0.005288263546866014j),(-0.004436543024238889-0.0023254925914262484j),(0.0061922388351951085-0.00045768348448634483j),(-0.013404981959656427-0.003355294377399938j),(-0.016053832377649582+0.006978558179666073j),(-0.0006114128272314887-0.009170154837894923j),(-0.0010681148647391323+0.004786954496434897j)
"(-0.23076923076923084, -2.8461538461538463)",(0.0050273035782134766-0.009952608292016522j),(-0.002104015648021893+0.008718147221289895j),(-0.009923775216846346-0.0066054021118674856j),(-0.005850465439818484-0.011424996307280192j),(-0.01105560461199902-0.001520377673337412j),(0.004528276019014921+0.006482038116822566j),(-0.00380534357215221-0.0035072825095647715j),(0.005737213460712564+0.000959984759991659j),(-0.012178899832345757-0.004211927998383843j),(-0.014909358580278339+0.01002491390223622j),(-0.004594867722919924-0.008931629249830557j),(0.0013897481278106467+0.004847889775107982j)
"(-0.07692307692307665, -2.8461538461538463)",(0.0003843687195133321-0.010996548262824538j),(0.000806076874826341+0.00859196175509796j),(-0.01082253419797658-0.004453235702580712j),(-0.0063959086442992065-0.011178611168772092j),(-0.011120309326123668-0.0027202073139081183j),(0.003040443113949957+0.00769539404520048j),(-0.002606444957321729-0.004693053474337059j),(0.004884421591911498+0.0025144005013146096j),(-0.010428167787796198-0.005776565555393556j),(-0.014114941047569267+0.011501697101319307j),(-0.007935952092623893-0.0075629918088973395j),(0.0034489464537930106+0.003941261632921896j)
"(0.0769230769230771, -2.8461538461538463)",(-0.003708134722171007-0.010216500094416922j),(0.0030404431139500012+0.007695394045200484j),(-0.01112030932612368-0.0027202073139080576j),(-0.0063959086442992065-0.011178611168772093j),(-0.010822534197976559-0.004453235702580752j),(0.0008060768748263155+0.00859196175509796j),(-0.0007411493386087112-0.005532757611135682j),(0.0034489464537929984+0.003941261632921938j),(-0.007935952092623835-0.007562991808897396j),(-0.01411494104756928+0.01150169710131929j),(-0.01042816778779624-0.005776565555393498j),(0.004884421591911467+0.0025144005013145562j)
"(0.23076923076923084, -2.8461538461538463)",(-0.006751354067391526-0.008366269939496044j),(0.004528276019014925+0.006482038116822546j),(-0.011055604611999028-0.0015203776733373707j),(-0.0058504654398184855-0.011424996307280192j),(-0.009923775216846323-0.006605402111867523j),(-0.0021040156480219003+0.008718147221289873j),(0.001674955876973228-0.005563678894396811j),(0.0013897481278106376+0.004847889775108012j),(-0.004594867722919885-0.008931629249830568j),(-0.014909358580278352+0.010024913902236197j),(-0.012178899832345805-0.004211927998383789j),(0.005737213460712562+0.0009599847599916539j)
"(0.384615384615385, -2.8461538461538463)",(-0.008696500161941751-0.00615322835562124j),(0.00536568638139309+0.0052882635468659974j),(-0.010805335004120719-0.0008790325426504843j),(-0.004736737415242088-0.011837967368362736j),(-0.008169494036161209-0.008926898866400296j),(-0.00534266042307156+0.00759548328694792j),(0.004195421890961597-0.004354154496979182j),(-0.0010681148647391663+0.004786954496434914j),(-0.0006114128272314312-0.00917015483789492j),(-0.016053832377649596+0.006978558179666042j),(-0.013404981959656411-0.003355294377399887j),(0.006192238835195106-0.0004576834844863428j)
"(0.5384615384615388, -2.8461538461538463)",(-0.00975833553783614-0.004088594136771248j),(0.005712815094829879+0.004315912859617346j),(-0.010468183053377019-0.0007732066568066898j),(-0.003028027566665131-0.01225633380904036j),(-0.005372891734537568-0.010999080425251233j),(-0.008228192746913424+0.004906223373740339j),(0.006033728066560257-0.001759294894371539j),(-0.0033611392653742672+0.0034464860686555772j),(0.003363019765299273-0.007715099894130893j),(-0.016694584752995213+0.0023734782673859598j),(-0.014238865282244093-0.003546078566908393j),(0.006475551329460636-0.0015906717549002039j)
"(0.6923076923076925, -2.8461538461538463)",(-0.010240840781139085-0.0024710676184785357j),(0.00572332440287803+0.003656182281788355j),(-0.010065403825403321-0.0011563276550079031j),(-0.0007307856702985276-0.012440322075986422j),(-0.0015343825950613471-0.012246590832902826j),(-0.009818541699418462+0.0007440883181552306j),(0.006267892440666168+0.0017983497811995964j),(-0.004673653306725689+0.0009205994110839652j),(0.0062962982403782265-0.0044805549253398485j),(-0.015733149766495404-0.0033548503640671097j),(-0.014584126641525384-0.004984143088791876j),(0.006790471580984907-0.0023552184761825635j)
"(0.8461538461538463, -2.8461538461538463)",(-0.010419810404726669-0.001441083354072458j),(0.005508376923389977+0.0033252589275518237j),(-0.009550950159078015-0.001965203070761887j),(0.00206452758873988-0.012089691785120692j),(0.0030292332137583275-0.01202951185838533j),(-0.009182789890415825-0.004169641641886686j),(0.0042876158449176045+0.005212978872168921j),(-0.0042629878640968386-0.0020838742976684527j),(0.0071238986059608475-0.0001366134090203183j),(-0.012228241394772438-0.009075822211319539j),(-0.014047359843682885-0.007664232834267041j),(0.00728054918255396-0.0026736535800634628j)
"(1.0, -2.8461538461538463)",(-0.010481586874342277-0.0010513084850738603j),(0.0051262529918124225+0.0032940592230455874j),(-0.008827880715615754-0.0031121213055510916j),(0.005129619452777376-0.010889980670201705j),(0.007602444177157329-0.00983530698558298j),(-0.005854552090763948-0.008467442839615145j),(0.0003348330288279314+0.006960458619794788j),(-0.0019613082047038478-0.004328192291859445j),(0.005325487978929577+0.0039053683036829353j),(-0.006010999519411458-0.013010831227436882j),(-0.011997414649532103-0.011216180749929656j),(0.007997401214062966-0.00243197227673349j)
"(1.1538461538461542, -2.8461538461538463)",(-0.010497632851495683-0.001320215006942422j),(0.0045874613531784025+0.0035053036035588023j),(-0.007772323400032673-0.004467816556082224j),(0.008062182244804077-0.008595632690682939j),(0.011114627721345003-0.005548289708292694j),(-0.0003107687536769219-0.010469677066827348j),(-0.0042073288636119135+0.0058115037286474245j),(0.001424431637166476-0.004560282878961221j),(0.0014557732618661354+0.0059824604823074164j),(0.0017631317321170385-0.013319872263655618j),(-0.007822992333878849-0.014721942845098089j),(0.008857277874568015-0.0014712101681172575j)
"(1.3076923076923084, -2.8461538461538463)",(-0.010415274678515716-0.0022530289276137742j),(0.0038685801026045697+0.0038783373561844443j),(-0.006268156836814265-0.005843876050374733j),(0.010296765593998612-0.005145731282645998j),(0.012378763478190452+0.00029066456964087575j),(0.005815783536563813-0.008892594511222079j),(-0.0071594315689097795+0.0017335305752969826j),(0.004213629850824383-0.0023341539210048057j),(-0.002785350359426964+0.005060051712762312j),(0.008608927206115785-0.009155418418336217j),(-0.0014086158956790852-0.016692590621413105j),(0.009588737730467445+0.0003658463178929397j)
"(1.4615384615384617, -2.8461538461538463)",(-0.010056732760075736-0.0038241133578266746j),(0.0029321852236756326+0.004306087739070958j),(-0.004253862053259232-0.006986148208646483j),(0.011192726969177844-0.0007856701141974163j),(0.010529482709671838+0.006382923127584507j),(0.010093024560974415-0.0036977325518676336j),(-0.006624398495349697-0.0036064507337127366j),(0.004666600325333977+0.001377114333769817j),(-0.0052283292592098735+0.0015468027238606631j),(0.011628525577627996-0.0016442002236690518j),(0.006319691022966173-0.015438948615859472j),(0.009704165572234663+0.003114030939084357j)
"(1.6153846153846159, -2.8461538461538463)",(-0.009134714836255522-0.005921410041225812j),(0.0017527560190941807+0.004650890204041626j),(-0.0017770324097383507-0.00759251973251141j),(0.010212763458955892+0.003857957094288628j),(0.005544990233689777+0.010887683152173125j),(0.01029955988954861+0.003400385514104107j),(-0.002341590786424356-0.007338050728696347j),(0.0021987739849658842+0.0044011519386712526j),(-0.00447718561554482-0.002600917463479489j),(0.009168882468152027+0.006036547096723277j),(0.013158258948646645-0.009931611314247262j),(0.008561045345829538+0.006500863248330788j)
"(1.7692307692307692, -2.8461538461538463)",(-0.007307565556072963-0.008264931473957569j),(0.0003481629288337255+0.004747633188525688j),(0.0009575334155916416-0.007366226228704684j),(0.007166801877933796+0.00781773727720268j),(-0.001392448398557004+0.012020931511357988j),(0.005745365376568387+0.009285347879211843j),(0.003620746399859634-0.006961213071778291j),(-0.0018563532418930761+0.004617806564950393j),(-0.0009839795902954274-0.004846122871661898j),(0.0022821131974235798+0.010015642787755777j),(0.01616452848901923-0.0008631385160777265j),(0.005586865557260452+0.009771899340472305j)
"(1.9230769230769234, -2.8461538461538463)",(-0.004301380160628648-0.010333402919071224j),(-0.0011873179792458411+0.004423412850036005j),(0.003570269570567662-0.006106372620602364j),(0.002441701146339644+0.009995556447240114j),(-0.007993486451353277+0.008903221678200757j),(-0.0018524937600694446+0.010811616573696935j),(0.007665215079341512-0.002199646123767064j),(-0.004778592633450121+0.0015855808324003284j),(0.002951131604206183-0.003718503576998737j),(-0.005257752779075585+0.008066822378730484j),(0.013122506610568761+0.00882384546278679j),(0.0006812722611027458+0.01168230931093324j)
"(2.0769230769230775, -2.8461538461538463)",(-0.0001072890705979138-0.011362641158248959j),(-0.002659181416219749+0.0035407634454292713j),(0.0055482526972505984-0.0038191989060665623j),(-0.0029085955970139365+0.009538227991180597j),(-0.011589731906678119+0.0022845440158109956j),(-0.008735550520350422+0.006682640914741349j),(0.00687898876789251+0.004252372537011697j),(-0.004291270995941536-0.002740404807868456j),(0.0045788019785250106-2.174680273374247e-05j),(-0.008931964757596587+0.0014286899035118627j),(0.004348073848648606+0.014758666568095505j),(-0.005341909918085266+0.010836660242186389j)
"(2.230769230769231, -2.8461538461538463)",(0.004791581177784713-0.010496104415135103j),(-0.003776114704033562+0.0020637565544365986j),(0.006364716773370157-0.000810470795936794j),(-0.007337115780299728+0.006276829085239032j),(-0.010349062281531634-0.0053435891146696385j),(-0.010932936115382283-0.0012930920386762953j),(0.0013383473526376807+0.008075010870086984j),(-0.0004890856962736384-0.005123066148892731j),(0.002715340378807471+0.0035064953504406107j),(-0.006486843745716558-0.005520906924404194j),(-0.006465152211063932+0.013451806848004485j),(-0.010594391411499447+0.00643054270639984j)
"(2.384615384615385, -2.8461538461538463)",(0.0092882844628936-0.007136383617763676j),(-0.004201442550345471+0.0001311758244571156j),(0.005667472325179186+0.0022980668445582867j),(-0.009286299816593244+0.0010307952094487532j),(-0.0044432952134073255-0.010575557368963229j),(-0.006755949950099248-0.008684620874070343j),(-0.005370459875455627+0.006287976343213063j),(0.0038323796485458124-0.003511839281479829j),(-0.0011783553079329915+0.004147218345384696j),(0.00019249227608009753-0.008040246615501364j),(-0.013568125881569708+0.00495941465141271j),(-0.012608032695946977-0.0008680204080228272j)
"(2.5384615384615383, -2.8461538461538463)",(0.011797695954274635-0.0014354930076934647j),(-0.0036638267830561904-0.001898596688977542j),(0.0034832577745977132+0.004680896174090294j),(-0.007864712405904646-0.004450961282197637j),(0.003575626332299366-0.010705431607272392j),(0.0016473434187237077-0.010857656316699374j),(-0.008337969054408345-0.00020015054607212107j),(0.005143997437743943+0.0010308918869241083j),(-0.0039625077789145645+0.0014066032631918724j),(0.006132835509993495-0.004512001822567304j),(-0.012537199106997016-0.006145045661055047j),(-0.00958572274943243-0.008511471299766961j)
