index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)"
"(2.5384615384615383, 0.0769230769230771)",(0.019884856805864826-0.002183417179175806j),(0.010512303582851547+0.005883738376660474j),(-0.005692124904298373+0.007335187445334651j),(-0.0008432120341263597-0.007535257365733658j),(0.00453515468834236+0.0054327520504051175j),(-0.007197537661837394-0.0011200242761159448j),(0.004759503134536525-0.006190303792315832j),(0.006572940738641527+0.005196548536253635j),(-0.000929358524794843+0.008760508278453415j),(-0.004188490128645538+0.007948776448669181j),(-0.0019120529570805893+0.008651802924882558j),(0.005348791673993133+0.006564756296191257j),(0.00651831299211717-0.00448169213345264j),(-0.006299957351079308-0.0038079012920666714j),(0.0018083428961152342+0.006839763120678728j),(0.0024039554495170093-0.007021578867876032j),(-0.00766338630522074+0.004504596771520561j),(0.00854708732587982+0.0077869857794600145j)
"(2.6923076923076925, 0.0769230769230771)",(0.00964219609625807+0.016489272973087936j),(-0.0009287641675651031+0.011538425834419644j),(-0.008843814693900137-0.0017767564085593203j),(0.006104439222329071-0.004132004714270285j),(-0.0026091178032566498+0.0063438904112163306j),(-0.0021995632296523174-0.006709807760470664j),(0.007433428932286619+0.0015405144911380191j),(-0.0019151417290498279+0.007946691905127996j),(-0.008192892655971427+0.00266670804535708j),(-0.008775085395750502-0.0005920576771391505j),(-0.00847937642791453+0.0017859720158127912j),(-0.0035569558582964583+0.0074552053005868275j),(0.00673608725058485+0.0037079550136163886j),(0.0003827727411441655-0.00712365342997447j),(-0.004936553178837478+0.004756678917703572j),(0.007102004840973732-0.0012972495811083174j),(-0.007383136514159077-0.004534098423951844j),(-0.0031952236396385093+0.010694874702456107j)
"(2.8461538461538467, 0.0769230769230771)",(-0.010673523905296719+0.01487725553901689j),(-0.010486605785430533+0.003800320687604109j),(-0.0022332904944524093-0.008486637235227945j),(0.006298881911463835+0.0034426425137963003j),(-0.006636254489057856+0.0005823852649365929j),(0.004861702348063274-0.004835360425672037j),(0.0017833829379320036+0.0071722046403186746j),(-0.007832466501220214+0.001544418063485638j),(-0.005654495197480312-0.006258257060264101j),(-0.0029560957071106887-0.008093868914254024j),(-0.005011215249370688-0.006843871750235484j),(-0.008066338539902086-4.288215835323744e-05j),(-0.00031547523066304916+0.007477743731538513j),(0.00629665433379973-0.002883373074860545j),(-0.0063485140110528734-0.0019992596061471457j),(0.004424673523296052+0.005468972482092676j),(0.0006048406019647513-0.008431505961635109j),(-0.010669165944998312+0.001651294694747328j)
"(3.0, 0.0769230769230771)",(-0.017246005619760463-0.003556208101243661j),(-0.0075319415131061395-0.007703605953523759j),(0.006493673344842053-0.005558587174911352j),(-0.00021919353355572221+0.006996889788100424j),(-0.0034374225164328794-0.005494199864314086j),(0.006316188125183003+0.0021404434988539483j),(-0.0055604231630716535+0.0045807865889158405j),(-0.00456463322024964-0.0063307526676167j),(0.0033409436684579477-0.0075583029714509625j),(0.006079275887256777-0.005867483062894389j),(0.004092556457187372-0.007232683234051267j),(-0.0033063614016704853-0.007158369930182677j),(-0.006674549767409116+0.002941958704409121j),(0.005301834835706437+0.004151036303017965j),(-0.0011948888941961343-0.006362336312223132j),(-0.002674384965269529+0.006322314675840095j),(0.007604160905425235-0.003212498369691617j),(-0.005852206220430895-0.008671029572934624j)
"(-3.0, 0.23076923076923084)",(0.00983887094556889-0.00784152883243645j),(0.00290772518053992-0.007670106269842274j),(-0.005374285883296917-0.005531693406747751j),(-0.0043292894102972814+0.005635713463230485j),(0.006597622993455733+0.0002589999860016354j),(-0.004996490152758984-0.004149132729144617j),(0.0019441917427553254+0.00688059534240449j),(0.005191117257395003-0.007163176058952731j),(-0.008449998791976707-0.007106993900390372j),(-0.011078434705344245-0.0039427022485867035j),(-0.003305912854031901-0.009561656404528864j),(0.007971617817532578-0.00018024535438370166j),(-0.004966103250722713+0.00456144398170975j),(0.0015368155673469229-0.006286018156463854j),(0.0033822675504862447+0.005893247491154465j),(-0.007341584404335409+0.0007021896907312041j),(-0.00154779462926025-0.007800587067894875j),(0.005101923463253606-0.006599850050364685j)
"(-2.8461538461538463, 0.23076923076923084)",(-0.003219245597011779-0.012419375054082941j),(-0.0059507075533722885-0.005886604250800977j),(-0.007416248068784368+0.002683098034384619j),(0.0033682546456349945+0.006462666459366121j),(0.003174531466480318-0.005997474370853494j),(-0.006085595524016316+0.002741115170917045j),(0.007226317984320588+0.001277394880782978j),(-0.004440354190993912-0.007950833158528509j),(-0.010305994212345983+0.005009978464702669j),(-0.008486629539151736+0.00878633657987707j),(-0.010320783662279974-0.001313156067733575j),(0.003711808005411667-0.007251903663628628j),(0.0015657018721439639+0.006727526363486841j),(-0.004862302599705618-0.0045438578709774465j),(0.006987394633970182-0.0001851174185305318j),(-0.0027757973432894554+0.0070404621783786425j),(-0.00787877937858256-0.002027151049843761j),(-0.003955036435285401-0.007539524730772557j)
"(-2.6923076923076925, 0.23076923076923084)",(-0.012913752030964818-0.0021614785231399477j),(-0.007960427615860181+0.0031162626844269794j),(-0.0006235284242512567+0.00804889144416052j),(0.007475955298302243-0.00032462101084319964j),(-0.004133125986138851-0.005630781284988452j),(-0.00024557177027095426+0.00686638168579151j),(0.004442035712904439-0.006096087940657929j),(-0.009365510293097885+0.000679163185898016j),(0.00039503280952664247+0.011921448970803323j),(0.004662112043102597+0.011843425328568018j),(-0.005983111546617572+0.008884063395978326j),(-0.004641925719268711-0.006915996894921196j),(0.0067751636701320036+0.002076456611922706j),(-0.006555230962150297+0.0020086776194895963j),(0.0032970232431587944-0.006402314985061957j),(0.00512373663012572+0.005848048569541344j),(-0.005380421522467129+0.006359645000885267j),(-0.008684633366248709+0.0004559247276322739j)
"(-2.5384615384615383, 0.23076923076923084)",(-0.007390889256188082+0.011145953012777352j),(-0.0003897871860805748+0.008730120817601371j),(0.007250355558177402+0.003984164509285815j),(0.0029656398248344828-0.00709975976232087j),(-0.0070875452865578+0.0012802566749999702j),(0.006219274708640352+0.003396686221323832j),(-0.0035931699964760044-0.006884735892579787j),(-0.003487123142161823+0.009051364937175411j),(0.01153914040164264+0.004698133243359716j),(0.013287971966695605+0.0007283413018724432j),(0.005326899247690036+0.009668323455592756j),(-0.008501229641546182+0.0006069616398650647j),(0.005410002294016082-0.004875129701251006j),(-0.0016568669579433318+0.006880575675178953j),(-0.004101318917323201-0.0061975239345205034j),(0.0077725705405868335-0.001887130277160863j),(0.00344481596986026+0.007813005671373647j),(-0.0032930292226495883+0.008258746748504752j)
"(-2.3846153846153846, 0.23076923076923084)",(0.007324417117242802+0.011545460686685577j),(0.008002979122752777+0.003989466393108494j),(0.006796305401919671-0.005085124297330941j),(-0.00530597290511375-0.0058849201871143736j),(-0.0020572381373645428+0.0071507966625989966j),(0.006042921388885813-0.004139448451155064j),(-0.008010351802625486+0.00011560286139397866j),(0.006908932902718344+0.007284729778476058j),(0.009436731708034843-0.009038253810561319j),(0.006540520288839431-0.012345251125055851j),(0.011385230577008026-0.00020984551565149994j),(-0.0039128395709628954+0.007802306100780587j),(-0.0013197365210202037-0.0073827081422093875j),(0.005186347608207247+0.005168289530722219j),(-0.007667586730653315+0.0004918848588639541j),(0.0020339128785586825-0.007984650220698867j),(0.008754575574839437+0.00036341881066584094j),(0.006256045282562406+0.006606514589468831j)
"(-2.230769230769231, 0.23076923076923084)",(0.013845513528278085-0.0020233073277287576j),(0.007062454085159173-0.005834091632777255j),(-0.0018644157817356056-0.008518992544383689j),(-0.007833739924129075+0.002334180226247672j),(0.005667987045298326+0.005218107994169258j),(-0.0009299415019527707-0.007533071999186643j),(-0.003678916492893213+0.007420879514031962j),(0.009919740796173325-0.0031738682640049137j),(-0.0046294964500955705-0.01297069463556561j),(-0.008890049495669254-0.011753562459466623j),(0.005433089720469757-0.010423930096965277j),(0.004674109641251939+0.0076304425720553105j),(-0.00713257621526162-0.0030121307562365205j),(0.007404702393109879-0.001684617657872744j),(-0.0035900625788130693+0.007103699752288495j),(-0.006253111786216742-0.005758995587558289j),(0.004332784804595477-0.007890877033300069j),(0.008837496825352112-0.0029617976272089297j)
"(-2.0769230769230766, 0.23076923076923084)",(0.003898874534348401-0.013795272033341681j),(-0.0025280031088496355-0.009049051926689419j),(-0.008770910433722594-0.0018927142331867347j),(-0.0013269843230490216+0.008343675430738995j),(0.007493565387102976-0.002791744057738708j),(-0.007371643667979994-0.002808604914394402j),(0.00502863399900298+0.006959885109583281j),(0.0015791472975425422-0.0107152902568647j),(-0.01455771986957616-0.0011541005198974642j),(-0.015301096785560178+0.0032068709980805376j),(-0.006583236229386346-0.010197173758145354j),(0.00918070367222089+0.00029589914582244214j),(-0.006746954439199091+0.0043301156908784055j),(0.0027732389342638173-0.007395507094389947j),(0.004371726348760994+0.007011963374985196j),(-0.008330028167302654+0.002790698900758882j),(-0.005255849866731384-0.007624846445741982j),(0.0010796965103810122-0.009497621223783042j)
"(-1.923076923076923, 0.23076923076923084)",(-0.01128131350104234-0.009432233377888097j),(-0.009547318875993333-0.0014011042301465845j),(-0.005535957942740714+0.007407426491285375j),(0.007178709691690961+0.005004526913352878j),(0.0010031068430870862-0.00826316298672199j),(-0.006245953720329248+0.005354670571160963j),(0.008857607226384989-0.001137359839465483j),(-0.009248990603802658-0.006482495139943367j),(-0.007512032864818996+0.01367490272277076j),(-0.003992146424957902+0.016212148295339027j),(-0.012520720047730456+0.0003968956036148582j),(0.005690807315018901-0.00753914693606244j),(-0.0004958333203176438+0.00831626965061187j),(-0.004700526199144292-0.006769144881331347j),(0.008598710463717405+3.0155218641624894e-05j),(-0.0017151091073608687+0.008931370842187801j),(-0.009455700463633178+0.0012667760704187822j),(-0.008358188573686632-0.00514555118801777j)
"(-1.7692307692307692, 0.23076923076923084)",(-0.01358004663507232+0.006611357795379308j),(-0.005305695255308294+0.008388192945550915j),(0.004562698527528325+0.008387546059782088j),(0.007945723706472063-0.004407128308700762j),(-0.007138826285641997-0.004959383389345354j),(0.001683239203256733+0.008449506128799843j),(0.0035235116053419285-0.008634685703377111j),(-0.010468339394358648+0.005476186976616824j),(0.010098628839733+0.013466426879241898j),(0.013746047470010202+0.011577752720378644j),(-0.006681031588068565+0.011045452934658284j),(-0.002575847336194109-0.009392481621094306j),(0.0065026744113832165+0.0057727253834418115j),(-0.008626421807211142-0.00021714066588977677j),(0.004938267448896682-0.007489122175586056j),(0.007128064846420601+0.006177836348494634j),(-0.003312253541842124+0.009268751625821824j),(-0.00845285350867542+0.005512917222237868j)
"(-1.6153846153846154, 0.23076923076923084)",(0.00048446528971779864+0.015529116415249011j),(0.005675496630302612+0.008506524257035885j),(0.009857928343529112-0.0006479378372850481j),(-0.00042917670604909595-0.009450145107342378j),(-0.00813856365231165+0.004096155704282432j),(0.008568322054097488+0.0029660621586035563j),(-0.0058872831783239625-0.007822706706497843j),(-0.0001684128629259272+0.012400298457977677j),(0.01796778015801919-0.003938746899195174j),(0.018004041229699036-0.007524843569888839j),(0.005191554433849547+0.012205165199793868j),(-0.009104186435019132-0.004333692347080868j),(0.009042384669024628-0.0012129428068503576j),(-0.005772548702756677+0.00699647615479333j),(-0.0035375965588966456-0.008691567799818984j),(0.009308596974947977-0.003073312110889119j),(0.006889108528054713+0.007483229936875668j),(0.001388744889618888+0.010298092865665135j)
"(-1.4615384615384615, 0.23076923076923084)",(0.01479820253707068+0.00610544499314638j),(0.01040407405660988-0.0017830058841519286j),(0.003696555680042709-0.009555478267441549j),(-0.00901175499912914-0.004049101435094444j),(-0.00042904484186664395+0.009581797592846811j),(0.007436395982861799-0.006071040293701702j),(-0.010321908922241042+0.0007772980910579732j),(0.011237400793852128+0.0066844155316549796j),(0.004378668481841936-0.019986611467416912j),(0.0022555418126609483-0.02122766887315643j),(0.012987421268774448+0.0039533138840898725j),(-0.009900336988109026+0.0035143340028239117j),(0.005706026986511758-0.007759352896345098j),(0.0016852583726115044+0.009424187503700459j),(-0.00955948976096513-0.0023479752246812952j),(0.002375241971423038-0.009928564544874403j),(0.01019622383417873-0.0026271599648505796j),(0.010195618960703893+0.0033016040419928646j)
"(-1.3076923076923075, 0.23076923076923084)",(0.012019997642513477-0.01133938540258279j),(0.0026925544754308616-0.010582181069512872j),(-0.007372553290835674-0.007690900326984458j),(-0.008099103175429851+0.006451375856101491j),(0.008526056684588336+0.0055019075568948275j),(-0.0010383256729257426-0.010185196192126053j),(-0.005681171440807634+0.009478652973860377j),(0.012397433613674697-0.006236063980769428j),(-0.018558149222306346-0.014166639373373353j),(-0.01853583804723292-0.014178099191283098j),(0.01240628197929917-0.006209645407916072j),(-0.005700091572125725+0.009465934299354835j),(-0.0010188554074009638-0.01018688342288573j),(0.00851696667488162+0.0055161197590725495j),(-0.00810800605887927+0.006440541378194239j),(-0.007365025289876788-0.0076984399130284415j),(0.002699083373729483-0.010580697884297628j),(0.007662759092945151-0.007991852631311625j)
"(-1.1538461538461537, 0.23076923076923084)",(-0.005573881726627731-0.016158831238930693j),(-0.008886975536171536-0.007016693307624035j),(-0.01053554007201366+0.0035332169642669185j),(0.0020199656778443404+0.010707213387496453j),(0.009734671834969818-0.004669349106239488j),(-0.00954860515317091-0.005489676878550636j),(0.004098916740303288+0.011234045540600349j),(0.0027357024373944787-0.014675790303209842j),(-0.024533065982911727+0.012938941877247418j),(-0.023708385919661658+0.007201042422400948j),(0.00721220906920856-0.012350577375662735j),(0.0002070627677671009+0.011764166000088635j),(-0.007447507319007739-0.008036560088517603j),(0.010609710570033447-0.0020026573495513953j),(-0.0002736574101002975+0.010917500298200454j),(-0.010985844774975807+0.0018598864637806686j),(-0.008194185032679654-0.007847535321630043j),(-0.003933975903141808-0.010764243765201928j)
"(-1.0, 0.23076923076923084)",(-0.017646463856635042-0.0016463537596824443j),(-0.010428364133602945+0.005467742357912136j),(-0.0014067580578071837+0.011545693676680771j),(0.010959887236424375+0.0035449041815418833j),(0.0015228936080354206-0.011461536672671566j),(-0.011155535229573717+0.004339918846474483j),(0.01198079286959201+0.005482615928039194j),(-0.008907097483258526-0.01396818427240252j),(0.00928904670606519+0.03783483685394582j),(-0.013856200855350413+0.020836171567509824j),(0.003373450777983119-0.014737837773019282j),(0.005120939280809437+0.011605221428295284j),(-0.011329985524602716-0.0032653713109414076j),(0.007360070212591353-0.008866084107527584j),(0.008311372236249028+0.008010043866115346j),(-0.005136298136260325+0.010484539343376058j),(-0.011357172043205636+0.003244849515415765j),(-0.011813711153706085-0.0013230547585594533j)
"(1.0, 0.23076923076923084)",(-0.0226187572944865+0.03129211677097797j),(0.009289046706065235+0.037834836853945786j),(-0.00890709748325854-0.013968184272402512j),(0.01198079286959202+0.005482615928039186j),(-0.011155535229573712+0.004339918846474502j),(0.0015228936080354024-0.011461536672671581j),(0.010959887236424371+0.0035449041815418677j),(-0.0014067580578071787+0.011545693676680778j),(-0.010428364133602958+0.005467742357912142j),(-0.011862799100721832-0.0005061610625117218j),(-0.011813711153706084-0.0013230547585594394j),(-0.011357172043205653+0.003244849515415732j),(-0.005136298136260337+0.010484539343376037j),(0.00831137223624902+0.00801004386611536j),(0.007360070212591422-0.008866084107527573j),(-0.011329985524602702-0.0032653713109414813j),(0.005120939280809343+0.011605221428295289j),(0.0033734507779831753-0.014737837773019267j)
"(1.1538461538461542, 0.23076923076923084)",(-0.0375938810985695+0.012305523530231996j),(-0.024533065982911714+0.012938941877247334j),(0.0027357024373944926-0.01467579030320984j),(0.0040989167403032755+0.011234045540600342j),(-0.009548605153170882-0.005489676878550643j),(0.009734671834969838-0.004669349106239474j),(0.0020199656778443335+0.010707213387496443j),(-0.010535540072013674+0.0035332169642669094j),(-0.00888697553617153-0.007016693307624068j),(-0.004274765033706374-0.010624466698029226j),(-0.0039339759031417725-0.010764243765201936j),(-0.008194185032679597-0.007847535321630107j),(-0.010985844774975807+0.0018598864637806097j),(-0.00027365741010034904+0.010917500298200456j),(0.010609710570033473-0.0020026573495513286j),(-0.007447507319007683-0.008036560088517664j),(0.00020706276776699317+0.011764166000088602j),(0.007212209069208607-0.012350577375662707j)
"(1.3076923076923084, 0.23076923076923084)",(-0.029658518680074318-0.0198952673441869j),(-0.01855814922230623-0.014166639373373436j),(0.01239743361367474-0.006236063980769371j),(-0.0056811714408076695+0.009478652973860361j),(-0.0010383256729256988-0.010185196192126053j),(0.00852605668458833+0.0055019075568948795j),(-0.008099103175429882+0.006451375856101445j),(-0.007372553290835616-0.007690900326984512j),(0.002692554475430921-0.010582181069512869j),(0.007661064711397071-0.007993388998320217j),(0.007662759092945182-0.007991852631311578j),(0.002699083373729601-0.010580697884297597j),(-0.007365025289876705-0.007698439913028494j),(-0.008108006058879328+0.006440541378194174j),(0.008516966674881579+0.00551611975907265j),(-0.0010188554074008502-0.010186883422885748j),(-0.005700091572125824+0.00946593429935473j),(0.012406281979299216-0.006209645407915978j)
"(1.4615384615384617, 0.23076923076923084)",(0.00133118141959764-0.03203942500971363j),(0.004378668481841953-0.019986611467416884j),(0.011237400793852133+0.006684415531654984j),(-0.010321908922241043+0.0007772980910579763j),(0.007436395982861801-0.0060710402937017j),(-0.00042904484186665924+0.009581797592846832j),(-0.009011754999129139-0.004049101435094441j),(0.0036965556800427337-0.009555478267441547j),(0.010404074056609898-0.0017830058841519136j),(0.010108954408852676+0.0035868647321457016j),(0.010195618960703878+0.0033016040419928954j),(0.010196223834178748-0.002627159964850559j),(0.0023752419714230697-0.009928564544874379j),(-0.009559489760965129-0.0023479752246813213j),(0.0016852583726114367+0.009424187503700499j),(0.005706026986511811-0.0077593528963450726j),(-0.009900336988109014+0.003514334002823817j),(0.012987421268774415+0.003953313884089926j)
"(1.6153846153846159, 0.23076923076923084)",(0.02612314555886964-0.012851748225389424j),(0.017967780158019177-0.0039387468991951245j),(-0.0001684128629259503+0.012400298457977675j),(-0.0058872831783239555-0.007822706706497855j),(0.008568322054097476+0.002966062158603561j),(-0.008138563652311671+0.00409615570428242j),(-0.00042917670604907974-0.009450145107342387j),(0.009857928343529119-0.0006479378372850253j),(0.005675496630302585+0.008506524257035911j),(0.0008477398350071633+0.010376411613499217j),(0.0013887448896188351+0.010298092865665132j),(0.0068891085280546665+0.007483229936875706j),(0.009308596974947979-0.0030733121108890496j),(-0.0035375965588965845-0.00869156779981901j),(-0.00577254870275675+0.006996476154793307j),(0.009042384669024644-0.0012129428068502685j),(-0.00910418643501905-0.004333692347080946j),(0.005191554433849475+0.01220516519979387j)
"(1.7692307692307692, 0.23076923076923084)",(0.021431130832117572+0.01600362805249266j),(0.010098628839733004+0.013466426879241877j),(-0.01046833939435863+0.00547618697661682j),(0.003523511605341913-0.008634685703377127j),(0.001683239203256745+0.008449506128799824j),(-0.0071388262856420335-0.004959383389345345j),(0.007945723706472056-0.004407128308700783j),(0.004562698527528323+0.008387546059782092j),(-0.0053056952553083+0.008388192945550925j),(-0.008865916284799094+0.0048825560903973065j),(-0.00845285350867541+0.005512917222237869j),(-0.0033122535418421634+0.009268751625821817j),(0.007128064846420561+0.006177836348494639j),(0.004938267448896699-0.007489122175586062j),(-0.008626421807211165-0.00021714066588982125j),(0.006502674411383191+0.005772725383441857j),(-0.0025758473361940292-0.009392481621094299j),(-0.006681031588068585+0.01104545293465827j)
"(1.9230769230769234, 0.23076923076923084)",(-0.004562906780108167+0.024403577615925633j),(-0.00751203286481902+0.01367490272277073j),(-0.009248990603802656-0.006482495139943387j),(0.008857607226385-0.001137359839465463j),(-0.006245953720329244+0.005354670571160942j),(0.0010031068430871037-0.008263162986722j),(0.00717870969169096+0.005004526913352894j),(-0.005535957942740753+0.007407426491285365j),(-0.009547318875993338-0.001401104230146621j),(-0.007868521219257569-0.005932798806709762j),(-0.00835818857368661-0.005145551188017791j),(-0.009455700463633194+0.0012667760704187239j),(-0.001715109107360945+0.008931370842187775j),(0.008598710463717397+3.0155218641665786e-05j),(-0.004700526199144241-0.006769144881331406j),(-0.0004958333203177211+0.00831626965061186j),(0.005690807315018982-0.007539146936062339j),(-0.012520720047730456+0.00039689560361478264j)
"(2.0769230769230775, 0.23076923076923084)",(-0.022448044089204085+0.00601543071065301j),(-0.014557719869576127-0.0011541005198975505j),(0.0015791472975425923-0.010715290256864693j),(0.005028633999002953+0.006959885109583282j),(-0.0073716436679799645-0.002808604914394434j),(0.007493565387103011-0.0027917440577386876j),(-0.0013269843230490476+0.008343675430738984j),(-0.008770910433722575-0.0018927142331867828j),(-0.00252800310884959-0.009049051926689438j),(0.0021447196240405486-0.00936499617644785j),(0.0010796965103810744-0.009497621223783025j),(-0.005255849866731298-0.007624846445742045j),(-0.008330028167302682+0.0027906989007587917j),(0.004371726348760953+0.007011963374985225j),(0.002773238934263922-0.007395507094389931j),(-0.006746954439199142+0.004330115690878325j),(0.00918070367222086+0.000295899145822582j),(-0.006583236229386253-0.010197173758145396j)
"(2.230769230769231, 0.23076923076923084)",(-0.014143565862017872-0.016729852166332014j),(-0.004629496450095565-0.012970694635565595j),(0.009919740796173308-0.0031738682640049323j),(-0.0036789164928931932+0.0074208795140319715j),(-0.0009299415019527794-0.007533071999186635j),(0.005667987045298344+0.005218107994169257j),(-0.007833739924129087+0.0023341802262477067j),(-0.0018644157817356171-0.008518992544383684j),(0.007062454085159181-0.005834091632777261j),(0.00919940311617066-0.0018208958399660385j),(0.00883749682535211-0.002961797627208918j),(0.004332784804595496-0.007890877033300053j),(-0.006253111786216724-0.00575899558755829j),(-0.00359006257881309+0.007103699752288487j),(0.007404702393109924-0.0016846176578727153j),(-0.007132576215261616-0.0030121307562365504j),(0.004674109641251858+0.007630442572055332j),(0.005433089720469781-0.010423930096965243j)
"(2.384615384615385, 0.23076923076923084)",(0.00872737394797852-0.018847870864564388j),(0.009436731708034858-0.00903825381056127j),(0.006908932902718325+0.007284729778476068j),(-0.008010351802625496+0.00011560286139397558j),(0.006042921388885803-0.004139448451155027j),(-0.0020572381373645614+0.007150796662599001j),(-0.005305972905113751-0.00588492018711437j),(0.006796305401919689-0.005085124297330928j),(0.008002979122752774+0.00398946639310853j),(0.005291880255827966+0.0074814968142944095j),(0.006256045282562385+0.006606514589468847j),(0.008754575574839432+0.0003634188106659136j),(0.0020339128785587177-0.007984650220698844j),(-0.007667586730653321+0.0004918848588639067j),(0.005186347608207232+0.005168289530722287j),(-0.0013197365210201439-0.007382708142209405j),(-0.003912839570962986+0.007802306100780527j),(0.011385230577007998-0.00020984551565144598j)
"(2.5384615384615383, 0.23076923076923084)",(0.019787578583919045+3.40849248145113e-05j),(0.011539140401642627+0.004698133243359712j),(-0.003487123142161814+0.009051364937175411j),(-0.003593169996476009-0.0068847358925797865j),(0.006219274708640345+0.003396686221323815j),(-0.007087545286557799+0.0012802566749999691j),(0.002965639824834471-0.007099759762320884j),(0.0072503555581774+0.003984164509285802j),(-0.00038978718608057516+0.00873012081760138j),(-0.004571909488637028+0.007710191897574605j),(-0.0032930292226495805+0.008258746748504749j),(0.003444815969860215+0.007813005671373675j),(0.007772570540586837-0.0018871302771608356j),(-0.004101318917323186-0.006197523934520518j),(-0.0016568669579433801+0.006880575675178962j),(0.005410002294016097-0.0048751297012509685j),(-0.00850122964154617+0.0006069616398649875j),(0.005326899247690008+0.009668323455592757j)
"(2.6923076923076925, 0.23076923076923084)",(0.007850211242348012+0.01722345763711195j),(0.0003950328095266417+0.011921448970803309j),(-0.009365510293097888+0.0006791631858980323j),(0.004442035712904419-0.006096087940657927j),(-0.0002455717702709412+0.006866381685791496j),(-0.004133125986138866-0.005630781284988457j),(0.007475955298302253-0.0003246210108432135j),(-0.0006235284242512465+0.008048891444160513j),(-0.007960427615860192+0.0031162626844269824j),(-0.008717626286330611-0.001011807678233179j),(-0.008684633366248702+0.0004559247276322804j),(-0.005380421522467159+0.006359645000885242j),(0.005123736630125702+0.005848048569541344j),(0.003297023243158801-0.006402314985061929j),(-0.006555230962150326+0.0020086776194895854j),(0.006775163670132006+0.002076456611922744j),(-0.00464192571926863-0.006915996894921207j),(-0.005983111546617601+0.008884063395978302j)
"(2.8461538461538467, 0.23076923076923084)",(-0.011921631471572863+0.013710589854919776j),(-0.010305994212345983+0.005009978464702623j),(-0.0044403541909938974-0.007950833158528531j),(0.0072263179843205854+0.001277394880783002j),(-0.006085595524016309+0.002741115170917028j),(0.003174531466480336-0.005997474370853497j),(0.0033682546456349815+0.006462666459366148j),(-0.007416248068784384+0.002683098034384605j),(-0.005950707553372276-0.005886604250801007j),(-0.0025735881193019003-0.008205621358087918j),(-0.003955036435285364-0.007539524730772569j),(-0.007878779378582541-0.002027151049843824j),(-0.0027757973432895244+0.007040462178378592j),(0.006987394633970183-0.00018511741853048725j),(-0.00486230259970559-0.0045438578709774925j),(0.0015657018721439084+0.006727526363486866j),(0.003711808005411756-0.007251903663628574j),(-0.010320783662279957-0.0013131560677336384j)
"(3.0, 0.23076923076923084)",(-0.016762560699353328-0.0049989730559950145j),(-0.008449998791976696-0.007106993900390365j),(0.005191117257395003-0.007163176058952743j),(0.0019441917427553373+0.006880595342404475j),(-0.0049964901527589835-0.0041491327291446j),(0.006597622993455746+0.0002589999860016269j),(-0.0043292894102972745+0.0056357134632305005j),(-0.005374285883296922-0.00553169340674774j),(0.002907725180539923-0.007670106269842283j),(0.006322551306231987-0.005581152252965048j),(0.0051019234632535965-0.0065998500503646855j),(-0.0015477946292602146-0.007800587067894884j),(-0.007341584404335409+0.0007021896907311767j),(0.0033822675504862304+0.005893247491154477j),(0.0015368155673469552-0.006286018156463841j),(-0.004966103250722748+0.004561443981709735j),(0.007971617817532565-0.0001802453543836417j),(-0.003305912854031888-0.009561656404528857j)
"(-3.0, 0.384615384615385)",(0.010458082224306126-0.006912101398669093j),(0.002814899215094465-0.007624936639022549j),(-0.005819817397019085-0.004902119000026398j),(-0.003214301823565334+0.006221127076488174j),(0.0064104636087459164-0.0012756790456153627j),(-0.005918983696944427-0.002724835189673232j),(0.0036141617348581095+0.006357363693887796j),(0.0041149712680411-0.008164362543280726j),(-0.008703073906172972-0.007130906976731619j),(-0.01009846017157489-0.005706017471605446j),(4.471082610191398e-05-0.009755175883808656j),(0.007040882207654765+0.0031375850227533504j),(-0.006411556087489164+0.0017063393801328563j),(0.004240061016854476-0.004889853795147167j),(0.0006135961489390718+0.006824189593806507j),(-0.007179026931950991-0.0019768440802304583j),(0.0006771000489526603-0.007978386680073966j),(0.006252176759026251-0.005547650766024649j)
"(-2.8461538461538463, 0.384615384615385)",(-0.0020512611435234375-0.012613892411897885j),(-0.005947063160732712-0.0057769801367679756j),(-0.006999323883691031+0.0033916667186681187j),(0.0044382499630998854+0.005640558661777443j),(0.0015931101520691873-0.006522308361298335j),(-0.005124941347929337+0.004308823497659406j),(0.007489240687870549-0.0006124231588667631j),(-0.005940120187976803-0.00733307973348637j),(-0.010447673530095803+0.00525656702606965j),(-0.009807564846567793+0.00695337101151116j),(-0.00882781405241157-0.00468698764305559j),(0.006357566999719654-0.004622666753603337j),(-0.0018773362464002384+0.006530394930096682j),(-0.002107858500728545-0.00631472702585939j),(0.006425491901321478+0.0028978308333595716j),(-0.005233868141119635+0.005565912301632904j),(-0.007008967461834592-0.004236020509933656j),(-0.0024285915724342223-0.008175841364171457j)
