index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)"
"(1.9230769230769234, -3.0)",(0.006926020494430562-0.007280539893285988j),(-0.0002664708605540242+0.005909772411377002j),(-0.0038925903635626717-0.004499088658089448j),(0.006247994846905866-0.0009241361049256143j),(-6.373835003098693e-05+0.006799286016374492j),(-0.0067685376865415335+0.002527057475438507j),(-0.00722856186184083-0.001871029785690385j),(-0.007251993810745346-0.001749268590682017j),(-0.006619921134127402+0.002847322933181138j),(0.00046718571513275673+0.006758203900556472j),(0.006096556351650077-0.0015564396925587113j),(-0.004396660612889706-0.003989978107315792j),(0.0004901271264170114+0.0059073842540946905j),(0.0039970907802044766-0.005115159699210759j),(-0.0076581032591602535-0.0010302065150405277j),(-0.002251653203051184+0.00895704255458206j),(0.0025811429960776837+0.00960121690936994j),(-0.0027203753127024092+0.008752643703216316j),(-0.007445520704475515-0.0017513869274150312j)
"(2.0769230769230775, -3.0)",(0.009094686698269116-0.004306683244088813j),(-0.00228472591216885+0.005409167157655964j),(-0.0019650376388556153-0.005513347618970575j),(0.0059774333137114005+0.001621010665294439j),(-0.003069182932923544+0.005926807883057653j),(-0.007003877089571255-0.0012522486477244033j),(-0.00483467479013166-0.0055791590305527385j),(-0.004553701621303684-0.005837635989034312j),(-0.006788602425712446-0.0023160904475455226j),(-0.004459276968490032+0.005070909870696942j),(0.005225668767579672+0.0034596316165994134j),(0.00018468354101493095-0.005887064329366233j),(-0.004165486132869188+0.0040857031309090575j),(0.0063212244227343626-0.00025421702983303654j),(-0.004286518699786779-0.006127227265385134j),(-0.0075224392280391714+0.004866756502610099j),(-0.0036282748798776264+0.009079375211367634j),(-0.006750762539495522+0.0062046095774757355j),(-0.0060901792113490305-0.004735633343161299j)
"(2.230769230769231, -3.0)",(0.010071614123271618-0.0002488142300646253j),(-0.004181975182473062+0.004065521045735921j),(0.00040059255140751873-0.005747474657343881j),(0.004591534056555355+0.003975455557484442j),(-0.005438560755029029+0.0036492275062258352j),(-0.005164497436690897-0.0047296934467565424j),(-0.0006056558344612642-0.007269253195298004j),(0.0002498916827091837-0.007338331978970704j),(-0.0033220631250463844-0.00631382307691736j),(-0.006722056893326394+0.0002571863163771099j),(0.000818045495711811+0.006185917311566697j),(0.004634944946861122-0.0035585862039109635j),(-0.005704456472589148-0.0007021723026741092j),(0.004073418158887676+0.004638641567413276j),(0.0017534122932978404-0.0070296917496159685j),(-0.00849633440709283-0.0018283117898107886j),(-0.008405744187624855+0.0046309341622150875j),(-0.009019575117448555+0.001521162705794842j),(-0.003228808147746847-0.007064673272645872j)
"(2.384615384615385, -3.0)",(0.009123629550795702+0.004293121593364003j),(-0.005487662680269976+0.001868292850281389j),(0.0028241145475973485-0.004921835522312596j),(0.0021698238684291827+0.0055475370907586245j),(-0.006415117181476622+0.0003658630457162302j),(-0.0016103692815420134-0.0066990756864733865j),(0.003909966425456152-0.006049974832064636j),(0.004981711951267111-0.005305147854912188j),(0.002058639831683215-0.006786433204228679j),(-0.00470232660920946-0.004769171432164687j),(-0.004193318534888363+0.0045808005609054275j),(0.005620738099457768+0.0014211239765042846j),(-0.002872242420829324-0.0048832124136904825j),(-0.00114194885824458+0.005922269408312943j),(0.006339949906026128-0.0030331846316366306j),(-0.004338947165499505-0.007229884908554932j),(-0.00917174624925171-0.002085171864964503j),(-0.008175847551739793-0.004001236099732159j),(0.0007835050700180328-0.007767344925648864j)
"(2.5384615384615383, -3.0)",(0.005878670241604504+0.008197672194394056j),(-0.005694817894682052-0.0008966284468510102j),(0.004735414955796306-0.002974987119510488j),(-0.000847135952369866+0.005782127817793185j),(-0.00550862402822511-0.003063935665011447j),(0.0025443669119579095-0.006280613923849588j),(0.0067591991826895185-0.0022068352773870685j),(0.007188919901598354-0.0005390887188304577j),(0.00625729820229898-0.003237984657919753j),(0.00046907331370378915-0.006648280376706001j),(-0.006167728397988445-0.0003706912648994482j),(0.002263699882146285+0.005288095796140495j),(0.0021843371922185277-0.005142849750070004j),(-0.0053105279771976125+0.002569232245463118j),(0.006127379518756346+0.0030084948934449352j),(0.0024694486663476385-0.00780275870937688j),(-0.005077343342340957-0.007682014142945392j),(-0.003941793913365303-0.008133708757916486j),(0.004891501666397102-0.006117030467272147j)
"(2.6923076923076925, -3.0)",(0.000721003174930181+0.010061489445086093j),(-0.004461810003135936-0.003604498856050539j),(0.00551133223735457-0.0001995319007197165j),(-0.003677621509525224+0.004400507801688768j),(-0.0027980378492687254-0.005514190176438366j),(0.005718293766048734-0.003420395470136184j),(0.006491253477334115+0.0026615340425471504j),(0.0055147812429792486+0.004531951070241182j),(0.006595898268115894+0.002331775774995693j),(0.005337934540328555-0.003931038357902392j),(-0.0034988854129392095-0.005052470932217116j),(-0.0028807452863219294+0.00492692616732877j),(0.005379961893463833-0.0012068067981219155j),(-0.005080662225124369-0.002748281503968966j),(0.0012638302443950076+0.0065164242151250894j),(0.007346691907986395-0.0030334429741042525j),(0.0018931265116464006-0.008806900666982054j),(0.002230853462713944-0.008676123594073616j),(0.007537506235788322-0.002173160399976424j)
"(2.8461538461538467, -3.0)",(-0.004993091863643894+0.008758409755016003j),(-0.001855621109509842-0.005399132719827905j),(0.0047158384208676836+0.0027160108033591535j),(-0.005389902214208989+0.0016272589792349838j),(0.0009165329718046355-0.005996592378146222j),(0.006493389068136972+0.0008649541517714028j),(0.0030414177004198088+0.0062160011064879075j),(0.0007099920104333363+0.007029071936307895j),(0.002680082168101084+0.006405693776598076j),(0.006391964222860362+0.0016081555312594347j),(0.0018860197948254414-0.005812713850002108j),(-0.005637478526771388+0.0005343437732536674j),(0.004013816264453252+0.003676801903024403j),(-0.0006405565934502108-0.005625006671025327j),(-0.00440169774742691+0.004731448023134221j),(0.0067636140646405+0.0037311343162546202j),(0.007581678258017144-0.004483063727117712j),(0.0074101112478686245-0.004865820999489681j),(0.007303845105539721+0.002860900033250355j)
"(3.0, -3.0)",(-0.009168605240813456+0.004165777535319342j),(0.001483086789680581-0.005487296243465036j),(0.002372772626503559+0.004821207900767589j),(-0.005253487928753285-0.0017259490656312657j),(0.004265937742206712-0.004150662580594896j),(0.004358975488197325+0.004739991162213313j),(-0.0019665485406847472+0.006534794067699702j),(-0.004502747475902111+0.005346610624294848j),(-0.0030260819176934294+0.006189216304134506j),(0.002722134508110614+0.005958621180333022j),(0.0057582724421288475-0.001936114853532046j),(-0.00364344635639619-0.004277081778479328j),(-0.0007801045715997877+0.005319207162099297j),(0.004215297966763695-0.0036157877847363515j),(-0.00624066121880237-0.0008514620858132189j),(0.0011258226377498528+0.0074278218793458264j),(0.008179885329008981+0.002687389425291405j),(0.00860481748646517+0.0016463303141132715j),(0.00380940298516165+0.00684330115807963j)
"(-3.0, -2.8461538461538463)",(0.009540794650806256-0.0015100742388832827j),(0.004107868770983546+0.005476208692977732j),(0.0009037618386659159+0.006995122176016075j),(0.001810792805671024+0.006760017823650767j),(0.005759459645847437+0.0034162013304576246j),(0.004199152421181237-0.004609061699965209j),(-0.005218619678257631-0.002441547257669809j),(0.0012589302826635663+0.005318129811724568j),(0.0026181962035015482-0.004899842087105773j),(-0.005961022896999349+0.0017287590917866825j),(0.0046136144924177535+0.005774353461832993j),(0.008048308944385917-0.0030472854368852474j),(0.007049451541028249-0.005547626190363538j),(0.00815127776253448+0.0003983427775472128j),(-0.0004227014211720407+0.006847803589969006j),(-0.004673980600975796-0.0035454670404080927j),(0.005439389006109562-0.0004576997284134561j),(-0.0036522229262184024+0.00418112623087238j),(-0.0018354045967372396-0.005654953722644125j)
"(-2.8461538461538463, -2.8461538461538463)",(0.004500840943203209-0.008623810617908767j),(0.006893355494370643+0.0002455555549316534j),(0.005884706830816998+0.004014173609345179j),(0.00616123649633254+0.003508215005840502j),(0.0066673634202296505-0.0013705957036225936j),(0.0003254991557731548-0.006346368911960102j),(-0.005749126802881221+0.001210607582551239j),(0.004170043775272572+0.0036690973555600086j),(-0.000664106073831447-0.005564566534295825j),(-0.003802882010631392+0.004912765588844114j),(0.0072172654685205085+0.0015864630777173352j),(0.003797249250429733-0.007797039353375015j),(0.0005862327208787203-0.009129686533620876j),(0.005445113098119609-0.006382951055061856j),(0.005537156444149908+0.00437446413166831j),(-0.005655951136737809+0.00200860798119157j),(0.0026111318217620473-0.0048921003914861455j),(0.0014919301487298546+0.005406258811138777j),(-0.00573515629314914-0.0017219623597097113j)
"(-2.6923076923076925, -2.8461538461538463)",(-0.004159192007104602-0.00886699728638531j),(0.0046314059841450605-0.00517890628904651j),(0.007005533664228555-0.001626733536293176j),(0.0069494988418954485-0.0018087161542968883j),(0.00419659781369225-0.005499765851588254j),(-0.003719293736938345-0.005302651142008453j),(-0.004067305942614609+0.004401674253452558j),(0.005596678476023311+0.0007647295469024683j),(-0.0036195025633821757-0.004346546864515387j),(-0.0004035861885652268+0.006204342891665137j),(0.006714135646829009-0.0030602966198717014j),(-0.0023170781552715003-0.008412851503232089j),(-0.006337804441714288-0.006838079762109166j),(-0.001587749748429593-0.008482501655115217j),(0.006986729383828896-0.0019970022537355823j),(-0.0015377498831890483+0.005951993061197075j),(-0.002674986644444376-0.004962023837696511j),(0.005368573842255913+0.0018137702134351553j),(-0.004758194289265088+0.0037046271680680402j)
"(-2.5384615384615383, -2.8461538461538463)",(-0.009605616448967739-0.002217114859309209j),(-0.0009148199577825569-0.006935189698919415j),(0.00369347903637056-0.0062481813715695445j),(0.003889249228173714-0.0061431275728126575j),(-0.0002900010979065256-0.007023591943817714j),(-0.0062613684893251-0.0020916364438974895j),(-0.0009623680159654268+0.006038926555070092j),(0.005255008923472087-0.0023290716874722465j),(-0.005391499543910514-0.0018881359600989513j),(0.0029295272108034775+0.005488743894113095j),(0.0037727663895217403-0.00631736305009789j),(-0.007147714676470546-0.005071557055782946j),(-0.009483553301205453-0.0004115950268166542j),(-0.007709781893736341-0.004406041729549613j),(0.0026686504466712853-0.0070002065652443055j),(0.0041036242844644895+0.004785314907325833j),(-0.005703152926824049-0.0005998812442628929j),(0.004602775538062584-0.003407487392533656j),(0.00018729548233677594+0.0060690161034434j)
"(-2.3846153846153846, -2.8461538461538463)",(-0.00781764868244601+0.006106227408376191j),(-0.005826104744772381-0.003951701306394878j),(-0.0018511799828996329-0.007083825178594602j),(-0.001213006640883546-0.007258036482682689j),(-0.004653363107007071-0.005416487366519657j),(-0.006453204917564489+0.0019022679115357165j),(0.002423582596008934+0.005751057482438117j),(0.0034726450325971753-0.004710812988313775j),(-0.005695450769503233+0.0009454970309708442j),(0.005253448894597253+0.0033410300902793843j),(-0.00017580569048031126-0.0073259472567594715j),(-0.008781006221483005+0.00023929690614534792j),(-0.007373262419274164+0.00622834733481719j),(-0.008676522600855961+0.0028710949717486237j),(-0.003993964718842496-0.00662176873876926j),(0.00645039647024226-0.0005360617803440948j),(-0.0038437033742468934+0.00439473895714191j),(-9.060611061148234e-05-0.005788239805810384j),(0.004995741276332669+0.0035225127578133687j)
"(-2.230769230769231, -2.8461538461538463)",(-0.0003436773882207029+0.009972432243380314j),(-0.006895758620470335+0.0016088301587543889j),(-0.006307327398775387-0.0038351772502797357j),(-0.0057014521518736995-0.004786192324924785j),(-0.007078701836585723-0.001572262495865155j),(-0.004438590781379608+0.0052241137193415705j),(0.005079457625792507+0.003843839020482728j),(0.0009105866876933827-0.00589190664256956j),(-0.0047335076205674495+0.0034190456080208684j),(0.006202243013747224+0.0005980787091382997j),(-0.0037517635667133347-0.006248902407248284j),(-0.007112360199555256+0.00515510268539313j),(-0.0015966748032848219+0.009666010814596315j),(-0.004038234074863362+0.008494546686452808j),(-0.00790770607800622-0.0011549898960600906j),(0.0035458835035903817-0.0056317254188244905j),(0.001310836396346021+0.0058033089630935035j),(-0.004759514942650628-0.0034070903739343754j),(0.005885019203473422-0.0017949926167931838j)
"(-2.0769230769230766, -2.8461538461538463)",(0.007340863837622183+0.006839790632202195j),(-0.0036365307052168817+0.006118954833685824j),(-0.007288733563000933+0.001481502665418064j),(-0.007525136334898185-0.00012113411303741939j),(-0.006789097471709874+0.0028415365670771174j),(-0.0010793856142491858+0.0068989128041775675j),(0.0064207597096202895+0.0010230257911634888j),(-0.0017390080108017308-0.005821875867726007j),(-0.0029708424125762726+0.005109269822729921j),(0.005905813966520152-0.0020085674362118494j),(-0.006125898067369906-0.0038602393866121166j),(-0.0033478302027629475+0.008096926241486958j),(0.004744556336541157+0.008715138839676518j),(0.0031217833206866104+0.009158632098141883j),(-0.006264963787968012+0.00539549076316749j),(-0.002303350452740535-0.006453903636237801j),(0.005526360043094035+0.0025075748522825287j),(-0.005663311333172457+0.0017250863686718689j),(0.0023059142014848007-0.005746215450207565j)
"(-1.923076923076923, -2.8461538461538463)",(0.010047891962782114-0.0008611529171735207j),(0.0017538735249239947+0.006931973467598674j),(-0.004513934658385244+0.005975591975580344j),(-0.006098919250934889+0.004541298939538822j),(-0.004144391457678661+0.006209659209193893j),(0.0025148429476993584+0.006650472748010994j),(0.0063474784186846695-0.0019341344987471392j),(-0.003961122523854458-0.0047626720433896555j),(-0.0009100328332173321+0.005917118088359814j),(0.004766874157446863-0.004038906956063918j),(-0.007108293695009869-0.0010499877627154726j),(0.000930787340496995+0.008665881635502826j),(0.008990510778958764+0.004432747992435122j),(0.008682809143941275+0.004851917063875188j),(-0.00029425674605722556+0.00855759027729863j),(-0.006645226562596497-0.0024046421197253744j),(0.0055066042839083265-0.002842515234534949j),(-0.0022041924525473895+0.005569782011999253j),(-0.002947392439472508-0.005488118433373745j)
"(-1.7692307692307692, -2.8461538461538463)",(0.00629924544456808-0.007935276465502994j),(0.006073980754125796+0.003824091984463712j),(0.0003861286898294671+0.007524403938112673j),(-0.002285568981475648+0.007328548834749026j),(-0.0002517563778231006+0.007563643455093023j),(0.005408797152058955+0.00480644917643943j),(0.00512626363727947-0.004423018771551413j),(-0.0054966500963595805-0.00311320955007278j),(0.001056768801741252+0.005975940851367107j),(0.0032409550691987437-0.005357477258093217j),(-0.0069622763023411745+0.0015109368636244385j),(0.004514781219432753+0.007372946698685291j),(0.010040251495157904-0.0010395240030726606j),(0.010048379284981434-0.0018156888228567862j),(0.006091737886191692+0.006453972431987367j),(-0.006382764614415129+0.0035417861467710193j),(0.0013477698082982328-0.0061907053596810995j),(0.002911161028503924+0.005318765694310823j),(-0.00610979328441918-0.001391404440028131j)
"(-1.6153846153846154, -2.8461538461538463)",(-0.0012213640069930463-0.010100059453425462j),(0.007089332226741157-0.0012501521878440654j),(0.005009096176781286+0.005679997048782304j),(0.0022646429289940755+0.007404709899857045j),(0.0036055754187183696+0.006764285889205894j),(0.007073821286960432+0.0020285148730420886j),(0.0032014361418135876-0.006118918487711109j),(-0.006317823415628724-0.0012616288921951284j),(0.00270208425606108+0.005531233992569009j),(0.001697052939847972-0.006046138401059244j),(-0.0061408121542804875+0.003482215459621586j),(0.006861244706216513+0.005103693906789574j),(0.008321641846218374-0.005771396079905724j),(0.007157285355543743-0.007631462467239721j),(0.009185275875562325+0.0005740655327788861j),(-0.0018016962551368452+0.007334111726641495j),(-0.0038748708265238588-0.005201621137769572j),(0.005998921811929713+0.0013116517920609152j),(-0.0051734323174945735+0.003598425381143058j)
