index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)"
"(-1.923076923076923, -2.8461538461538463)",(0.012246593744431912-0.001257410134846601j),(-0.001077009924242605+0.010079565530764821j),(-0.007876256076017366+0.007792204245786368j),(-0.001626502949471176+0.010077414670473017j),(0.0079331885195626-0.001138959466359209j),(-0.005740658253885403-0.0006821408299255374j),(0.00510783235404663-0.0008827876829960795j),(-0.007751296250501636+0.002044977103993761j),(0.009244785548230102+0.009863076641507037j),(0.009812141500932379+0.009555114490267066j),(-0.007654923729921939+0.002994413424152896j),(0.004966094475410086-0.0016125155362363484j),(-0.005711054768883763+9.210976186815558e-05j)
"(-1.7692307692307692, -2.8461538461538463)",(0.007490354536638049-0.00970381222598372j),(0.005915691046273749+0.00819295302498628j),(-0.001748305225618239+0.01103974556831215j),(0.0037586407287018456+0.009746854096472725j),(0.007001076419179484-0.0044949088899694485j),(-0.005852663046362015+0.0013960512691805387j),(0.004553003880861811-0.0024905257378282654j),(-0.006164607876521062+0.0046236148854758j),(0.012783374056257513+0.0038339884192161553j),(0.014195480948484005+0.0009896312348882535j),(-0.0031482406864140953+0.008111143233613671j),(0.001992093964910675-0.0049831392133687005j),(-0.0036108372716936376+0.004381026379389803j)
"(-1.6153846153846154, -2.8461538461538463)",(-0.0015893241119483816-0.012090567686714869j),(0.009769253174315382+0.002383363761721973j),(0.004871034922744414+0.010150380631333935j),(0.008109738825475887+0.006945429377890441j),(0.004948623836641148-0.007071593584863999j),(-0.005374347604847724+0.0032332380414815693j),(0.003720692301663028-0.0036614880594115747j),(-0.004173775664213155+0.006100211817132341j),(0.012884837700803923-0.002298853270756001j),(0.01229257724662222-0.00814462340254194j),(0.0037951985062389007+0.008418927068405666j),(-0.0025099308985074946-0.004934173652208611j),(0.0008623800562880343+0.005575859780064267j)
"(-1.4615384615384615, -2.8461538461538463)",(-0.009446862723870311-0.007591875223375915j),(0.009037925182367536-0.004247934146013138j),(0.009652645894494593+0.005915216697081094j),(0.01056197564091335+0.0026838503741607937j),(0.002311468987254955-0.008641992905600795j),(-0.0045481170816924245+0.004706755836872872j),(0.002852485868247908-0.00443986756900958j),(-0.0023223463213642498+0.006689897559328036j),(0.010649243938062627-0.006998849294544681j),(0.005704846205381529-0.014114464432359296j),(0.009080816111446833+0.0037520094234862705j),(-0.005513647316287772-0.001574181092949502j),(0.004630081517896552+0.003164021584832814j)
"(-1.3076923076923075, -2.8461538461538463)",(-0.01201207796476466+0.0007120983258678947j),(0.004588380396593324-0.00876801510994136j),(0.011361198980666993+0.00010031727997923039j),(0.010936627979035355-0.0019202643123937125j),(-0.00042784680946279585-0.009250742497543204j),(-0.003602365834338272+0.005808138100263027j),(0.0021117198777584065-0.004928973199914252j),(-0.000894037934325787+0.006725799956417725j),(0.007471491499544735-0.00978754953066854j),(-0.002467332943649302-0.015443185282647308j),(0.009940520766896043-0.0032998260541949333j),(-0.005201920726414022+0.0029218504975795133j),(0.005475198667035367-0.0010583250716360293j)
"(-1.1538461538461537, -2.8461538461538463)",(-0.008600545380583335+0.00827709507783564j),(-0.0013250831878777907-0.009693188963923835j),(0.00999771080008204-0.005432556649694846j),(0.009578823190247504-0.00598131367549771j),(-0.002927360007253455-0.00911353605562031j),(-0.0027204396454957648+0.006598989102580206j),(0.0015958731328516596-0.005238158307907639j),(2.4209747577266582e-05+0.006510243628044961j),(0.00444725590249895-0.010937331539298932j),(-0.009482989341420164-0.01284225899408157j),(0.006186217139927336-0.009310928195887743j),(-0.0018751509264898557+0.00595066981615435j),(0.003223992985313462-0.004518317514110236j)
"(-1.0, -2.8461538461538463)",(-0.0015218537217399114+0.011732029523211262j),(-0.0063648697494364985-0.0072500075243449764j),(0.006443697439547598-0.009366300156665747j),(0.007098940647081097-0.00899796809480563j),(-0.005003247816029151-0.00851539060685987j),(-0.0020358162337173248+0.00716797875352407j),(0.0013608479918189816-0.005450120669936083j),(0.00045004278409743216+0.006249052379540106j),(0.002181852830723044-0.011023847010206726j),(-0.013968545739453208-0.008145621717241359j),(-0.00027637033946650526-0.011930311444396257j),(0.0026029671461280457+0.006020343550489937j),(-0.0005904373049724568-0.005501751144457273j)
"(-0.8461538461538458, -2.8461538461538463)",(0.005746673694639521+0.01020989834226072j),(-0.009060954927384504-0.0028144398512670696j),(0.0019172423110222136-0.01116746999818703j),(0.004136578501984263-0.010843074066341466j),(-0.006601414288507299-0.007735602396419768j),(-0.0016421386010810207+0.007596547487481669j),(0.0014422446394281709-0.005602797540039364j),(0.00043230353759952613+0.00604062501147312j),(0.0008730973561224553-0.01058838093925567j),(-0.015915333547151404-0.003184827977059778j),(-0.00689290726351305-0.010697670225041735j),(0.0061024256097656614+0.003289707778027383j),(-0.003953338676714657-0.003864873399389678j)
"(-0.6923076923076921, -2.8461538461538463)",(0.01042623289234253+0.005074512407322825j),(-0.009099629214495229+0.0019432905627059566j),(-0.0024908240203645286-0.010984083350639828j),(0.0012092153813773449-0.01165967737218118j),(-0.007749126199509001-0.007006540764341614j),(-0.0016070978869409365+0.00793401845826172j),(0.001865130249362032-0.0056787946510673485j),(1.280019834880831e-05+0.005887134028157252j),(0.0004845937402050693-0.009976763578198511j),(-0.016105373956857048+0.00083100613821482j),(-0.011774705628898721-0.006677173104341261j),(0.0073102663177625786-0.0009094881692138939j),(-0.005498126811225248-0.0006899832180657661j)
"(-0.5384615384615383, -2.8461538461538463)",(0.011397817989770631-0.0012944835663142441j),(-0.007062093175520903+0.005736760446975347j),(-0.00606966952752257-0.009369765897328195j),(-0.001346058765549695-0.011732033642111225j),(-0.008505779981665204-0.006499974476267135j),(-0.0019814232285945686+0.008179805388805509j),(0.0026377163213251527-0.005599077582208956j),(-0.0007772934895366382+0.005707946121656311j),(0.0008856050488818631-0.009310875330001644j),(-0.015483695958285151+0.0033839224362981683j),(-0.014254512734427691-0.001519914238080724j),(0.006083570446447266-0.004986381528335835j),(-0.004946608668700482+0.0025745016171406657j)
"(-0.3846153846153846, -2.8461538461538463)",(0.009118664113525647-0.006750423241830891j),(-0.003927149133563414+0.00795372647521412j),(-0.008531211821949077-0.006996435883120761j),(-0.0033615072808517244-0.011377108588849372j),(-0.008922895686764182-0.006329105771602254j),(-0.002796616176937078+0.008271032250860908j),(0.0037270692327347867-0.005224040565518858j),(-0.0018918821627353943+0.005351945641842541j),(0.001912936476929959-0.00852654537272181j),(-0.014757736922204463+0.004411593300140753j),(-0.014707990677834643+0.0033599740971528786j),(0.0031450581432490563-0.00782506337926051j),(-0.0028750174296767934+0.004852468494261722j)
"(-0.23076923076923084, -2.8461538461538463)",(0.004921730068834165-0.010084735785542543j),(-0.0006257697468326394+0.008599621932085503j),(-0.009917564636180957-0.004451825914602722j),(-0.004791513759308172-0.010874582744849984j),(-0.009016708601284635-0.006554577416620228j),(-0.004047437057600397+0.008077273785114063j),(0.0050195229594576654-0.00437189795555416j),(-0.0032227212495806075+0.00461969510094457j),(0.003362651904700637-0.007438071759974907j),(-0.014247011715799889+0.004036415261104147j),(-0.014031484276955502+0.007151918777736578j),(-0.00048619945151309-0.009054734312089448j),(-0.00018241717559619986+0.005735840270380351j)
"(-0.07692307692307665, -2.8461538461538463)",(0.00024382629315267048-0.0111005879563723j),(0.0022082661666830068+0.008060011062118278j),(-0.01046000487442918-0.002146318500043532j),(-0.005656881588449514-0.010433270752209386j),(-0.008753738174939005-0.007185693037155304j),(-0.005658723970022053+0.007409002815975747j),(0.006277721688569334-0.0028682928157968547j),(-0.004545442891235475+0.0033146875919247767j),(0.00494418179106772-0.005822873563215386j),(-0.013886457368734308+0.0024140703106949363j),(-0.013154344282130154+0.009590641881706946j),(-0.003963118005622557-0.008921755183561352j),(0.0023649237720759176+0.005381368833643635j)
"(0.0769230769230771, -2.8461538461538463)",(-0.0038722403157746615-0.01028941664012208j),(0.004288574305232834+0.006845397114097843j),(-0.010451426811520337-0.00030675307461357806j),(-0.00599773213008908-0.010182172029648598j),(-0.00804999267416707-0.008172256693458195j),(-0.007442655584180088+0.00605054865020688j),(0.007120286237802093-0.000636548023127636j),(-0.005489559199069386+0.001339248117670252j),(0.006242141034195818-0.003535416319690537j),(-0.013299881413917839-0.0002618741343946659j),(-0.012753662775654349+0.010689843448883948j),(-0.006816969841219527-0.007991415380853092j),(0.004343714515274563+0.004230919358679715j)
"(0.23076923076923084, -2.8461538461538463)",(-0.006928486456855608-0.008411159252709872j),(0.005600456431382453+0.005412791552149233j),(-0.010159980141737518+0.0009816003240949375j),(-0.005842567684349985-0.010173013791434813j),(-0.0067864779287494965-0.009387372120137802j),(-0.00906292500639241+0.0038283613868485547j),(0.0070629612539508035+0.002181121377831152j),(-0.0055798575105335075-0.0011734882452042975j),(0.0067397444630722565-0.0006473548380245596j),(-0.011927890029285439-0.003640387974012351j),(-0.01314463139535358+0.01047838936347383j),(-0.008929275460014723-0.006879746267004006j),(0.00566447011184347+0.0027566513053560943j)
"(0.384615384615385, -2.8461538461538463)",(-0.00887909059765683-0.006178141661691884j),(0.0062825706610661215+0.00408527688427823j),(-0.009785219899319167+0.0017192916206897693j),(-0.005195329714426379-0.010384574111831215j),(-0.004845249842421577-0.010607512592892304j),(-0.010034396013163614+0.0007164573614277008j),(0.005657909679925006+0.005116023930913218j),(-0.004393576543881979-0.0037465129260785797j),(0.005952113462875027+0.002428555971994086j),(-0.009241690324684974-0.007071837397036833j),(-0.014244459537548437+0.00886569446283038j),(-0.010378722961306697-0.006103194275930584j),(0.006453778503977591+0.0013221625028139493j)
"(0.5384615384615388, -2.8461538461538463)",(-0.009942233075723877-0.004104649360156965j),(0.006522294737069221+0.0030461461818838457j),(-0.009444918403762345+0.0019448322488651642j),(-0.004040051139025664-0.010724425453451448j),(-0.0021687861568318633-0.011503069596337087j),(-0.009793711881405329-0.003040375395210702j),(0.0027333097471563344+0.007361734458846226j),(-0.001829107299050881-0.005568790800642521j),(0.0036756455392450618+0.004922029660758762j),(-0.005053333261831706-0.009578521949846968j),(-0.015546367444905167+0.0056904868342346595j),(-0.011263194875120173-0.00603228183375276j),(0.006925698963276915+0.00015502830201626072j)
"(0.6923076923076925, -2.8461538461538463)",(-0.010424136400212246-0.002490824634659708j),(0.006487390855184601+0.0023711473809172622j),(-0.009178382175504924+0.001704238680583342j),(-0.0023622272200215615-0.011029425375499153j),(0.0011615671388914867-0.01165870561318923j),(-0.007866418744407336-0.006836232211899266j),(-0.0013378081199998655+0.00795194052065774j),(0.001618181933202209-0.005735179388944119j),(0.0002688350273104257+0.005902503797242741j),(0.00016322141535831799-0.010069074894112255j),(-0.016137510714587504+0.0009548977677478896j),(-0.011554756989988816-0.006884192229161407j),(0.007288408413072295-0.0006155081915775783j)
"(0.8461538461538463, -2.8461538461538463)",(-0.010600588363044242-0.0014774755874880237j),(0.00629302653047114+0.002068888276180625j),(-0.00895590715414507+0.0010395635726620934j),(-0.00018513106345669715-0.011071477428362637j),(0.004845986285195327-0.010644048526234509j),(-0.004118296407777205-0.009724647110316198j),(-0.0054976970221780695+0.006162685393199174j),(0.0047820757228326976-0.003726182057151652j),(-0.0032269716020714907+0.004721280549687522j),(0.005146775805753542-0.007831823583369627j),(-0.014880450305718863-0.004829603453979458j),(-0.011018895700843814-0.008686255045142775j),(0.00768830862857834-0.000901908493776455j)
"(1.0, -2.8461538461538463)",(-0.01065522788949472-0.001116710388331348j),(0.005993263395377921+0.0021122232556636364j),(-0.008689834345303701-5.849661325233437e-06j),(0.002383909057516991-0.010578846073209152j),(0.0083210126517963-0.008145562674236804j),(0.0009869325129068635-0.010626050631969784j),(-0.008186992832429641+0.0020338193911094227j),(0.006167303312804451+6.249476118911655e-05j),(-0.005347354973237417+0.0015469855918606179j),(0.008158285070937795-0.00313308787567273j),(-0.010870350762408209-0.010379497986588253j),(-0.009233562489556656-0.011176337548529756j),(0.008173725160841491-0.0006145126339498113j)
"(1.1538461538461542, -2.8461538461538463)",(-0.010654290572677598-0.0014248250144908462j),(0.005586021009763537+0.002454369841793174j),(-0.008248092253915982-0.0013693368621009044j),(0.005108628558605902-0.009283860935840315j),(0.010797711424186947-0.004144879705261458j),(0.006270083609098267-0.00873920186983527j),(-0.007948974623717594-0.003268527299913386j),(0.004726407186138784+0.004122506486276291j),(-0.004908012257017299-0.0023600367974748637j),(0.0077896541850768445+0.0024767313981199053j),(-0.004114157972292359-0.013756557872039011j),(-0.005757833277579087-0.0136729278958989j),(0.008661587947381706+0.0003485820902900362j)
"(1.3076923076923084, -2.8461538461538463)",(-0.01053838625620835-0.002401794529762641j),(0.005025009365125656+0.0030302281443800264j),(-0.007474834195765923-0.0029436493094965738j),(0.00760011595695803-0.007002595967432137j),(0.011426676668204596+0.0009108216440789379j),(0.010026227622084018-0.004052116603859552j),(-0.0042995979396702605-0.0076034457786014215j),(0.0007265528769041721+0.0063306284417293844j),(-0.0018678339080187686-0.005014306575308291j),(0.003958635890420611+0.006572843136982539j),(0.0039124454674147584-0.01309026813009839j),(-0.00047595189303718387-0.015035918199735133j),(0.008906684760388+0.002061483492932567j)
"(1.4615384615384617, -2.8461538461538463)",(-0.01012390812200902-0.004012045455052523j),(0.004237286181935167+0.0037469645703248483j),(-0.006223819816306461-0.004552768816027223j),(0.00934049533191705-0.003738843886230809j),(0.009595289307048485+0.0060402804307836105j),(0.0106030649933329+0.0022934131204837014j),(0.0015995134773743485-0.00871090723225718j),(-0.003936775889510301+0.005131114004688004j),(0.002256649114234275-0.004769482245735142j),(-0.0015788611662410218+0.007056749674258606j),(0.01038201740556102-0.007768403602613368j),(0.005966196037626117-0.013899213413290534j),(0.008498648100601433+0.00447134457197964j)
"(1.6153846153846159, -2.8461538461538463)",(-0.009122655451842175-0.006128459178841831j),(0.0031486363668571426+0.004470440027787548j),(-0.004407446059919289-0.005940901631659887j),(0.009777868776781792+0.0002159310353255901j),(0.0052891576980237266+0.009866427316868445j),(0.007240714376580031+0.008094083057329737j),(0.007051792495401675-0.0055276837263673415j),(-0.006508205247397041+0.0007893824549922425j),(0.004983289224254792-0.0015479075967168813j),(-0.005827756440541271+0.0035867466328935137j),(0.012276244852960182+0.000572824102396128j),(0.01189425150778883-0.009293520992123619j),(0.006936537506858842+0.007256401788608484j)
"(1.7692307692307692, -2.8461538461538463)",(-0.007201983631813434-0.008453467359895238j),(0.0017194289489091943+0.005016917272583382j),(-0.0020569122762201003-0.006789569513198911j),(0.008497864546873646+0.004236559886360505j),(-0.0006365443964383541+0.01101705326952992j),(0.0007888209181700569+0.01082294838394091j),(0.009013125637470996+0.0007741642898094617j),(-0.005077957654626294-0.0042737288034458j),(0.004402367309574835+0.002715628033169827j),(-0.006249157534152559-0.0017965413312201223j),(0.008268116239015477+0.008198107928606905j),(0.014889240714373454-0.001517784125277957j),(0.0038321289236921464+0.009708367435399877j)
