index,x,value,0,1
"(2.620253164556962, 0.11392405063291156)","(2.620253164556962, 0.11392405063291156)",(-0.05625325267232269+0.8173777154284897j),(0.06477530087565717-0.11088971274678708j),(-0.12102855354797985+0.9282674281752767j)
"(2.6962025316455698, 0.11392405063291156)","(2.6962025316455698, 0.11392405063291156)",(-0.443080496964223+0.7126951086300224j),(0.11332656008814326-0.05596603846128516j),(-0.5564070570523663+0.7686611470913075j)
"(2.7721518987341778, 0.11392405063291156)","(2.7721518987341778, 0.11392405063291156)",(-0.7383131991570353+0.4332487552874283j),(0.12358422681835587+0.01552469617288994j),(-0.8618974259753912+0.41772405911453836j)
"(2.848101265822785, 0.11392405063291156)","(2.848101265822785, 0.11392405063291156)",(-0.8682030764670186+0.04254372082104238j),(0.09329985254869556+0.0799984554254422j),(-0.9615029290157141-0.037454734604399825j)
"(2.924050632911393, 0.11392405063291156)","(2.924050632911393, 0.11392405063291156)",(-0.7979636762801687-0.36760216569563664j),(0.03333735411678993+0.11675130863115574j),(-0.8313010303969587-0.4843534743267924j)
"(3.0, 0.11392405063291156)","(3.0, 0.11392405063291156)",(-0.5409992278961001-0.6991613791228967j),(-0.036138326634099216+0.11452836612317159j),(-0.5048609012620009-0.8136897452460683j)
"(-3.0, 0.1898734177215191)","(-3.0, 0.1898734177215191)",(-0.0967124111674329+0.13547393018484252j),(-0.13008205489938748+0.29521340219140946j),(0.03336964373195459-0.15973947200656693j)
"(-2.9240506329113924, 0.1898734177215191)","(-2.9240506329113924, 0.1898734177215191)",(-0.00560571543851867+0.1706302803878111j),(0.0455549629274797+0.32962959928946056j),(-0.05116067836599837-0.15899931890164945j)
"(-2.848101265822785, 0.1898734177215191)","(-2.848101265822785, 0.1898734177215191)",(0.0927458988307229+0.15024129309768944j),(0.21864170914129777+0.26607655716686984j),(-0.12589581031057487-0.1158352640691804j)
"(-2.7721518987341773, 0.1898734177215191)","(-2.7721518987341773, 0.1898734177215191)",(0.16709847175293935+0.07774395254395144j),(0.3378418314713442+0.11767729027147916j),(-0.17074335971840487-0.039933337727527725j)
"(-2.6962025316455698, 0.1898734177215191)","(-2.6962025316455698, 0.1898734177215191)",(0.19229042479778669-0.02715826296653079j),(0.36501801422168945-0.07731024524692001j),(-0.17272758942390276+0.05015198228038922j)
"(-2.620253164556962, 0.1898734177215191)","(-2.620253164556962, 0.1898734177215191)",(0.1569962610076838-0.1340068916409217j),(0.28653488079016315-0.2655563711641635j),(-0.12953861978247935+0.13154947952324178j)
"(-2.5443037974683547, 0.1898734177215191)","(-2.5443037974683547, 0.1898734177215191)",(0.06744037142696553-0.21036914644077706j),(0.11786155018705922-0.39319431259319204j),(-0.05042117876009369+0.18282516615241498j)
"(-2.4683544303797467, 0.1898734177215191)","(-2.4683544303797467, 0.1898734177215191)",(-0.054032364644985044-0.23126236387137508j),(-0.09989446159903899-0.4207522527136155j),(0.045862096954053945+0.1894898888422404j)
"(-2.392405063291139, 0.1898734177215191)","(-2.392405063291139, 0.1898734177215191)",(-0.17507513118413714-0.18642421496460385j),(-0.31059327798133063-0.3342866236499851j),(0.13551814679719348+0.14786240868538128j)
"(-2.3164556962025316, 0.1898734177215191)","(-2.3164556962025316, 0.1898734177215191)",(-0.2622927135352668-0.08330919076506461j),(-0.4578582272096342-0.14960298820920775j),(0.19556551367436742+0.06629379744414314j)
"(-2.240506329113924, 0.1898734177215191)","(-2.240506329113924, 0.1898734177215191)",(-0.29036230414713815+0.05499714753788907j),(-0.4999499897552136+0.09158341181844368j),(0.20958768560807545-0.03658626428055461j)
"(-2.1645569620253164, 0.1898734177215191)","(-2.1645569620253164, 0.1898734177215191)",(-0.2486733481371071+0.19621622693859012j),(-0.4206417161051125+0.3324167454820939j),(0.17196836796800538-0.13620051854350376j)
"(-2.088607594936709, 0.1898734177215191)","(-2.088607594936709, 0.1898734177215191)",(-0.14368663391034986+0.30761854701800395j),(-0.23323558113651327+0.5155101324339517j),(0.08954894722616341-0.2078915854159478j)
"(-2.0126582278481013, 0.1898734177215191)","(-2.0126582278481013, 0.1898734177215191)",(0.0033556708165383697+0.36425368958428883j),(0.023075834330424476+0.5971574023472025j),(-0.019720163513886106-0.23290371276291363j)
"(-1.9367088607594936, 0.1898734177215191)","(-1.9367088607594936, 0.1898734177215191)",(0.16219727423185565+0.3538300379301897j),(0.29302507310086406+0.55685719190345j),(-0.13082779886900842-0.20302715397326027j)
"(-1.860759493670886, 0.1898734177215191)","(-1.860759493670886, 0.1898734177215191)",(0.30098422429147753+0.2768467392190786j),(0.5184718771637487+0.39962672327767423j),(-0.21748765287227112-0.12277998405859562j)
"(-1.7848101265822784, 0.1898734177215191)","(-1.7848101265822784, 0.1898734177215191)",(0.3958551452286521+0.14624322966891018j),(0.6541379184028108+0.15484388483202224j),(-0.25828277317415865-0.008600655163112078j)
"(-1.7088607594936709, 0.1898734177215191)","(-1.7088607594936709, 0.1898734177215191)",(0.4443749613818044-0.0038981115806018263j),(0.6860879973302298-0.11865313654520832j),(-0.24171303594842547+0.11475502496460649j)
"(-1.6329113924050633, 0.1898734177215191)","(-1.6329113924050633, 0.1898734177215191)",(0.4922950120736166-0.029961825390066837j),(0.6612599649368666-0.24971622522170717j),(-0.16896495286324997+0.21975439983164033j)
"(-0.3417721518987342, 0.1898734177215191)","(-0.3417721518987342, 0.1898734177215191)",(-0.02803839871908255+0.8928445096537674j),(0.10852399170828077+0.39940483875494165j),(-0.13656239042736332+0.49343967089882573j)
"(-0.26582278481012667, 0.1898734177215191)","(-0.26582278481012667, 0.1898734177215191)",(-0.1714689273747356+0.7858013601163449j),(-0.15591099027469185+0.2591290036937565j),(-0.015557937100043752+0.5266723564225885j)
"(-0.1898734177215191, 0.1898734177215191)","(-0.1898734177215191, 0.1898734177215191)",(-0.20393322969017233+0.5949438199433854j),(-0.30122434657947633+0.06305549879113173j),(0.097291116889304+0.5318883211522537j)
"(-0.11392405063291111, 0.1898734177215191)","(-0.11392405063291111, 0.1898734177215191)",(-0.11562528929823979+0.3943368312086938j),(-0.3094632754126617-0.12338396195922055j),(0.19383798611442193+0.5177207931679143j)
"(-0.037974683544303556, 0.1898734177215191)","(-0.037974683544303556, 0.1898734177215191)",(0.0562131116947856+0.23702393110972425j),(-0.21297260942027096-0.2568517370125383j),(0.26918572111505656+0.4938756681222625j)
"(0.037974683544304, 0.1898734177215191)","(0.037974683544304, 0.1898734177215191)",(0.26006056208693973+0.1647284287373445j),(-0.06085994477359992-0.30501705589212985j),(0.32092050686053963+0.46974548462947435j)
"(0.11392405063291156, 0.1898734177215191)","(0.11392405063291156, 0.1898734177215191)",(0.4388151218030677+0.1922521057528287j),(0.09074909354466901-0.2611756400264947j),(0.3480660282583987+0.4534277457793234j)
"(0.1898734177215191, 0.1898734177215191)","(0.1898734177215191, 0.1898734177215191)",(0.5430833354232755+0.30430027029047857j),(0.19298755281562166-0.1466240718184672j),(0.3500957826076538+0.4509243421089458j)
"(0.26582278481012667, 0.1898734177215191)","(0.26582278481012667, 0.1898734177215191)",(0.543678210980562+0.4628019754648183j),(0.21746899330030667-0.002342739727029683j),(0.3262092176802554+0.465144715191848j)
"(0.3417721518987342, 0.1898734177215191)","(0.3417721518987342, 0.1898734177215191)",(0.43766881295699456+0.6190841740911036j),(0.16271663003842304+0.12463982699677265j),(0.27495218291857154+0.49444434709433094j)
"(0.4177215189873418, 0.1898734177215191)","(0.4177215189873418, 0.1898734177215191)",(0.24652057476579325+0.7267153060620836j),(0.052322096150989914+0.1958051720887839j),(0.19419847861480335+0.5309101339732997j)
"(0.49367088607594933, 0.1898734177215191)","(0.49367088607594933, 0.1898734177215191)",(0.007543983419139713+0.7515811838056146j),(-0.07411102586005398+0.19233177175202887j),(0.0816550092791937+0.5592494120535857j)
"(0.5696202531645569, 0.1898734177215191)","(0.5696202531645569, 0.1898734177215191)",(-0.23713370420593557+0.6774313008864381j),(-0.17420426200162858+0.11973524278842324j),(-0.06292944220430699+0.5576960580980149j)
"(0.6455696202531644, 0.1898734177215191)","(0.6455696202531644, 0.1898734177215191)",(-0.44836443382821034+0.5074826534994947j),(-0.21608870736477725+0.004876828448660241j),(-0.2322757264634331+0.5026058250508345j)
"(0.7215189873417724, 0.1898734177215191)","(0.7215189873417724, 0.1898734177215191)",(-0.5943297933748737+0.2636128393422075j),(-0.18776003243595316-0.11339217789932865j),(-0.40656976093892055+0.3770050172415361j)
"(0.79746835443038, 0.1898734177215191)","(0.79746835443038, 0.1898734177215191)",(-0.6534348109313372-0.01744842922557796j),(-0.09987525912709241-0.1968118265777713j),(-0.5535595518042448+0.17936339735219334j)
"(0.8734177215189876, 0.1898734177215191)","(0.8734177215189876, 0.1898734177215191)",(-0.6101736461463984-0.29227734100604225j),(0.018546904140810096-0.21954165112968446j),(-0.6287205502872084-0.0727356898763578j)
"(0.9493670886075951, 0.1898734177215191)","(0.9493670886075951, 0.1898734177215191)",(-0.45730783358924204-0.5170250492638412j),(0.1298893118937841-0.1756562941006487j),(-0.5871971454830262-0.3413687551631925j)
"(1.0253164556962027, 0.1898734177215191)","(1.0253164556962027, 0.1898734177215191)",(-0.2117909595683181-0.6505379476433688j),(0.1999399788570516-0.08019860432668816j),(-0.4117309384253697-0.5703393433166807j)
"(1.1012658227848107, 0.1898734177215191)","(1.1012658227848107, 0.1898734177215191)",(0.08448756575927963-0.6650003252806331j),(0.20836344082310784+0.03626818955767553j),(-0.12387587506382822-0.7012685148383087j)
"(1.1772151898734178, 0.1898734177215191)","(1.1772151898734178, 0.1898734177215191)",(0.37397233636818117-0.5529408567088923j),(0.1544868519255013+0.13767852483053478j),(0.2194854844426799-0.690619381539427j)
"(1.2531645569620258, 0.1898734177215191)","(1.2531645569620258, 0.1898734177215191)",(0.5935938853010854-0.3282422001549076j),(0.05680478997225192+0.19379794751249196j),(0.5367890953288335-0.5220401476673996j)
"(1.3291139240506329, 0.1898734177215191)","(1.3291139240506329, 0.1898734177215191)",(0.6914015476922648-0.029619800638595567j),(-0.05340705537593615+0.18933706743974768j),(0.744808603068201-0.21895686807834325j)
"(1.4050632911392409, 0.1898734177215191)","(1.4050632911392409, 0.1898734177215191)",(0.641401062271072+0.2840097143243387j),(-0.14218507931757246+0.1281232741222434j),(0.7835861415886445+0.1558864402020953j)
"(1.481012658227848, 0.1898734177215191)","(1.481012658227848, 0.1898734177215191)",(0.45021176300298155+0.5465636203561325j),(-0.18343338737862575+0.031225258512267207j),(0.6336451503816073+0.5153383618438653j)
"(1.556962025316456, 0.1898734177215191)","(1.556962025316456, 0.1898734177215191)",(0.1557311903267532+0.6995779264518922j),(-0.1666704892415981-0.07017423718288945j),(0.3224016795683513+0.7697521636347817j)
"(1.6329113924050631, 0.1898734177215191)","(1.6329113924050631, 0.1898734177215191)",(-0.1803429773921012+0.7059223774676214j),(-0.09967561829178007-0.14477150413831774j),(-0.08066735910032115+0.8506938816059392j)
"(1.708860759493671, 0.1898734177215191)","(1.708860759493671, 0.1898734177215191)",(-0.4851272130643304+0.5596911062359331j),(-0.005395718589693212-0.17081264928022571j),(-0.47973149447463714+0.7305037555161588j)
"(1.7848101265822782, 0.1898734177215191)","(1.7848101265822782, 0.1898734177215191)",(-0.6903323983511651+0.2893363666422813j),(0.08573103852756687-0.14246142202664913j),(-0.776063436878732+0.4317977886689304j)
"(1.8607594936708862, 0.1898734177215191)","(1.8607594936708862, 0.1898734177215191)",(-0.7478464988465272-0.04726925340933975j),(0.14549982706444875-0.07100464247939185j),(-0.893346325910976+0.023735389070052106j)
"(1.9367088607594942, 0.1898734177215191)","(1.9367088607594942, 0.1898734177215191)",(-0.6415464933376481-0.37496364533404725j),(0.15662508431989897+0.019303743532759075j),(-0.7981715776575471-0.39426738886680635j)
"(2.0126582278481013, 0.1898734177215191)","(2.0126582278481013, 0.1898734177215191)",(-0.3923922700854102-0.6180483040089835j),(0.11772298150350549+0.09928892530374817j),(-0.5101152515889157-0.7173372293127316j)
"(2.0886075949367093, 0.1898734177215191)","(2.0886075949367093, 0.1898734177215191)",(-0.05515427893662968-0.7179902340463444j),(0.043161190159369964+0.14415839485299128j),(-0.09831546909599964-0.8621486288993357j)
"(2.1645569620253164, 0.1898734177215191)","(2.1645569620253164, 0.1898734177215191)",(0.2930102814095218-0.6479507928414177j),(-0.0420110582223634+0.14111939026665155j),(0.3350213396318852-0.7890701831080692j)
"(2.2405063291139244, 0.1898734177215191)","(2.2405063291139244, 0.1898734177215191)",(0.5698992110121055-0.42047409236076116j),(-0.11031216345927969+0.09298340431575992j),(0.6802113744713851-0.5134574966765211j)
"(2.3164556962025316, 0.1898734177215191)","(2.3164556962025316, 0.1898734177215191)",(0.7076664003976326-0.0860791688316706j),(-0.1405751412379176+0.01675331644592841j),(0.8482415416355502-0.10283248527759901j)
"(2.3924050632911396, 0.1898734177215191)","(2.3924050632911396, 0.1898734177215191)",(0.6696604073359889+0.27739908735772195j),(-0.12443328081149845-0.062212415024407164j),(0.7940936881474873+0.3396115023821291j)
"(2.4683544303797467, 0.1898734177215191)","(2.4683544303797467, 0.1898734177215191)",(0.4604359035894559+0.5825843867411185j),(-0.06857212945941554-0.11849495974608956j),(0.5290080330488715+0.701079346487208j)
"(2.5443037974683547, 0.1898734177215191)","(2.5443037974683547, 0.1898734177215191)",(0.1261348091076783+0.7534160861904555j),(0.00784152256764017-0.13468829443028413j),(0.11829328654003812+0.8881043806207396j)
"(2.620253164556962, 0.1898734177215191)","(2.620253164556962, 0.1898734177215191)",(-0.25530456143856517+0.7440701746577484j),(0.07961121638076954-0.10671014860276903j),(-0.3349157778193347+0.8507803232605174j)
"(2.6962025316455698, 0.1898734177215191)","(2.6962025316455698, 0.1898734177215191)",(-0.5921247489816667+0.5511622534603233j),(0.12370315361549142-0.04474543908973769j),(-0.7158279025971581+0.595907692550061j)
"(2.7721518987341778, 0.1898734177215191)","(2.7721518987341778, 0.1898734177215191)",(-0.8007731208468793+0.2159198495945881j),(0.12654377938611716+0.03036646269522902j),(-0.9273169002329965+0.18555338689935907j)
"(2.848101265822785, 0.1898734177215191)","(2.848101265822785, 0.1898734177215191)",(-0.8266312849178161-0.18460044091156616j),(0.08813236807880108+0.09404664559252066j),(-0.9147636529966172-0.2786470865040868j)
"(2.924050632911393, 0.1898734177215191)","(2.924050632911393, 0.1898734177215191)",(-0.6582202223062691-0.5554417943141664j),(0.021737259167402344+0.12592487657223972j),(-0.6799574814736714-0.6813666708864061j)
"(3.0, 0.1898734177215191)","(3.0, 0.1898734177215191)",(-0.3311091533421229-0.8066278218312877j),(-0.050631485789856476+0.11627499182739133j),(-0.2804776675522664-0.922902813658679j)
"(-3.0, 0.26582278481012667)","(-3.0, 0.26582278481012667)",(-0.014104302987214712+0.13777096702818867j),(-0.08726002648776629+0.28996924239284205j),(0.07315572350055158-0.15219827536465338j)
"(-2.9240506329113924, 0.26582278481012667)","(-2.9240506329113924, 0.26582278481012667)",(0.07007099965438944+0.12795094279640035j),(0.0814930078512739+0.300466661401836j),(-0.011422008196884468-0.17251571860543563j)
"(-2.848101265822785, 0.26582278481012667)","(-2.848101265822785, 0.26582278481012667)",(0.13816015413029517+0.07045568920152562j),(0.23502562514032044+0.21875225367212167j),(-0.09686547101002527-0.14829656447059605j)
"(-2.7721518987341773, 0.26582278481012667)","(-2.7721518987341773, 0.26582278481012667)",(0.16519265704062713-0.019800955909968943j),(0.32613813534979286+0.06428379923713079j),(-0.16094547830916572-0.08408475514709973j)
"(-2.6962025316455698, 0.26582278481012667)","(-2.6962025316455698, 0.26582278481012667)",(0.13759131030724756-0.1159732060650467j),(0.323798953693066-0.12108572975795412j),(-0.18620764338581844+0.005112523692907414j)
"(-2.620253164556962, 0.26582278481012667)","(-2.620253164556962, 0.26582278481012667)",(0.05817841297099338-0.1870651364484215j),(0.2227362396453178-0.2844525013880068j),(-0.16455782667432442+0.09738736493958533j)
"(-2.5443037974683547, 0.26582278481012667)","(-2.5443037974683547, 0.26582278481012667)",(-0.05371463869105331-0.2073459966982269j),(0.04584523667850489-0.3766583517379225j),(-0.0995598753695582+0.1693123550396956j)
"(-2.4683544303797467, 0.26582278481012667)","(-2.4683544303797467, 0.26582278481012667)",(-0.16721171658411338-0.16452291308457012j),(-0.16137363223823947-0.36632731130706697j),(-0.0058380843458739+0.20180439822249685j)
