index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)"
"(-0.6923076923076921, -2.8461538461538463)",(0.008072107160812908+0.004322050813360831j),(-0.0118125841622992-0.0020037776632845063j),(-0.0006813964359671252-0.017042000255607405j),(-0.004965579180592309-0.015044852528006435j),(-0.007937357200499342+0.005820242769567302j),(0.0035325366515239387-0.0036572764653493755j),(0.0023454954335921548+0.00440583828744333j),(-0.00895564616974662-0.011372746294377498j),(-0.022945212872879754-0.0010564833956245058j),(0.0018996215503499188-0.009771766942665737j),(-0.00361739841993251+0.0022347177376597065j)
"(-0.5384615384615383, -2.8461538461538463)",(0.008855854805577818-0.0006311560049382737j),(-0.011053571400884492+0.003075899024657784j),(-0.005627002163383324-0.015910298840257693j),(-0.007363648903998712-0.014558070060575171j),(-0.008407395756456116+0.006259818036110486j),(0.004208297459733163-0.0034086545754574995j),(0.0014903382803768083+0.004464781396738093j),(-0.00853117622401638-0.010069515873170811j),(-0.02295225869966572+0.005260963611115394j),(-0.0033308987465131266-0.010571078588751505j),(-0.0016055420519876075+0.00406942707046036j)
"(-0.3846153846153846, -2.8461538461538463)",(0.007135302539636291-0.004812771922977974j),(-0.00858562443288503+0.006776182591397062j),(-0.00932399214213105-0.013755743603452612j),(-0.009041245566761532-0.014071550999396413j),(-0.009200147979324773+0.006260710258225683j),(0.005051712427309059-0.002810284474684499j),(0.0003653784250062205+0.004481238436658318j),(-0.007260799666698876-0.009471419744427905j),(-0.021759133672968535+0.009628428920870532j),(-0.008236380840467562-0.009193287225475483j),(0.0009750457188662889+0.0044534519564492555j)
"(-0.23076923076923084, -2.8461538461538463)",(0.003987379481215291-0.007332460044147263j),(-0.005429630363021867+0.008847107275429634j),(-0.011748516002618208-0.011274427761038295j),(-0.010010121531247198-0.013823771654686626j),(-0.010300572711446073+0.0056991019331988175j),(0.005928628713225874-0.0017298233788478252j),(-0.000987453693403646+0.004243951345565379j),(-0.005327769682136958-0.009310591285417301j),(-0.02048319434754126+0.011865772202363841j),(-0.01209219887667314-0.006476047655527498j),(0.003281700054956484+0.003523836832836093j)
"(-0.07692307692307665, -2.8461538461538463)",(0.0005194938254414767-0.008086389443391871j),(-0.002374595202646439+0.009518315317651764j),(-0.013093758907837703-0.008977066195286317j),(-0.010279569296443329-0.013953797277817525j),(-0.011590299159957101+0.004415033378859298j),(0.0065952170205681475-6.77850817387794e-05j),(-0.0024276717611030956+0.00353216307765845j),(-0.002844440435193041-0.009177544080543823j),(-0.019771004308717432+0.01209170106077628j),(-0.014794297438607969-0.0033677688048011846j),(0.004839962892272426+0.001769700060502221j)
"(0.0769230769230771, -2.8461538461538463)",(-0.0024935273647681937-0.0074771099110896725j),(0.00012684905514355534+0.00923410213103426j),(-0.013629139868194405-0.0071736075697256705j),(-0.009824810360909137-0.014495979023384885j),(-0.012813282123669214+0.002252594503613287j),(0.006694433603232253+0.002159758667477575j),(-0.003672676756319018+0.0021881462436012648j),(1.429244016509537e-05-0.008598459726785175j),(-0.019734629806963774+0.010460993378048759j),(-0.016647550095781477-0.0006585941000822208j),(0.005574031804868978-0.00027663324802356857j)
"(0.23076923076923084, -2.8461538461538463)",(-0.004699638479926882-0.006085326917408838j),(0.001915791645913796+0.008449173269794212j),(-0.013602291434452948-0.00600810524534154j),(-0.008580457602737164-0.01537250386658742j),(-0.013555863859349407-0.0008614488807429049j),(0.005812129846790099+0.004717222523684632j),(-0.004309834499007256+0.00023172520010241278j),(0.0028855856787582284-0.007147882167502736j),(-0.019992255791966687+0.007096413247251259j),(-0.0180841606998691+0.0010775529504012974j),(0.005681077337143764-0.0022292282590223055j)
"(0.384615384615385, -2.8461538461538463)",(-0.006083019484317943-0.004437067684371768j),(0.003023080528627345+0.007519266146501168j),(-0.013186686779800987-0.005507675270547501j),(-0.006461953508076504-0.01638241340782148j),(-0.013271286896207959-0.0048038090149964355j),(0.003622785534012181+0.0070687933508340435j),(-0.003907943497627039-0.0020212529062951803j),(0.005173157627489415-0.00462556754955442j),(-0.01976853881038223+0.002213132266746722j),(-0.01941478781109642+0.0014191631574827456j),(0.005476075631392943-0.0038953423433304266j)
"(0.5384615384615388, -2.8461538461538463)",(-0.006817212119740711-0.002901027806688667j),(0.003566466673114142+0.0066705505725032695j),(-0.01246512777367391-0.005622836432317623j),(-0.003416533076069698-0.017194837145559135j),(-0.01138402092939101-0.009132316378508908j),(0.00012049991781113261+0.008399555077309183j),(-0.002241014447706825-0.003922080015648269j),(0.006159674677356301-0.0012598290439324055j),(-0.018092320621289883-0.0036422231545290918j),(-0.020638827671435864+3.475181441117693e-05j),(0.00528194523412278-0.005225032920218331j)
"(0.6923076923076925, -2.8461538461538463)",(-0.007135762058567953-0.0016848727676901896j),(0.0036778983611119097+0.006014334477486182j),(-0.011437429662955433-0.0062498743287146856j),(0.0004993530351618151-0.017362895089524988j),(-0.007495421389123534-0.013014321077536663j),(-0.00414016225536444+0.007823436857592521j),(0.0004424037479483918-0.0046392495818412555j),(0.005309825138151047+0.002185911989129723j),(-0.014153410939239006-0.009387875435294237j),(-0.02132137498879642-0.003273530182269734j),(0.005378043002622167-0.006219884186868559j)
"(0.8461538461538463, -2.8461538461538463)",(-0.0072492513305858096-0.0008810719747569338j),(0.0034651789672825307+0.0055775786587787j),(-0.010044287019876481-0.007235797731747954j),(0.0050297190220541165-0.016379833130241408j),(-0.00166810435486946-0.015291439450651348j),(-0.00795261960240824+0.004802675595262899j),(0.003272953448901248-0.0035410306008746605j),(0.0026746282168953724+0.004567605084407877j),(-0.007800146657534434-0.013443363834202264j),(-0.020585308539938833-0.008369574882934655j),(0.005980374242521774-0.006838779869396658j)
"(1.0, -2.8461538461538463)",(-0.007304348282463539-0.0005226797294729697j),(0.00300032389179655+0.005331518223633069j),(-0.008203783022329027-0.008373012804424896j),(0.009645599851736818-0.013795324792857893j),(0.005306294167300723-0.014758317281828063j),(-0.009706233953012127-0.000339739925308019j),(0.004947444055670889-0.0006950744319870947j),(-0.0008471727090268681+0.004854292282840447j),(1.3448598430336085e-05-0.014177231123703636j),(-0.017322043307912854-0.014474264856525481j),(0.0072129734931342376-0.006922447703778132j)
"(1.1538461538461542, -2.8461538461538463)",(-0.007367306965037011-0.0006263522175922681j),(0.002324680722530607+0.005211706919569031j),(-0.005859098222366404-0.009395105987070213j),(0.013534882378586428-0.009391842240759719j),(0.011824496961843874-0.010661669933140385j),(-0.008059367216484873-0.0061086231293333544j),(0.00433854565691562+0.002825505525998909j),(-0.003689992837167614+0.002802845533424406j),(0.007181829240852763-0.010736215478861416j),(-0.010712246296366506-0.019938690027720824j),(0.00903688689548924-0.006160753237363554j)
"(1.3076923076923084, -2.8461538461538463)",(-0.007415449200998602-0.001211995209383465j),(0.0014630977104570105+0.005129966752014982j),(-0.003033968897070896-0.009987451410903368j),(0.01570734686996394-0.003386492954822832j),(0.01575870184037198-0.003286100637048349j),(-0.002853384133219567-0.010093260123876208j),(0.0013125093478792173+0.005199061830841488j),(-0.0043576313475885845-0.000609564529972681j),(0.011115780897303867-0.0038844101728412344j),(-0.0009899975460938841-0.02241058210376992j),(0.011132135782810228-0.004144335281285356j)
"(1.4615384615384617, -2.8461538461538463)",(-0.007329134611631888-0.00229345129636943j),(0.0004423233377288709+0.0049822484933578996j),(0.00011382569161551784-0.00982559305812952j),(0.015246176335251332+0.003419798305689543j),(0.01519269565498301+0.005665660897842768j),(0.004242441501784946-0.009972984764074452j),(-0.0027860768119362476+0.004796227015658966j),(-0.002409265867603849-0.0034599891549370776j),(0.010065491647165177+0.0037869114043123883j),(0.009909187644067185-0.019653712624530188j),(0.012783994380559513-0.0005514890151206868j)
"(1.6153846153846159, -2.8461538461538463)",(-0.006889904633325756-0.0038365863565950767j),(-0.0006895145587482942+0.00465751193799161j),(0.003259328766436023-0.008648184068220764j),(0.011680001198769153+0.009655142073946452j),(0.00944108035822882+0.013258193830417977j),(0.009988776411903155-0.004972854866833408j),(-0.00555632744144662+0.0013936381747969187j),(0.000990617823018724-0.003950757132130933j),(0.004453496610533297+0.008786251575632016j),(0.018420528668103453-0.010924914740028812j),(0.012896718112419051+0.004517440720055595j)
"(1.7692307692307692, -2.8461538461538463)",(-0.005805115007086062-0.005687433616153332j),(-0.0018455709657268517+0.004052354067514069j),(0.005922600141210202-0.006357769491855788j),(0.005363386536815528+0.013648169815399335j),(-0.00011355080617234726+0.016285959431504026j),(0.011028860811690093+0.00307306402798019j),(-0.0049511140758800795-0.0032184988042114372j),(0.0035773097884348286-0.0017052081868189838j),(-0.002793361482549172+0.008613223790839475j),(0.02062323772474786+0.0017704821376849367j),(0.010293755685433968+0.010162953202779403j)
"(1.9230769230769234, -2.8461538461538463)",(-0.003789024954732199-0.007491046699525105j),(-0.00288981424327397+0.003094484138613626j),(0.00754909835336486-0.0031228575206490206j),(-0.0023255802044121056+0.013971330739416128j),(-0.009984971437667575+0.012820623206326837j),(0.006023043740823065+0.010042371451041735j),(-0.0009117048727272405-0.0060068497428414505j),(0.0034786363778212185+0.001716859261669867j),(-0.007567895103393854+0.003544519964877891j),(0.014502728629141483+0.013629233968743104j),(0.004375766071751676+0.014536854667171634j)
"(2.0769230769230775, -2.8461538461538463)",(-0.0007217606319290994-0.008652214489514058j),(-0.003640262409928026+0.0017748949064771047j),(0.00766389297329349+0.0005650965492300053j),(-0.009174158468663028+0.010119638345613094j),(-0.01575735243629018+0.0036418826933252947j),(-0.00286118436860194+0.011594007803805132j),(0.004080835467031505-0.004718506124103298j),(0.0007168249419844672+0.0037485938247606445j),(-0.007092448992151409-0.0031122334810149486j),(0.0019870603494640334+0.018958094208532495j),(-0.004058353138706054+0.015271847938644974j)
"(2.230769230769231, -2.8461538461538463)",(0.0031348241986272046-0.00841717616242799j),(-0.0038939886527558074+0.00018313431028520682j),(0.006071635417382131+0.0039338179293232035j),(-0.01280315235477857+0.0030304500332446467j),(-0.014241132841402911-0.007422186615794103j),(-0.0105099161190633+0.006086329497019017j),(0.00639081679015042+0.00015553963072309374j),(-0.0025758327139832502+0.002753212896515942j),(-0.001971937568549661-0.006934373950473772j),(-0.010971294684304293+0.014532157544323975j),(-0.012371458772356793+0.010647364948198611j)
"(2.384615384615385, -2.8461538461538463)",(0.006962843981788551-0.006145722897006113j),(-0.0034799056910702316-0.0014675119835128585j),(0.00303293086695599+0.006106964668280553j),(-0.011670389879226006-0.004911466943092865j),(-0.005587206209110974-0.014901679929070936j),(-0.011773333854600177-0.0036320379606356178j),(0.003943365965639904+0.005215017332566544j),(-0.0037013879657011857-0.0005142616026352232j),(0.003962731823653179-0.005450830949548733j),(-0.017199228720718687+0.0023850693020930555j),(-0.016705528368252228+0.0011057283461949007j)
"(2.5384615384615383, -2.8461538461538463)",(0.009429766784732053-0.0017554594616916242j),(-0.0023369783078211258-0.0028458225396004507j),(-0.0006799517658567769+0.0063994955954860735j),(-0.005992066835539908-0.010601435052138664j),(0.006065391669993138-0.014528637254136622j),(-0.005183175902750343-0.011342505648665138j),(-0.0017625254882683704+0.006437305697649634j),(-0.001655520345881899-0.0033241141277136977j),(0.006324947712344327-8.824496336123163e-05j),(-0.01286124065005981-0.010405013775780042j),(-0.013901409328217247-0.009896714752700451j)
"(2.6923076923076925, -2.8461538461538463)",(0.009111838838483058+0.003847345379657879j),(-0.000598988900674878-0.0035626998907600203j),(-0.003932056062134453+0.004642206820468602j),(0.0019719925651503637-0.011540308288807088j),(0.01432402721906935-0.006055337922589536j),(0.005270968866198896-0.011440240204805238j),(-0.00632984935295354+0.002487476106960209j),(0.0018408512138691397-0.0032070188923363193j),(0.0035431591733039334+0.004793716219821901j),(-0.0006946883873211767-0.01574156594022349j),(-0.003955029863101856-0.016837281366523776j)
"(2.8461538461538467, -2.8461538461538463)",(0.00529135685957677+0.00869684637495094j),(0.001354596650208086-0.00329731654386996j),(-0.005592384127946634+0.0013847009695191139j),(0.00865323001629443-0.007195079426523983j),(0.01415844976609021+0.005906771437146194j),(0.012264046466316162-0.0032945423170562815j),(-0.00583228357371001-0.0037218411406287847j),(0.0036821852005840755-0.00020382685588739917j),(-0.0018245438506624193+0.005335266594681857j),(0.011056335939506464-0.01015351343267984j),(0.008727785700198854-0.015103163526991321j)
"(3.0, -2.8461538461538463)",(-0.001209454329043804+0.010386191420824455j),(0.002936614645237837-0.0019690728303229568j),(-0.005014669579696183-0.0021756409514486607j),(0.010810369229778667+0.00040064841003578026j),(0.00535054886902505+0.0141384668913513j),(0.010332651151187538+0.007521974674107961j),(-0.0003376394063094307-0.007019017057951773j),(0.002143978940316867+0.002993611325939408j),(-0.005173389416923609+0.0013732516537260265j),(0.014143951775570485+0.0021686825665334117j),(0.016920757946061106-0.004534166426537688j)
"(-3.0, -2.6923076923076925)",(0.007770029107724114-0.009966937651408707j),(0.013989406403517283+0.005643722555487058j),(0.01349471956388119-3.533480498245036e-05j),(-0.0037082327395812045-0.006780350068676143j),(0.003096616660411664+0.0024049368465224627j),(-0.004015225962838458+0.0027412181791054684j),(0.01202349368357496-0.005591964530092636j),(0.008116638505223695-0.016591576957503164j),(0.007082864228438849+0.004931200743634975j),(-0.0009998454647121018-0.003530242169727219j),(-0.0037697243836512313+0.0035013965702881773j)
"(-2.8461538461538463, -2.6923076923076925)",(-0.003481296737541995-0.012059436565554537j),(0.013383569259447491-0.007116054690616118j),(0.009750046692472971-0.009895567841007098j),(-0.007602883465472797-0.002871598935102394j),(0.004089468006214785+0.00011845655102870343j),(-0.0015279595680574405+0.004448687232734273j),(0.004798666288363886-0.01197582525761015j),(-0.007649338631579946-0.01741022970043822j),(0.008557654146157268-0.0032174107335846236j),(-0.0036385850392038344-0.000991294284946981j),(0.0008915494646879365+0.005005525306650346j)
"(-2.6923076923076925, -2.6923076923076925)",(-0.011655046607691916-0.0043795149838433845j),(0.0034110078909087823-0.014822149854441089j),(0.00011641834253130988-0.014293085461734183j),(-0.008112363882433688+0.002717716659759095j),(0.003600569773453668-0.0023252295603043483j),(0.0012190807999111124+0.0043857900166676955j),(-0.0041658065027048-0.011774399745974072j),(-0.018591270429732555-0.0060279395720232954j),(0.0025080636260806344-0.009384576424941844j),(-0.002840285004189601+0.002656554303548945j),(0.004611000835947154+0.0019829547672162644j)
"(-2.5384615384615383, -2.6923076923076925)",(-0.010469481729475871+0.006519286825167385j),(-0.008757532021402104-0.012468942950116463j),(-0.009909519569088783-0.010853014127943343j),(-0.005011945712075349+0.0074925082592112715j),(0.00186163463263077-0.004105857641928937j),(0.003257618441221505+0.002973235481825478j),(-0.010275362025559748-0.006246172424569225j),(-0.017573169436040013+0.00962703294842693j),(-0.006419206123206782-0.00812210256240058j),(0.0007477286573009411+0.003955718465077707j),(0.004164363882456739-0.0026762162383543687j)
