index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)"
"(2.8461538461538467, -3.0)",(-0.004919276058873793+0.0085654418656222j),(0.0006095856121784904-0.00614957662247905j),(0.0009000316829746392+0.006025783810779175j),(-0.0044851983620590175-0.0055628805076082056j),(0.008536744969420518-0.001949062810370803j),(0.0052205350152778034+0.008750687778007105j),(0.0015864119157563707+0.01059496699523664j),(0.00613383168247741+0.00794443510387575j),(0.007667590893615232-0.0037447859189392264j),(-0.0058535409556516975-0.003762307817556135j),(0.0030375024202917806+0.005204621730743966j),(-0.0017839942323187982-0.006050664252277191j),(-0.0018210893077631638+0.008122519363132146j),(0.011737464123373837-0.0003094096247588793j),(0.011021594567816923-0.00784238024769913j),(0.011151438695097918+0.0017162521113728605j)
"(3.0, -3.0)",(-0.009089555897900788+0.004062726466615155j),(0.0039226182396482215-0.004758871361697823j),(-0.002579493448306045+0.0053868744764455165j),(-0.0003305812593708572-0.006943014499176712j),(0.007649385662663297+0.003786877829075683j),(-0.0020570059373554435+0.009789797210468906j),(-0.006487571359276563+0.008388860462613043j),(-0.00205700593735546+0.009789797210468897j),(0.007649385662663277+0.003786877829075715j),(-0.0003305812593708466-0.006943014499176708j),(-0.002579493448306057+0.005386874476445514j),(0.003922618239648235-0.0047588713616978015j),(-0.007397791490893207+0.0031508806416345875j),(0.007401014347725522+0.008609024921620249j),(0.013093704139710711+0.0024222476010261566j),(0.007401014347725551+0.008609024921620231j)
"(-3.0, -2.8461538461538463)",(0.010239582169985353-0.0020600797302370104j),(0.005220535015277824+0.008750687778007093j),(0.0015864119157564089+0.010594966995236642j),(0.006133831682477437+0.007944435103875734j),(0.007667590893615214-0.0037447859189392633j),(-0.005853540955651702-0.0037623078175561485j),(0.0030375024202918036+0.005204621730743967j),(-0.0017839942323188062-0.006050664252277179j),(-0.0018210893077631597+0.008122519363132139j),(0.01173746412337383-0.000309409624758919j),(0.011021594567816902-0.007842380247699145j),(0.011151438695097918+0.0017162521113728395j),(-0.004067709900110629+0.006824076075400165j),(0.0006095856121784712-0.006149576622479036j),(0.0009000316829746597+0.006025783810779205j),(-0.0044851983620590365-0.005562880507608178j)
"(-2.8461538461538463, -2.8461538461538463)",(0.004465353149383064-0.009467709603919832j),(0.010117572753055934+0.0015384272371699679j),(0.008954464932412441+0.006098097766774396j),(0.010117572753055932+0.0015384272371699796j),(0.0035316915826277794-0.008018707339448258j),(-0.007136211481902383+0.0005537394283813412j),(0.005589809673898447+0.002557449430932316j),(-0.004940739615970372-0.003937523361807195j),(0.0034570823260347385+0.007463335661285663j),(0.008465128681326256-0.008059864644084485j),(0.0016952007230575852-0.013672455914779558j),(0.00846512868132624-0.008059864644084511j),(0.003457082326034753+0.007463335661285673j),(-0.004940739615970373-0.003937523361807174j),(0.0055898096738984755+0.002557449430932301j),(-0.007136211481902378+0.0005537394283813853j)
"(-2.6923076923076925, -2.8461538461538463)",(-0.004819564017022294-0.00931189063674913j),(0.00774982470164001-0.006739805422276178j),(0.01071159925845542-0.0022677590639585193j),(0.008663418415519042-0.0058105877431953645j),(-0.0023375810432754943-0.008689558222605611j),(-0.005642229360649445+0.004739770357144587j),(0.006206149158670725-0.0009577122169570698j),(-0.006304342752879503-0.0006114251661371913j),(0.007047809301919205+0.004029223812989984j),(0.001270858177927603-0.01153509696886084j),(-0.008775689821082788-0.010921175314512123j),(-0.000989400103780585-0.01207784676793203j),(0.008391326117538128+0.0015425033935373346j),(-0.006157459095229101+0.001981131028794183j),(0.0052798543308571755-0.0032587241890875483j),(-0.0036572436809837673+0.00616363472578378j)
"(-2.5384615384615383, -2.8461538461538463)",(-0.010308784968050998-0.0019739874920425855j),(4.838548117691284e-05-0.010298599456747767j),(0.00601045184262606-0.009281494976392149j),(0.0027357593308027887-0.01027055388002986j),(-0.007325270148022452-0.005635143466600111j),(-0.002097262579352085+0.007296736899938751j),(0.004904376796078146-0.004150108689986912j),(-0.0057461135554887095+0.0027212796425976197j),(0.007991259399162448-0.0004701548635020806j),(-0.006032808401901514-0.009777169474399784j),(-0.014106770800535493-0.0017805139140714484j),(-0.010217136732628801-0.007324854501196411j),(0.006456107382710103-0.006079335621769432j),(-0.001892590413930262+0.006357289513903947j),(0.0003024900331818908-0.006258267633539215j),(0.002855577155265738+0.006580867005222234j)
"(-2.3846153846153846, -2.8461538461538463)",(-0.008035375680618417+0.006758777051526008j),(-0.007599256810121693-0.006978190912721255j),(-0.0021353000287264016-0.01095186403441989j),(-0.004570807055561316-0.00981116975651938j),(-0.009487237798664939-0.0002874373953406942j),(0.0021759532985074805+0.007519014728028583j),(0.0022831509270656433-0.006174469840546258j),(-0.0037601887913910757+0.0051682550160495324j),(0.006534831764654548-0.004416916200612626j),(-0.010458407836459297-0.004378475525709841j),(-0.01181973450738292+0.008214999705603545j),(-0.012738777685340959+0.0028151763859479415j),(-0.0009345068126292135-0.009189006999897177j),(0.004205584238933872+0.005361449667411865j),(-0.0049882008088204775-0.003898557061377483j),(0.006987832359110291+0.0016402461332693532j)
"(-2.230769230769231, -2.8461538461538463)",(3.0467549721156784e-06+0.010496131554278743j),(-0.010298796656964777+0.0007317846847498487j),(-0.009071647119797223-0.006651124924586329j),(-0.00985351925109952-0.004922678994521895j),(-0.00822213913024173+0.005232793241479657j),(0.0058538700873734+0.0055618247955129055j),(-0.0008319413096281292-0.006704131223573254j),(-0.00109605858950465+0.0063419171246349324j),(0.0036307853242798843-0.00686732537348829j),(-0.010971887995799302+0.001998232229604832j),(-0.0038710084980295356+0.014001750447799981j),(-0.007015899041275197+0.011578719088226656j),(-0.00808748996917911-0.005247876395464891j),(0.007010667881685618-0.00021981066005771524j),(-0.006157498994065838+0.0017507394558186897j),(0.005560140666693943-0.004541477443542065j)
"(-2.0769230769230766, -2.8461538461538463)",(0.007903591946667702+0.006888430870827286j),(-0.006699085676943142+0.007850547399016639j),(-0.011281847015843761+0.0010167722418730318j),(-0.011015193267826504+0.0020259805020191512j),(-0.004232917408838976+0.009064192243456361j),(0.00804343920591508+0.002178653451462677j),(-0.0037030619158856994-0.005872617905211699j),(0.001561436508087974+0.006302613242661435j),(0.00034255096376764344-0.007641841596734513j),(-0.008304498622730416+0.007110116251549868j),(0.0054254952158361075+0.013561786504314699j),(0.0031880661182660886+0.013675872289732533j),(-0.009657106768819548+0.00290657095926734j),(0.004217154395728483-0.005880087887950708j),(-0.002344626748839623+0.0060393579603051275j),(-9.131347958949172e-05-0.007177405935456659j)
"(-1.923076923076923, -2.8461538461538463)",(0.010391764548608006-0.0012225425986081683j),(0.000671241559486911+0.010280712698869494j),(-0.00803637029247719+0.008075613035001141j),(-0.007932430708819119+0.008155572106680735j),(0.001011349415915907+0.010213135780507119j),(0.008438916364915006-0.0016681010426240518j),(-0.0058586018026411816-0.004089340841093861j),(0.0037655027774031067+0.005377207681416145j),(-0.0025504937755906703-0.007090331578587267j),(-0.004035899930749089+0.009888461485120624j),(0.012168449776889426+0.008109240318629553j),(0.01195129386471778+0.008298171618574107j),(-0.004500905931725988+0.009566005910401826j),(-0.0020172348714719898-0.007206230433587524j),(0.003342489797934538+0.00564831382855267j),(-0.005588238946164202-0.004499433057557122j)
"(-1.7692307692307692, -2.8461538461538463)",(0.006239164007430562-0.008362528256114513j),(0.007462802300416938+0.007056108906348598j),(-0.0012695474599082894+0.011372079398999537j),(-0.002107282939508088+0.011349489612604426j),(0.005950978486958143+0.008676838223288288j),(0.007240185588906777-0.005141849735387476j),(-0.007127907743052822-0.0018398650620156374j),(0.005336200882668688+0.003970793851337886j),(-0.004677699043907664-0.005770473266851822j),(0.00032252324362322117+0.01039493627145313j),(0.014555118086332837+0.0005536100259071744j),(0.014994048464828907-0.001268300154347279j),(0.003971777059542739+0.010369809472508295j),(-0.0070607070862748434-0.0032188227767276866j),(0.006579862095570574+0.0010126882920992574j),(-0.007050470107899579+0.0012984136647817776j)
"(-1.6153846153846154, -2.8461538461538463)",(-0.0015393372738224083-0.010279567976700432j),(0.01021670795012185+0.0003507198290980411j),(0.00582847394812484+0.009884480698300847j),(0.004265723807020132+0.010890961858467618j),(0.00944726933031198+0.005184613605676415j),(0.004944513565533273-0.00771763276998046j),(-0.007579024940655958+0.00045903004482297435j),(0.0062997178243366855+0.0024379851519762607j),(-0.006008201851573062-0.00420326265342116j),(0.003828783949974541+0.009342593300504335j),(0.012963492857477285-0.006330731212910762j),(0.011595215165676489-0.010316319672514259j),(0.01058638761978867+0.004943506269335938j),(-0.007387799087088793+0.003247684819178664j),(0.005138739160310717-0.004396719086963358j),(-0.0037486274757568363+0.006102827383132888j)
"(-1.4615384615384615, -2.8461538461538463)",(-0.008188388441695262-0.006322378297353088j),(0.008013656872247619-0.006243000991720051j),(0.0104721537242739+0.0047220081662800485j),(0.00925095440253694+0.007379043829249082j),(0.010997461133332626+0.0007770481670758702j),(0.0021259782695617715-0.009214261546106429j),(-0.0074190745521777604+0.002527931776201628j),(0.00679862492994119+0.0010276070541634262j),(-0.006706234938998568-0.0027580585133160614j),(0.006168081411536292+0.0075868131677669535j),(0.0090033348970075-0.010982391150900151j),(0.004021828037449793-0.015431762508270618j),(0.011798578690471814-0.0035087492556216985j),(-0.0028600322469330354+0.007918541423112137j),(0.00019677804967018053-0.0068798070524605515j),(0.0018581003969380743+0.006909226594358391j)
"(-1.3076923076923075, -2.8461538461538463)",(-0.010253515940033611+0.000822942139587759j),(0.0024114941944182533-0.009783933250543723j),(0.011332966929349906-0.0018225841426266131j),(0.011750506741081315+0.0021808443785287677j),(0.010681287378488533-0.0035746278142407507j),(-0.0007245625124034559-0.009722534641585623j),(-0.006902439134509525+0.004229518798817869j),(0.0070132490746555795-0.00011686440109470904j),(-0.00699727123451139-0.0016424479939621808j),(0.007454884975660443+0.0058098051472764275j),(0.004424922108898198-0.013164488213215165j),(-0.004415121162531809-0.01569605414464158j),(0.007362625392644026-0.010686173429074762j),(0.0036527520800617055+0.008019587795577756j),(-0.00492084031141909-0.005005568115548902j),(0.006198608604783665+0.003559156323312112j)
"(-1.1538461538461537, -2.8461538461538463)",(-0.007203777773548687+0.007247261844824414j),(-0.0038374520446510327-0.00920953674056665j),(0.008685233394356671-0.0074555539446555154j),(0.011609510954778336-0.0032161788961710936j),(0.00895475134098422-0.007197725038076054j),(-0.0032760051336048757-0.00949262701437988j),(-0.006268615479651168+0.005535525732411171j),(0.007109560626848414-0.0009277093383543633j),(-0.007080712407836658-0.0009459844460264098j),(0.007982757728710299+0.004423678186482688j),(0.00045629276038657837-0.01348489465332342j),(-0.011147383497045405-0.01225751963382827j),(-0.0003001388485026963-0.01367514329725086j),(0.008487444893655842+0.003689382617782992j),(-0.00717494457154989-0.00014980140016597373j),(0.0069441439635028945-0.0016724839237968105j)
"(-1.0, -2.8461538461538463)",(-0.0010700599350178261+0.010085090052919177j),(-0.008287294700193586-0.005340662407205566j),(0.003868407382131962-0.01071218366028741j),(0.009373654338262316-0.007678867858439981j),(0.006414698291472898-0.009781367066371234j),(-0.005362818095683856-0.008829300847197253j),(-0.0057120976148270775+0.006480323402046793j),(0.007211634416604846-0.0013761722662758876j),(-0.007087540467253881-0.0006944818468762213j),(0.008038233763659117+0.003610778019637805j),(-0.002338126175436989-0.012812898425032217j),(-0.015119522523673688-0.007118696775902045j),(-0.007986346337770213-0.01198121517530139j),(0.00937791137592134-0.0026715405720451318j),(-0.005551433167713895+0.004829833671107055j),(0.004085346748962739-0.0058574657411639515j)
"(-0.8461538461538458, -2.8461538461538463)",(0.005143372915113805+0.00864239288018423j),(-0.009722917086538108-3.8903546629617944e-05j),(-0.0014820238025717574-0.011208697669764789j),(0.005911278803083116-0.010626846685900363j),(0.0036169743644233797-0.011320796348618503j),(-0.006948030286600087-0.008019384594181746j),(-0.005375646875621353+0.007116894779147911j),(0.007389118079222541-0.00144187735156413j),(-0.007066048629995304-0.0008899215769199928j),(0.007804684042232378+0.0034069571023813915j),(-0.0038763119896384293-0.011883052219226658j),(-0.01658564011653068-0.0020624534946172388j),(-0.013392335376493496-0.007011968295502393j),(0.006294070239319169-0.0081593659085923j),(-0.0011931810962244479+0.007474856600977573j),(-0.0005794631445329555-0.0071226225321617325j)
"(-0.6923076923076921, -2.8461538461538463)",(0.009066251008670367+0.004138137096368971j),(-0.00827008485447529+0.004814234559394689j),(-0.006048979230030609-0.009421976607060073j),(0.0020785716786048867-0.01199454846937591j),(0.0009786782278235506-0.012007644233678949j),(-0.00807031451975667-0.007295035851410781j),(-0.005354865783178968+0.007482226011260156j),(0.007649837094214714-0.0010952335654512918j),(-0.006979823623213857-0.0015259144383869018j),(0.007334458850356891+0.003766395493843149j),(-0.004296834102947482-0.011136117712300189j),(-0.016457712908069362+0.0018402256197240108j),(-0.01578043979081194-0.000844318554614026j),(0.0008519588490751474-0.010883914805510538j),(0.003700343057384051+0.006883229001100595j),(-0.0047894360867357785-0.005321796917990194j)
"(-0.5384615384615383, -2.8461538461538463)",(0.009776182376785202-0.0013585518914078203j),(-0.004928385989780895+0.008003285827481301j),(-0.00912010480123681-0.006257104080860581j),(-0.001482377008892778-0.012063850622446318j),(-0.0012441081975325743-0.012118745386976453j),(-0.008793385900112274-0.006823966852453181j),(-0.0057030981597019255+0.007573643669466616j),(0.007931601782615372-0.00029658265633892016j),(-0.0067112288394448535-0.002576668141250786j),(0.006561361696570258+0.004584262821713315j),(-0.003766202318216574-0.010713851714098442j),(-0.015698493982003424+0.004196437869153287j),(-0.015697991043398446+0.00482028752323008j),(-0.004907158471491406-0.010494449924165802j),(0.0071995645300069215+0.0037104299623972785j),(-0.006998211123258218-0.0016277286124777048j)
"(-0.3846153846153846, -2.8461538461538463)",(0.00770724969096028-0.00600692872855237j),(-0.000938214479888985+0.009165901743639973j),(-0.010572449676564148-0.00264178723929171j),(-0.004406285542522518-0.011272327792007958j),(-0.0029299237963805926-0.011932062727205806j),(-0.00916648773356868-0.006713628706679844j),(-0.006428742193444147+0.007336160051894512j),(0.00809355622988896+0.000984837438994554j),(-0.0060748025999687325-0.003961904164482722j),(0.005340418372165094+0.005679958483200505j),(-0.002402483699523087-0.010509259994827274j),(-0.014975233684403995+0.005012823787587909j),(-0.014286982508274395+0.0090886131474497j),(-0.009506183430565463-0.007805225202487031j),(0.00840707291766421-0.000595314764689911j),(-0.006824192941188805+0.0023757746868512107j)
"(-0.23076923076923084, -2.8461538461538463)",(0.004031902704426842-0.008792713419221769j),(0.0026991924029511113+0.00860218884983142j),(-0.010685232522284916+0.0007242990738194699j),(-0.006569665849701876-0.01006322188723428j),(-0.004044954923162232-0.01167653893144672j),(-0.009198367864943196-0.007017421744248185j),(-0.007480995723951045+0.0066626056163488585j),(0.007915058960216482+0.0027302750933539347j),(-0.00485419089890342-0.0054966721560746855j),(0.00351826544166794+0.006761551757898964j),(-0.00030426052916683496-0.01022112742997293j),(-0.01455113144565136+0.0044265712201086976j),(-0.01267881753088139+0.011769511374803813j),(-0.012396802531124525-0.0040655212424762135j),(0.007474776794744688-0.004652872382748594j),(-0.004815876596757902+0.005467750556438632j)
