index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)"
"(-0.6923076923076921, 2.384615384615385)",(-0.008266212255692046-0.006478348507095291j),(-0.000376261664234172+0.008156323400984171j),(0.005800753783576034-0.005867816605099377j),(-0.009396772762403296+0.0006095400707530967j),(0.006514411976099173+0.010297367843629545j),(0.015149270193329647-0.004166714360300905j),(0.01494333039879894-0.0062605282513812635j),(0.010230771289694775+0.007935821516147825j),(-0.008450852748272557+0.0050646048431522445j),(0.002205684968359848-0.008090539718529431j),(0.003484546514797001+0.007334447940315424j),(-0.008331527561931132-0.0018854491193735776j),(0.00475060155751255-0.007994630136422744j),(0.009335278264670706+0.0038907767978828963j),(0.002844435908903274+0.0103598926826858j),(-0.000873009742019377+0.010973858835342196j),(0.0016002420988913677+0.010714290209914136j),(0.00830071715651815+0.006043258437081529j),(0.007271299305956649-0.006072567130266099j)
"(-0.5384615384615383, 2.384615384615385)",(-0.010469893917513597-0.00021047292323252056j),(0.00494842765756487+0.006530688343677277j),(0.0005511582422628165-0.00841227234789792j),(-0.007211016723578035+0.006724061022105954j),(0.011820130734219034+0.005313182765123928j),(0.012811828748356437-0.010153621688399152j),(0.013417117817406897-0.008656038296945756j),(0.009585034059210143+0.007827140668077949j),(-0.008806038093019317+0.0036449709747593427j),(0.003632287895224875-0.007496373430027305j),(0.0022841576934429083+0.007904771202739433j),(-0.008280303504066536-0.0027872209031237524j),(0.005021952931482958-0.008090662668194318j),(0.009799201181802122+0.003223161935387169j),(0.0047232070858790835+0.00980782428475866j),(0.0022784113257475055+0.01083425251947148j),(0.005546791104178333+0.00928872841708744j),(0.010097428899179814+0.0014478564841626958j),(0.002792920187829646-0.008967467963363089j)
"(-0.3846153846153846, 2.384615384615385)",(-0.00872450238579122+0.005719917393006726j),(0.007920257798549284+0.0022267697785888535j),(-0.004853793136707526-0.007145363681582535j),(-0.0020556705686318308+0.01015965686144947j),(0.013737491042870944-0.0010454844986999955j),(0.009575004785229517-0.01383470961328423j),(0.012509682245574921-0.009201987473893364j),(0.008062828241752988+0.008586492469803237j),(-0.009130428170508215+0.0014238309924591147j),(0.005421144883400844-0.006279707703715809j),(0.0004374396277210442+0.008332444282493268j),(-0.007887521694004444-0.004183260442082815j),(0.005747418189044545-0.007854723500816362j),(0.010045089171339871+0.0030466430213135706j),(0.006013886288828093+0.009212433170605756j),(0.004778603590479433+0.010023549809261309j),(0.008314267373595705+0.006855208673952145j),(0.00966087224984924-0.002977998995460227j),(-0.002089534704562354-0.009055418396891697j)
"(-0.23076923076923084, 2.384615384615385)",(-0.004406986671050418+0.009403658378933054j),(0.007842018347089183-0.002623871337147567j),(-0.008275869780668197-0.0032199006210738715j),(0.003714765141011323+0.010286944634641733j),(0.012967818410051712-0.006711424168086177j),(0.007041947814285983-0.015564198606884008j),(0.012499022011089283-0.008153462836278075j),(0.005538721828157923+0.009724949245701218j),(-0.008859334516434033-0.0015111400125180994j),(0.0071643923747803095-0.004152845080994489j),(-0.0020173316071333833+0.008219528535200112j),(-0.006910156549594188-0.005939943726167183j),(0.006868672289440496-0.00716663317546176j),(0.010095643743002711+0.003403409869788094j),(0.006761265077973053+0.008787710764322594j),(0.006561037404185149+0.008960920657566283j),(0.00987698784373335+0.004124780169975707j),(0.0076921750228697424-0.00638041292084215j),(-0.0059680391011898825-0.0069721723755765755j)
"(-0.07692307692307665, 2.384615384615385)",(0.0006373523221458802+0.010312836863286294j),(0.005411412841952291-0.006324779047524463j),(-0.009037429432962617+0.0015092558832399776j),(0.008367643809320044+0.007991540024206089j),(0.011012712092501925-0.010733900134541667j),(0.006089761738252047-0.01595922401009123j),(0.0130505599400487-0.005598969130305078j),(0.0019321717566987404+0.010461606096821415j),(-0.007370183001164465-0.004754340150445432j),(0.008217842407044675-0.001022530408842881j),(-0.00481255316983836+0.007106621975817916j),(-0.005093914829583904-0.00776310993110529j),(0.008227482999550704-0.005858799343514735j),(0.009891552744673989+0.004294353456850877j),(0.007012252186303028+0.00865895025720163j),(0.007690597934341182+0.007969979287261422j),(0.010479044952434059+0.0016106031967087861j),(0.005027237167640842-0.008476510777312818j),(-0.008214252669171345-0.003790740786946747j)
"(0.0769230769230771, 2.384615384615385)",(0.004975349969325149+0.008992983218743214j),(0.0019134169197250399-0.00817440351803617j),(-0.007680689890109155+0.005573383466574745j),(0.011312080718897288+0.004708808733639486j),(0.0092902498532306-0.013077562616256472j),(0.0069539570272393785-0.015309367199496013j),(0.013324678152728168-0.0016111906778146579j),(-0.00244916003739131+0.009834532577535042j),(-0.004266650904349455-0.007453378954374465j),(0.0078139503589556+0.002776260660177183j),(-0.007357110642000015+0.004640143722999001j),(-0.0022917382390202387-0.009161135268912511j),(0.009531286104660683-0.0037730511660804588j),(0.009294219167957434+0.005663146343978121j),(0.006781874196075376+0.008867699605554849j),(0.008278513460865375+0.0072621013748977534j),(0.010464453257929739-0.00040049141537787814j),(0.0023510368583293177-0.009405420401188599j),(-0.008889381149220452-0.0004952456592322276j)
"(0.23076923076923084, 2.384615384615385)",(0.007935175325588212+0.006446333122104095j),(-0.0015183567091510202-0.008351578811908462j),(-0.005262186137253516+0.008342579753347719j),(0.012850840955618276+0.0016640936739279089j),(0.008727739155678399-0.014032608785739744j),(0.009328473482576033-0.013383819771442705j),(0.012182649419758855+0.0033658394961215772j),(-0.006631608757980444+0.007061630809195816j),(0.00021469244403280794-0.008433035401776342j),(0.005387819971709392+0.006327565673770709j),(-0.008766432082227747+0.0008352366179147267j),(0.0013708678077800538-0.009485791212787647j),(0.010340822845122699-0.0008564169434427104j),(0.008108762077732586+0.0073630480057160505j),(0.006041982360099328+0.00937363001719681j),(0.008421031995706261+0.006948383452615057j),(0.010157194435816157-0.0018004196299660732j),(8.801260714089811e-05-0.009514985853857199j),(-0.008445915801400349+0.0022864783141336134j)
"(0.384615384615385, 2.384615384615385)",(0.009510640626717186+0.003614768178915718j),(-0.004248186869334358-0.007485787490078512j),(-0.002755634430644973+0.009905060097866005j),(0.013642665314112304-0.0003847562212411874j),(0.009692353985051288-0.013698963430416277j),(0.012311863498631122-0.009643512582066279j),(0.00866009392393799+0.008150449825530722j),(-0.009045739454964851+0.002141611345005331j),(0.004905428737374118-0.006705414919379843j),(0.0010570532882319596+0.0082645078866433j),(-0.008115531249261485-0.0036631531333046865j),(0.005340198126742551-0.008104585867326713j),(0.01011683787506121+0.0027154163725600115j),(0.006136845820946292+0.00911808533267582j),(0.004732971121564581+0.010049219055405546j),(0.00816530598888444+0.00705796430024446j),(0.00979919014443051-0.002587091016432833j),(-0.0015774387631800999-0.009185666281845934j),(-0.007433222596012606+0.0043066268138035255j)
"(0.5384615384615388, 2.384615384615385)",(0.010070352561127248+0.0011307854594199331j),(-0.00612032495295867-0.006259324979521343j),(-0.000801696323737433+0.01070425692390901j),(0.01423880167545017-0.0010385096457686458j),(0.011966736959254919-0.011776699530640485j),(0.014361924765514181-0.003815084372099007j),(0.0027169695074434528+0.01087079486295769j),(-0.008186629482128796-0.0036316005249778915j),(0.007884032936807095-0.0022553824567458055j),(-0.004006973888571912+0.007329007720050074j),(-0.004927379708828505-0.007518869550545394j),(0.00859920087223066-0.004713797639556254j),(0.008360345086650114+0.0064290654534546205j),(0.0032661815292829334+0.01050192219141314j),(0.0027993750196670976+0.010671835308667953j),(0.007499467877767232+0.007548932010878738j),(0.00953086752397377-0.0028001023212939316j),(-0.002620331494680021-0.008727892459877994j),(-0.006313409548330677+0.005585203692436186j)
"(0.6923076923076925, 2.384615384615385)",(0.010080491365591544-0.000696910659521436j),(-0.007262639713181621-0.005196702626003613j),(0.00025700183580432205+0.011204374366781338j),(0.014797261139567334-6.728525592827483e-05j),(0.014639957371235215-0.007752518317878807j),(0.01363167569628522+0.0033688529883880197j),(-0.004128675808423647+0.009749790928263138j),(-0.003734647013050966-0.007815036364215325j),(0.007367877425751877+0.0033829969682376364j),(-0.007716794724491101+0.0032445851616188085j),(0.00027826932549865314-0.00905731939160844j),(0.009881264905741852+0.0002977605917349822j),(0.004850366141420888+0.009415267999426375j),(-0.0004104731836273422+0.010968058400168285j),(0.00024863228982618507+0.010926269118436272j),(0.006363866130612796+0.008307301086274033j),(0.00939364419125196-0.0024801780784287197j),(-0.003089235602890554-0.008343807350764586j),(-0.005395402888126773+0.006267459535403391j)
"(0.8461538461538463, 2.384615384615385)",(0.009931899212274036-0.0017773752691524064j),(-0.00787608744043711-0.004624734675902512j),(0.00023138655017699067+0.011677254601491355j),(0.014944565405618416+0.002626565747258211j),(0.01608272777893189-0.0014826079127920316j),(0.008928559861238486+0.009768509226256472j),(-0.008997121379893277+0.004458980348006714j),(0.002578087450874992-0.008000532855358265j),(0.0030380112555923387+0.007428379149250574j),(-0.007971963999850349-0.0025988194751729644j),(0.0057501016931975615-0.007077970747455976j),(0.008186489609491254+0.005644548456451735j),(-8.19687570287905e-05+0.010609694256801106j),(-0.004480458202280077+0.009964819866212879j),(-0.002774781080896741+0.010437002608485572j),(0.004682856927445563+0.00913806661743974j),(0.009339039906108524-0.0016556605407100952j),(-0.0030437731425167576-0.008126713036152618j),(-0.004845045915041055+0.006511442985323567j)
"(1.0, 2.384615384615385)",(0.009866876201711353-0.0021124950986204185j),(-0.00808513501427658-0.004713503793276244j),(-0.0010133240722586115+0.012084361873778687j),(0.013803201675720174+0.006795408538245718j),(0.014378954881411955+0.006048055567592972j),(0.0009650168452028981+0.012432012279314082j),(-0.009118583482034714-0.0028751211458617875j),(0.0073382214360628315-0.003618293832111171j),(-0.0031118202167328976+0.0073174447983765075j),(-0.0040658242472809475-0.007342173743455644j),(0.008980606981257891-0.0018165242492711564j),(0.0034646863860398553+0.009360676008788153j),(-0.0053849973644758565+0.009135447440853102j),(-0.008165443979730706+0.007145730608964802j),(-0.005921365483595565+0.008849226393681634j),(0.0024173022065587042+0.009760069017517891j),(0.009238460348532058-0.0003538762594719836j),(-0.002523594812956109-0.008073605706895642j),(-0.004722509616111956+0.006422271980802912j)
"(1.1538461538461542, 2.384615384615385)",(0.009961478463302344-0.0017098168177833045j),(-0.007857816661351963-0.005512487274575069j),(-0.0035185299133055183+0.012020935406802682j),(0.010315505925822492+0.011477006169936107j),(0.008425124658237021+0.012368527078753844j),(-0.0071210835822051195+0.009364730474805355j),(-0.003995498383633272-0.008220178741931525j),(0.007412987538492274+0.0029655797138073412j),(-0.007419608817972933+0.0026629644530938293j),(0.002298891538279719-0.008073180516796499j),(0.007959530929160893+0.004596639248747566j),(-0.0029030831362912356+0.009568582100668709j),(-0.009409543042235154+0.004829323270083086j),(-0.010425706390563729+0.0026333523454510465j),(-0.008613064216021402+0.005964754185664877j),(-0.0003663719007270728+0.009822560224171455j),(0.008896887882940055+0.0013671397392794116j),(-0.0015469730573012892-0.008096917169723654j),(-0.00501327196717958+0.006026236667813335j)
"(1.3076923076923084, 2.384615384615385)",(0.010123413430683582-0.0005542302492816844j),(-0.006988898635455324-0.006931714079945594j),(-0.007032125151353288+0.010761644233693784j),(0.00396786772595721+0.014805556785915344j),(-0.0007266955254432895+0.01427769001135611j),(-0.011020526742008162+0.0015300203602112985j),(0.003422166802959564-0.00807427816721763j),(0.0024481119777526377+0.007414286405959998j),(-0.00682507665713816-0.003812898657128209j),(0.007439536186640804-0.0038759034408139j),(0.0026535623209870372+0.008816220094782485j),(-0.008289895919318021+0.005591185981515066j),(-0.010444160509568567-0.0013281246134819679j),(-0.010267582881787944-0.002776249109293332j),(-0.010112037466736475+0.001909540392123579j),(-0.0034256582154189204+0.008962920186848904j),(0.008080422774793067+0.0033742666777326147j),(-0.00013446930441506004-0.008033661038559771j),(-0.0056375345512300855+0.005273810370519353j)
"(1.4615384615384617, 2.384615384615385)",(0.010091665564189806+0.00135679348265383j),(-0.005160121234588184-0.00866258726672965j),(-0.01073290453224024+0.007518803249100203j),(-0.004296610965357107+0.014476838638756472j),(-0.009426643504691523+0.00983916681817322j),(-0.008128630084107004-0.006730467570150253j),(0.008109162701351069-0.002350603194934138j),(-0.004197187163808246+0.006394964295035279j),(-0.0013939603619898934-0.007628694932078251j),(0.0078400568136483+0.0029491222433843155j),(-0.0043433170167198765+0.00812117133675091j),(-0.009909931504555734-0.0012025295349894663j),(-0.0075725126663758035-0.0072190276364115765j),(-0.0072160745795203235-0.007631804241953059j),(-0.009716246409722093-0.002731941044196448j),(-0.006300640558885693+0.0069166994071116015j),(0.006569550245336783+0.005416475791261846j),(0.0016478923797898064-0.007660293766801773j),(-0.006438275030604994+0.004067048386589603j)
"(1.6153846153846159, 2.384615384615385)",(0.009455882284683347+0.003918521695663821j),(-0.002111002426038952-0.010088900057408076j),(-0.013117531566376905+0.0019861380286214673j),(-0.0116681350073841+0.009073115548937308j),(-0.01296869931118665+0.0004976780695464076j),(-0.000100159924545953-0.010041274103757172j),(0.00656355789259073+0.004836943482916817j),(-0.007488821669811598+0.0004914105122561278j),(0.005092623676643461-0.005766533781271911j),(0.0028389150396368815+0.007860670492524159j),(-0.008867587999981883+0.0024536003443034636j),(-0.006463779677092628-0.007566263673230926j),(-0.001470894819904179-0.01027588032374255j),(-0.0017767727408911122-0.01020311601250472j),(-0.007066969966447382-0.006914354844870077j),(-0.00834482153887573+0.003668311333881554j),(0.004244062282668756+0.007106932098919736j),(0.0036357796018893977-0.006727873961221713j),(-0.0071609396893835+0.0023140146630616617j)
"(1.7692307692307692, 2.384615384615385)",(0.007739080951053747+0.00678834394137742j),(0.002072489173689944-0.010301677176420826j),(-0.012377654698146112-0.004988095799874055j),(-0.014392503397025386-0.0003281747552859273j),(-0.008813379401725044-0.00867439904787413j),(0.0074663820377869165-0.006011052181773669j),(-5.344851032386048e-05+0.007894584142055695j),(-0.0046942470889828605-0.005684659606343369j),(0.007609327591461378+0.000592535194124954j),(-0.0042829053361994+0.007147805857598657j),(-0.007760291353910265-0.004906689295260513j),(0.0006218047127134849-0.00988748576780626j),(0.005419009132221333-0.00874266555297178j),(0.00440106992896214-0.009201270765802273j),(-0.002471807227607235-0.009354286253914247j),(-0.008866695588131645-0.00040547162069000294j),(0.0011890671523459306+0.007960078886226015j),(0.00552342084272834-0.005031578150133312j),(-0.007450004751221275+1.2533337953183238e-05j)
"(1.9230769230769234, 2.384615384615385)",(0.004588325186149872+0.009282853380381303j),(0.006645891060419278-0.008358741792441749j),(-0.00741574886888105-0.01109523085111183j),(-0.010119026831651744-0.009636133743735516j),(0.0007416912385579235-0.011772998824197193j),(0.008883863558542045+0.0023040253569015148j),(-0.00632491734317869+0.004325471820472078j),(0.001966652259060331-0.006977688312298128j),(0.003953343010397268+0.0064576268211234775j),(-0.008237784272589995+0.0010328137621931812j),(-0.001379313546980792-0.009048089019536274j),(0.007448171646478259-0.006447895533759847j),(0.00975228560853661-0.0029207412633422457j),(0.008925647756376713-0.004585590005776853j),(0.00293264903855277-0.008995111760489938j),(-0.007385798729292514-0.00448308709622654j),(-0.002214157124369118+0.007508569429561644j),(0.0068615859257679795-0.0025168910208418116j),(-0.006896504578611025-0.0026484303155800476j)
"(2.0769230769230775, 2.384615384615385)",(7.035256573455087e-05+0.010413230427170144j),(0.01011046901440559-0.003841326717238562j),(0.0008951152640538208-0.013248389386056242j),(-0.000329873167765268-0.013527567095225894j),(0.00919230832409308-0.006521888148367861j),(0.003112807548389859+0.008244706426764791j),(-0.006912192868355269-0.002786083136207605j),(0.006785106673600566-0.002206874482183563j),(-0.0030012244202860697+0.006885332457231492j),(-0.0057626871866682415-0.005927186718069128j),(0.006041351841976931-0.006826173941980512j),(0.009733631700336061+0.0010127441698873463j),(0.009020032090756717+0.004467489391188522j),(0.009657578148477761+0.0020078288460801735j),(0.007368458263011783-0.005585859671261869j),(-0.003939275425396993-0.007429502165608908j),(-0.005273645888346149+0.005497944014638016j),(0.0071332778185695675+0.0006009376600446759j),(-0.005165809114866523-0.005209642436640566j)
"(2.230769230769231, 2.384615384615385)",(-0.005036826137180814+0.009175320472268017j),(0.010629501775051895+0.0024888422783922565j),(0.009211828600005864-0.009393542588464737j),(0.00940654016171238-0.0090979553810127j),(0.010296621154590907+0.003222222085485739j),(-0.004901939747292703+0.006925425011717878j),(-0.001359935085081638-0.007133081040962376j),(0.005456276522785766+0.004428727783792087j),(-0.007323955643606032+0.0013663997382553812j),(0.0013846998738726852-0.008109534272997073j),(0.00906111654348477+0.0004333800218684281j),(0.005713694755577235+0.007854415363015758j),(0.003278415153911835+0.009388294129295123j),(0.005930582870506412+0.007663052680731207j),(0.009032707012387835-9.186787088454152e-05j),(0.0007028648517781795-0.008155166710324112j),(-0.0071140457787691605+0.0021064245927851235j),(0.005927993021480921+0.0037620975783527882j),(-0.0022022246656352787-0.006955123159385036j)
"(2.384615384615385, 2.384615384615385)",(-0.009186694284448705+0.00511082197439551j),(0.007042331332120284+0.00842847718937499j),(0.012980018834895564-0.0005387375867481311j),(0.012593418322802148+0.0011776005695053962j),(0.003273204714754913+0.009816963044674037j),(-0.008182127921994646-0.0003284125054774989j),(0.005205864003436773-0.004808499489451406j),(-0.0008310551180994428+0.006875822654023817j),(-0.005126001484796816-0.005322631091248618j),(0.0073809208096396635-0.003533508512045037j),(0.005183462801655071+0.007383326417500333j),(-0.0021835925186288814+0.009381879104120501j),(-0.004370648781132791+0.008790850306568074j),(-0.0007066145143536021+0.009487608747404914j),(0.00698155104817587+0.005394693026189432j),(0.005092400640014834-0.006130187805941502j),(-0.0069720413083933985-0.0019200984738697727j),(0.003187801413904722+0.0061142385769200475j),(0.0015583752239758928-0.007093035267084363j)
"(2.5384615384615383, 2.384615384615385)",(-0.010494572363453998-0.0010684910093847907j),(5.2566118105428626e-05+0.011016424973084223j),(0.009340461373142527+0.008741991749362786j),(0.006748421226997279+0.01019260158054104j),(-0.005984149428155047+0.007943686124429304j),(-0.0039367003020560455-0.006872856775114766j),(0.006656045102603858+0.0019148966443833075j),(-0.006208587617111333+0.002845359413794396j),(0.001700024201424846-0.007128978434382002j),(0.007052168379029817+0.004057350004960516j),(-0.0027708467114491552+0.008526781889947762j),(-0.008526231568931356+0.004295181073691958j),(-0.00927875364626542+0.0027816106433368936j),(-0.006899231185001339+0.006292060984222472j),(0.001856620105818407+0.008414629798491384j),(0.0075419268586345255-0.0018353325386141256j),(-0.004595777447334326-0.0053528658941189985j),(-0.000573980936573263+0.006756441611044429j),(0.005110675211370195-0.005121333783312008j)
"(2.6923076923076925, 2.384615384615385)",(-0.007703477695559719-0.0072436571801153165j),(-0.0073340881776986855+0.00822443392903915j),(-0.00013360520682022592+0.012571460401446868j),(-0.003881011338627845+0.011162706899573868j),(-0.009559316828454158-0.0005845618002087368j),(0.0037060147838883714-0.006722442679851974j),(0.001702249111732713+0.006560120116245575j),(-0.005555932094353951-0.003811800878606824j),(0.006887260865165323-0.002322137204416827j),(0.0005490222668782876+0.00806747454788628j),(-0.008464343923960262+0.0027692580680821303j),(-0.008614386149665008-0.0039021679551541834j),(-0.008163470872428535-0.004962484251933789j),(-0.00915469388095298-0.00036741600150224334j),(-0.004068443546073802+0.007367592341843064j),(0.006875350447800572+0.0031524677789459134j),(-0.0005713909840978285-0.006865826721060324j),(-0.004240298090800211+0.005156832094942852j),(0.007100671176292704-0.0012654665142548924j)
"(2.8461538461538467, 2.384615384615385)",(-0.0012970122057599006-0.010508495653373192j),(-0.01096712458027907+0.0007929520564613538j),(-0.009435277601037018+0.007946705684297155j),(-0.010943487575495122+0.0033079462916482164j),(-0.004488086686944714-0.008076798913413574j),(0.007449521707725153-0.0002324379379038112j),(-0.004728080623495874+0.004661097755280526j),(0.00047012409008882636-0.006633550570822778j),(0.005530786564015688+0.004621757810493878j),(-0.006410804730226633+0.0048419839480820905j),(-0.0071072818564416-0.005260637966418563j),(-0.0022095906685294557-0.009099141097936707j),(-0.0015861174079877562-0.009284188844382328j),(-0.005995663375622239-0.006696657445517351j),(-0.007803286801256456+0.002588523226565197j),(0.003170447393659408+0.0066580914901121675j),(0.0036627526732710223-0.005651468258561348j),(-0.006386572138135936+0.0015875938516186016j),(0.006404624127072207+0.003274225129925671j)
"(3.0, 2.384615384615385)",(0.006041835300345262-0.008698316764447704j),(-0.008146819178599926-0.007314865085436629j),(-0.011878582575959864-0.002255257828442902j),(-0.008679970730347786-0.0068675926342268555j),(0.004355925428877059-0.0077963967370049325j),(0.0038250584923866745+0.0061568765743029745j),(-0.006262938654318098-0.0017785082633919504j),(0.005908003824210132-0.0028654669518303915j),(-0.001106654103433285+0.007061135012750584j),(-0.0074817510587475095-0.0027747122944715673j),(0.0002779927905295068-0.008771612530271889j),(0.005849921224611615-0.007188032032493593j),(0.006000651221066891-0.007083324807779595j),(0.0007904019178541159-0.008782157579359197j),(-0.007239056321092979-0.0034819775537552216j),(-0.0019751617210130566+0.006917922829368508j),(0.006279432191936183-0.0019981657080793912j),(-0.005906697385006923-0.0026979397486459095j),(0.002882169497431321+0.006571033623126419j)
"(-3.0, 2.5384615384615383)",(0.0010034277524274195-0.009668155169725598j),(-0.007353036361544543-0.0005997042323011089j),(0.002491803644513666+0.006181653739968081j),(0.002550336376236097-0.00583644997177274j),(-0.006057468836629663+0.0029908300292924793j),(0.007282614319375706+0.0034143228222342937j),(0.0029586943485866404-0.009638292127801897j),(-0.006419011597071723-0.009816169724776577j),(-0.00500631953364975-0.010304746832538724j),(0.005804924444556473-0.007583434097534718j),(0.0044003430421420235+0.006241857228893825j),(-0.0065191618806370935-0.0009118406832398776j),(0.005412004899284314-0.003395797685532502j),(-0.0010558972220040205+0.006730368290062096j),(-0.006590674752661822-0.003756779555949704j),(0.003216483587940682-0.007789374115561344j),(0.008614938961067995-0.002778343997954287j),(0.009219357672619668-0.0006551834606149147j),(0.007965666755798174-0.004039684325077425j)
"(-2.8461538461538463, 2.5384615384615383)",(-0.007442065484984503-0.006355476350288128j),(-0.00450544147374163+0.005902102327588939j),(0.006639342208122827+0.0010995715873718425j),(-0.0037778507323644275-0.005252916620149774j),(-0.0005476892130455819+0.006897406438901581j),(0.0069755849649331195-0.004499452880373385j),(-0.006458755353907292-0.008182289101528897j),(-0.011971041880855073-0.0011304754552283489j),(-0.011033762795553062-0.0034566715017787003j),(-0.0007829803968001621-0.009495807104723027j),(0.0073284371797766+0.0021016276146669003j),(-0.005783946514410546+0.0032506688281855292j),(0.0022610297828178656-0.006099893225921916j),(0.003510015391798261+0.006026449883821455j),(-0.00760189948837075+0.0015965521403517105j),(-0.003217435524209505-0.007977497537376076j),(0.003844190878704526-0.008354832468643816j),(0.005437115758387035-0.007603436491173861j),(0.0015675631130704392-0.00886309812995205j)
"(-2.6923076923076925, 2.5384615384615383)",(-0.009547020261384258+0.0024258723019941215j),(0.002476512346683925+0.007049401405144296j),(0.004485962755012816-0.0051053793554638825j),(-0.0065571801309450214+0.0005170769160989698j),(0.005743121795217888+0.004167918223074295j),(3.1590836401083816e-06-0.008581343429399745j),(-0.010779811253253136+0.00048085889318931507j),(-0.00877873320280148+0.008646226693796286j),(-0.010333875881064311+0.005372681317955926j),(-0.006686689737003206-0.006733087160995281j),(0.007116082155487358-0.0026913045872261395j),(-0.0028648837994495083+0.006048495340701254j),(-0.0017633933991620142-0.006391852486565193j),(0.006612856512305955+0.0027045878099713357j),(-0.0048983291938722315+0.006269624109778689j),(-0.007966480232210723-0.003690972749298991j),(-0.003446297829160992-0.008682839858411265j),(-0.002267954917171665-0.009173593356439433j),(-0.0060978733548376065-0.006709362980401657j)
"(-2.5384615384615383, 2.5384615384615383)",(-0.0036681657796188614+0.00920734152011983j),(0.007274825854969338+0.0018920661649365943j),(-0.0019143418217513514-0.006592168653552303j),(-0.0030702818265794063+0.005945814171482779j),(0.0067620208456901035-0.0027197629832036397j),(-0.00738886146158701-0.004939061097421403j),(-0.006319339355208637+0.009224879848814729j),(0.0006307884404569918+0.012600152445763357j),(-0.003947011991924111+0.011019616035544072j),(-0.009355181718820809-0.0012106064786466147j),(0.004336002006321616-0.006230239290907089j),(0.0009231261153524587+0.006693841793784961j),(-0.005126835777467525-0.004414184624877249j),(0.007118953209770773-0.0017215160741152983j),(9.13792844620629e-05+0.008150837496326528j),(-0.008568987859006682+0.0026211793164122896j),(-0.008723294297510368-0.00372641509274812j),(-0.008459058148216382-0.004429811696130676j),(-0.00910874158554901+0.0005917078339808727j)
"(-2.3846153846153846, 2.5384615384615383)",(0.005208390151927282+0.008499212980927599j),(0.005725366013407164-0.004937352324431891j),(-0.006632693761285094-0.0020245934489412113j),(0.00342666429825895+0.00588960584528038j),(0.0014298617106141898-0.007360811906026943j),(-0.008582379010795466+0.0033766538229698475j),(0.003431671850248153+0.011078845485382136j),(0.009779109448902966+0.00841410535797516j),(0.004173197543472238+0.010964215074996663j),(-0.008266481521380447+0.004389500372856727j),(0.00037546739729571926-0.00756357219371997j),(0.004277618494455868+0.005323880016512445j),(-0.006826562221732351-0.0010708097497003233j),(0.00506341391994195-0.005550235377840742j),(0.005106754845961599+0.006609515721463066j),(-0.004915746790093919+0.007710007446724284j),(-0.008996237035319382+0.0034303463747346013j),(-0.009074494321145354+0.003263053232796772j),(-0.005365768230510382+0.00745401539240935j)
"(-2.230769230769231, 2.5384615384615383)",(0.00996317683142179+0.0010731534370154118j),(-0.0007077182541357572-0.007568683618986793j),(-0.00543668334231565+0.004421174599630217j),(0.006935301841154668+0.0003717810909956212j),(-0.005485030859858473-0.00544459341636917j),(-0.0023945945858373685+0.009286342533520932j),(0.011099383300555911+0.004661705152107895j),(0.013141867814924612-0.0008244846753331991j),(0.010030459132022008+0.006064233218094019j),(-0.004550956731634754+0.0080749715888698j),(-0.0033734466070320926-0.006761795479667377j),(0.006375076391106446+0.0026673699853447365j),(-0.006607398162983408+0.0025019321052832766j),(0.0013732085398601153-0.007587258246136111j),(0.008187020540913257+0.0024958167530479327j),(0.0010496312478257296+0.00926818166538133j),(-0.004346841741629935+0.008746424589582524j),(-0.003949202262708961+0.008895071739429487j),(0.0022022366742582423+0.008968529590742649j)
"(-2.0769230769230766, 2.5384615384615383)",(0.007087814934005588-0.007150959407979722j),(-0.006552884081392863-0.003929941514835752j),(0.0005418991928209433+0.007062030456339429j),(0.004283758399862832-0.005646023871648887j),(-0.007850608088324489+0.0014406715930434196j),(0.006187355239805698+0.007847342575900532j),(0.01129460271571257-0.005356471453980342j),(0.009399648926671458-0.009559515520903946j),(0.011640371822313872-0.0008199211087140823j),(4.245015947892326e-05+0.009162951215155219j),(-0.006028238081888469-0.004534973075284911j),(0.006990395315559732-0.00039660272680170977j),(-0.0048283344309839535+0.0053829637397803266j),(-0.0026851687187516788-0.007447348809188996j),(0.00840404714173143-0.0025060361762531563j),(0.00658954453422441+0.006857630345295373j),(0.0025427548832595874+0.009569289278915382j),(0.0035363729381767705+0.009155225553717606j),(0.00821266045322826+0.004317713268192126j)
"(-1.923076923076923, 2.5384615384615383)",(-0.0009897410130262907-0.010061754851044744j),(-0.007128756854589476+0.0028515178005329655j),(0.006121565771425975+0.003716359612342819j),(-0.0022039066891619825-0.006897890127054454j),(-0.0035673781588779012+0.007451761847392828j),(0.010434883458403474+0.00010726015197416833j),(0.004139190880646346-0.012300626562357175j),(0.0012666009128912226-0.013546090958729128j),(0.009350948922474164-0.00681727824616004j),(0.004068453821815173+0.008076978074138595j),(-0.007329886859172891-0.001750297801186209j),(0.006357579949916017-0.0031687414278385568j),(-0.0021572446137509264+0.007086662029021492j),(-0.006020228592640915-0.005464530228550429j),(0.005980802426497244-0.006703100707337159j),(0.009531115483336202+0.001754731121553516j),(0.008185197333821802+0.00579578552333355j),(0.008952034892718735+0.004200026414377276j),(0.00877560557504293-0.0031207025292980146j)
